company_id,company_name,country_code,reported_production_mt,reported_scope12_emissions_mtco2,scenario_id,plan_id,plan_name,is_disclosed_plan,aligned_capex_bn_krw,peak_capex_year,peak_capex_bn_krw,expected_cost_p50_kkrw_per_tco2,expected_cost_p50_bn_krw,p90_cost_kkrw_per_tco2,tcar_kkrw_per_tco2,gross_cost_p50_kkrw_per_tco2,policy_support_dependence_kkrw_per_tco2,electricity_variance_share,hydrogen_variance_share,capex_variance_share,policy_uncertainty_exposure_kkrw_per_tco2,flexibility_value_kkrw_per_tco2,avoided_emissions_mtco2,p90_net_cost_bn_krw,p90_cost_to_ebitda_x,p90_cost_to_annual_capex_x,capex_cost_p50_bn_krw,fixed_opex_cost_p50_bn_krw,electricity_cost_p50_bn_krw,hydrogen_cost_p50_bn_krw,contract_premium_p50_bn_krw,carbon_value_p50_bn_krw,policy_support_p50_bn_krw,component_reconciliation_p50_bn_krw
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,P3,균형형 라이트헤지,False,22752.0,2035,9270.0,120.443316,25073.198,146.319639,25.876323,135.775406,15.332089,0.920669,0.010349,0.068982,70.124955,109.212667,208.174258,30459.982,7.200941,12.88538,9020.15,1049.735,3128.853,22484.135,144.045,-7518.561,-3246.291,11.132
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,P4,균형형 전환,False,22752.0,2034,9270.0,117.492805,28990.914,134.771606,17.278801,136.656716,19.163911,0.91946,0.011219,0.069321,66.810358,106.280999,246.746291,33254.394,7.861559,14.067491,8089.154,1264.538,4010.137,28798.056,378.938,-8935.926,-4607.845,-6.138
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,P5,조기 계약형 전환,False,27562.0,2034,9270.0,123.978588,44923.183,134.032039,10.053451,151.158939,27.180351,0.917564,0.012883,0.069554,47.398923,112.820997,362.346302,48566.014,11.481327,20.544712,12517.479,1735.149,6073.083,46535.772,1058.081,-13148.819,-9848.264,0.703
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,P6,조기 고헤지,False,32892.0,2033,9270.0,129.110722,74768.369,132.952718,3.841996,166.232553,37.121831,0.931445,0.016431,0.052124,19.673064,117.998897,579.10271,76993.279,18.201721,32.570199,17900.002,2750.76,10593.274,82726.219,3314.697,-21019.047,-21497.302,-0.235
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,P7,완전 수소·계약형,False,32892.0,2032,9270.0,127.57843,80106.39,128.750374,1.171944,169.263425,41.684995,0.912135,0.020649,0.067216,21.813604,116.552511,627.899166,80842.253,19.111644,34.198417,18522.443,3034.098,11581.163,90757.276,5186.363,-22800.016,-26175.095,0.157
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,CURRENT,POSCO 공시전략 프록시,True,22752.0,2033,9270.0,126.595433,36119.997,155.801407,29.205974,138.083674,11.488241,0.939144,0.012449,0.048407,67.399545,115.134215,285.318325,44452.996,10.508983,18.804796,8222.759,1491.155,4725.702,34929.02,122.961,-10353.963,-3013.978,-3.66
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,P1,지연·현물조달,False,23962.4,2029,6160.0,10.134164,4409.922,20.894877,10.760713,16.997786,6.863622,0.909264,0.0,0.090736,12.677116,0.0,435.153946,9092.488,0.925009,1.694059,10229.301,947.571,18772.129,0.0,0.0,-22468.689,-3068.79,-1.6
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,P2,지연·부분헤지,False,29123.6,2038,7425.0,47.949758,21427.737,66.22532,18.275562,58.521706,10.571948,0.958364,0.001145,0.04049,18.993651,38.077816,446.878947,29594.701,3.010768,5.51391,14477.871,1108.15,20045.036,14120.938,68.961,-23078.816,-5317.074,2.67
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,P3,균형형 라이트헤지,False,29123.6,2038,7425.0,45.620076,20386.652,60.127618,14.507542,58.63507,13.014994,0.95604,0.001101,0.042859,19.37246,35.929456,446.878947,26869.767,2.733551,5.006217,13259.118,1108.15,16933.728,18121.641,210.235,-23078.816,-6186.052,18.648
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,P4,균형형 전환,False,32153.0,2033,8019.0,83.52887,43553.535,97.409181,13.880311,108.048536,24.519666,0.97157,0.002313,0.026117,26.715103,73.657297,521.418946,50790.993,5.167137,9.463079,15192.441,1522.1,19237.258,46494.742,753.268,-26808.543,-12839.185,1.454
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,P5,조기 계약형 전환,False,34771.0,2033,8019.0,111.173034,59690.908,121.210031,10.036997,155.903704,44.73067,0.968078,0.003184,0.028738,15.8158,101.305642,536.918941,65079.961,6.620801,12.125315,16703.767,1772.401,18995.272,72017.767,1759.723,-27610.952,-23946.564,-0.507
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,P6,조기 고헤지,False,33506.0,2028,9900.0,153.35745,76482.338,158.169647,4.812196,239.437171,86.07972,0.968729,0.0049,0.026371,25.363384,143.346625,498.719413,78882.273,8.024957,14.696881,16787.975,2018.862,14984.903,107079.84,4137.652,-25589.859,-42936.247,-0.788
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,P7,완전 수소·계약형,False,38511.0,2028,9900.0,151.940145,100759.078,153.410275,1.47013,252.152235,100.21209,0.961242,0.006362,0.032397,29.641703,141.88354,663.14981,101733.994,10.349738,18.954479,22125.224,2733.202,20552.332,147602.905,8171.187,-33973.913,-66451.877,0.018
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,CURRENT,Nippon Steel 공시전략 프록시,True,29123.6,2037,7425.0,50.008583,25355.299,65.016151,15.007568,63.240009,13.231426,0.967513,0.001539,0.030947,30.784082,40.125955,507.018944,32964.42,3.35358,6.141737,11874.035,1302.627,21432.241,22724.9,376.672,-26057.324,-6296.757,-1.096
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,P1,지연·현물조달,False,19427.1,2029,6160.0,22.81128,7154.62,32.683432,9.872152,28.111573,5.300293,0.860609,0.0,0.139391,12.677116,0.0,313.643967,10250.961,1.042864,1.909899,6742.188,721.269,12242.036,0.0,0.0,-10969.862,-1577.245,-3.766
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,P2,지연·부분헤지,False,26736.6,2038,7425.0,66.943409,24499.211,85.861788,18.918379,76.174472,9.231063,0.94191,0.002199,0.055891,18.993651,44.374364,365.968973,31422.75,3.196741,5.854502,12396.66,951.847,11335.535,16257.353,56.479,-12796.263,-3681.118,-21.281
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,P3,균형형 라이트헤지,False,26736.6,2038,7425.0,64.992536,23785.252,80.084853,15.092317,76.18314,11.190604,0.939861,0.002181,0.057958,19.37246,42.711633,365.968973,29308.572,2.981659,5.4606,10939.052,951.847,12390.008,16191.142,172.859,-12796.263,-4079.576,16.183
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,P4,균형형 전환,False,29766.0,2033,8019.0,110.243973,47572.366,125.878605,15.634632,130.457261,20.213288,0.964042,0.004122,0.031836,26.715103,87.664407,431.518975,54319.007,5.526054,10.120397,13761.019,1343.314,14154.157,41484.835,645.271,-15071.357,-8746.092,1.219
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,P5,조기 계약형 전환,False,34771.0,2033,8019.0,126.988834,68182.71,137.162308,10.173475,158.303399,31.314565,0.960264,0.004859,0.034877,15.8158,104.391776,536.918941,73645.041,7.492155,13.72111,17115.721,1772.401,17293.221,65948.223,1638.363,-18775.751,-16782.338,-27.129
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,P6,조기 고헤지,False,33506.0,2028,9900.0,178.720834,89131.549,184.026772,5.305938,237.073756,58.352922,0.965264,0.007029,0.027707,25.363384,155.908656,498.719413,91777.724,9.336854,17.099485,17098.328,2018.862,13614.15,99068.208,3867.581,-17431.387,-29090.704,-13.489
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,P7,완전 수소·계약형,False,38511.0,2028,9900.0,181.581848,120415.968,183.251903,1.670055,249.213675,67.631827,0.959213,0.008987,0.031801,29.641703,158.833189,663.14981,121523.465,12.362987,22.641536,21955.553,2733.202,18747.44,137375.163,7645.8,-23190.09,-44851.058,-0.042
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,CURRENT,Nippon Steel 공시전략 프록시,True,23974.5,2037,7425.0,80.792665,26952.349,99.073373,18.280708,93.258154,12.465489,0.961527,0.003511,0.034961,30.784082,58.062445,333.598962,33050.774,3.362365,6.157826,10649.392,967.075,10591.077,20421.978,257.695,-11628.556,-4309.41,3.098
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,ACCELERATED_15C,P1,지연·현물조달,False,14520.0,2033,6265.6,8.351986,2534.062,19.37658,11.024595,14.691224,6.339238,0.916147,0.0,0.083853,12.757631,0.0,303.40837,5879.017,1.630162,2.035107,5985.537,605.779,13400.774,0.0,0.0,-15666.226,-1791.573,-0.229
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,ACCELERATED_15C,P2,지연·부분헤지,False,16764.0,2033,6265.6,40.05408,12425.611,56.75302,16.69894,49.308693,9.254614,0.959225,0.00101,0.039766,11.850644,31.914332,310.220867,17605.971,4.881869,6.094562,6849.059,701.152,13575.068,9890.767,43.749,-16021.561,-2610.449,-2.173
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,ACCELERATED_15C,P3,균형형 라이트헤지,False,18185.2,2033,9930.8,89.116555,28642.806,110.10591,20.989356,107.568477,18.451923,0.976021,0.002579,0.0214,20.911227,80.586008,321.408363,35388.96,9.812822,12.250402,10253.638,880.119,11752.605,28488.895,206.305,-16605.249,-6341.128,7.619
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,ACCELERATED_15C,P4,균형형 전환,False,20429.2,2032,9930.8,113.264568,41624.825,130.186747,16.922179,144.011883,30.747315,0.977668,0.00322,0.019112,12.049755,104.567814,367.500849,47843.74,13.266343,16.561804,10326.126,1129.437,13299.167,46388.214,644.815,-18887.498,-11274.097,-1.338
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,ACCELERATED_15C,P5,조기 계약형 전환,False,20429.2,2032,9930.8,102.986479,37847.618,112.510676,9.524197,144.338796,41.352318,0.967823,0.003198,0.028979,15.538844,94.70414,367.500849,41347.769,11.465109,14.31313,9655.27,1129.437,13177.471,46778.572,1138.13,-18887.498,-15142.988,-0.775
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,ACCELERATED_15C,P6,조기 고헤지,False,23196.8,2031,9930.8,157.42014,65731.856,162.561707,5.141567,245.594185,88.174045,0.970931,0.005215,0.023854,25.866647,149.077543,417.556839,67878.753,18.821748,23.497214,13664.236,1645.095,12852.058,92259.653,3541.497,-21415.173,-36812.387,-3.124
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,ACCELERATED_15C,P7,완전 수소·계약형,False,23196.8,2030,9930.8,150.75174,67161.834,152.203501,1.451761,250.579546,99.827806,0.962358,0.006618,0.031024,29.788458,142.474979,445.512827,67808.612,18.802299,23.472934,13878.568,1777.766,13865.202,99431.377,5462.182,-22798.272,-44454.605,-0.384
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,ACCELERATED_15C,CURRENT,JFE Steel 공시전략 프록시,True,16764.0,2031,6265.6,42.958619,16508.175,56.274927,13.316307,55.892188,12.933569,0.96159,0.001369,0.037041,12.112203,34.525781,384.280845,21625.376,5.996389,7.485938,9715.099,928.508,16178.318,14299.522,226.886,-19589.235,-5242.359,-8.565
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,DISCLOSED_PATH,P1,지연·현물조달,False,12474.0,2033,6265.6,21.109617,5570.741,31.606073,10.496456,26.038149,4.928532,0.884405,0.0,0.115595,12.757631,0.0,263.895884,8340.713,2.312753,2.887259,4790.978,537.655,10637.942,0.0,0.0,-9249.659,-1145.489,-0.686
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,DISCLOSED_PATH,P2,지연·부분헤지,False,16764.0,2033,6265.6,51.904724,16101.929,66.914938,15.010214,59.198271,7.293547,0.942157,0.001557,0.056286,11.850644,30.748373,310.220867,20758.41,5.755992,7.185825,8109.773,701.152,11629.984,8906.18,41.138,-10867.833,-2416.544,-1.921
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,DISCLOSED_PATH,P3,균형형 라이트헤지,False,16139.2,2033,9930.8,110.027782,31016.378,131.347069,21.319286,124.376866,14.349084,0.968989,0.004268,0.026743,20.911227,88.579221,281.895878,37026.197,10.266803,12.817155,6387.237,811.996,9952.931,27345.407,179.991,-9882.526,-3788.631,9.974
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,DISCLOSED_PATH,P4,균형형 전환,False,20429.2,2032,9930.8,125.314323,46053.12,141.616514,16.302191,147.263717,21.949395,0.97018,0.004824,0.024996,12.049755,103.784222,367.500849,52044.189,14.431064,18.015851,9320.65,1129.437,12037.108,43678.449,600.911,-12858.579,-7852.093,-2.763
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,DISCLOSED_PATH,P5,조기 계약형 전환,False,20429.2,2032,9930.8,118.525323,43558.157,128.09056,9.565237,147.545647,29.020324,0.960031,0.004862,0.035107,15.538844,97.489069,367.500849,47073.389,13.052737,16.295136,12255.608,1129.437,11708.881,41116.301,1059.504,-12858.579,-10866.09,13.095
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,DISCLOSED_PATH,P6,조기 고헤지,False,23196.8,2031,9930.8,183.286787,76532.651,188.853516,5.566729,242.922741,59.635954,0.967663,0.007371,0.024966,25.866647,162.226843,417.556839,78857.077,21.865871,27.29752,13261.176,1645.095,11739.324,86088.957,3311.961,-14610.167,-24902.754,-0.941
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,DISCLOSED_PATH,P7,완전 수소·계약형,False,23196.8,2030,9930.8,180.540198,80432.974,182.185335,1.645137,247.801972,67.261774,0.960454,0.009257,0.030288,29.788458,159.519772,445.512827,81165.904,22.506074,28.096754,13588.811,1777.766,12666.163,92834.159,5113.755,-15583.665,-29964.534,0.519
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,DISCLOSED_PATH,CURRENT,JFE Steel 공시전략 프록시,True,16764.0,2031,6265.6,55.070822,21162.662,67.56667,12.495848,65.19968,10.128858,0.948159,0.00215,0.049691,12.112203,33.82543,384.280845,25964.577,7.199583,8.988015,7785.228,928.508,14374.38,15007.201,212.12,-13405.689,-3734.785,-4.303
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,ACCELERATED_15C,P1,지연·현물조달,False,5037.34,2029,3118.5,152.601133,15624.997,193.268454,40.667321,161.513827,8.912693,0.985223,0.004955,0.009822,139.250089,28.237323,102.391093,19788.968,7.650359,18.559999,2483.436,260.812,2941.103,16032.156,0.0,-5244.343,-836.247,-11.92
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,ACCELERATED_15C,P2,지연·부분헤지,False,5037.34,2029,3118.5,146.081337,14957.428,180.662255,34.580918,161.197817,15.11648,0.984307,0.00503,0.010663,91.742792,21.789021,102.391093,18498.206,7.151354,17.349398,2976.937,260.812,2959.84,15603.508,25.061,-5244.343,-1627.244,2.857
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,ACCELERATED_15C,P3,균형형 라이트헤지,False,5037.34,2029,3118.5,136.534884,13979.956,163.516449,26.981565,161.048934,24.51405,0.983287,0.005014,0.0117,83.91644,12.359622,102.391093,16742.628,6.472652,15.702848,2616.378,260.812,2911.673,15854.729,84.877,-5244.343,-2500.019,-4.151
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,ACCELERATED_15C,P4,균형형 전환,False,5037.34,2028,3118.5,126.066823,14470.151,143.235877,17.169054,159.456559,33.389736,0.981074,0.005289,0.013637,13.561937,1.537831,114.781594,16440.842,6.355983,15.419805,2520.612,294.906,3480.725,17553.759,215.704,-5834.061,-3759.38,-2.113
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,ACCELERATED_15C,P5,조기 계약형 전환,False,6178.04,2028,3118.5,147.16148,17426.729,158.450193,11.288713,204.833791,57.672311,0.976992,0.005045,0.017963,17.865325,25.137149,118.419093,18763.528,7.253926,17.598243,3321.765,345.83,3192.665,22932.498,477.943,-6023.791,-6819.852,-0.33
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,ACCELERATED_15C,P6,조기 고헤지,False,6178.04,2028,3118.5,131.797347,16468.534,136.010809,4.213463,205.547873,73.750526,0.971754,0.005263,0.022983,23.206355,9.193667,124.953456,16995.021,6.570226,15.939566,3559.559,364.57,3327.144,23882.515,917.559,-6367.955,-9214.462,-0.397
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,ACCELERATED_15C,P7,완전 수소·계약형,False,6178.04,2028,3118.5,124.988297,16434.439,126.206931,1.218634,207.566549,82.578253,0.961715,0.006429,0.031857,26.088664,0.0,131.48782,16594.674,6.415454,15.564083,3547.783,384.34,3504.648,25178.211,1384.082,-6709.223,-10855.436,0.033
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,ACCELERATED_15C,CURRENT,Kobe Steel 공시전략 프록시,True,5037.34,2028,3118.5,138.975352,15951.812,169.949967,30.974615,159.93424,20.958888,0.983786,0.005402,0.010812,80.625451,13.919887,114.781594,19507.128,7.5414,18.295662,2354.877,294.906,3617.798,17722.387,58.713,-5834.061,-2255.879,-6.927
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,DISCLOSED_PATH,P1,지연·현물조달,False,3859.24,2029,1940.4,13.351044,1248.871,21.938485,8.587441,17.93899,4.587946,0.88136,0.0,0.11864,139.250089,0.0,93.541093,2052.15,0.793355,1.924704,1900.743,109.248,2979.371,0.0,0.0,-3266.383,-474.51,0.402
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,DISCLOSED_PATH,P2,지연·부분헤지,False,4999.94,2037,3019.5,54.338545,5241.012,70.614907,16.276362,61.872681,7.534137,0.95293,0.002531,0.044539,91.742792,40.934128,96.451092,6810.885,2.633069,6.387903,2185.423,148.869,2801.216,4164.174,12.756,-3367.648,-702.854,-0.924
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,DISCLOSED_PATH,P3,균형형 라이트헤지,False,4999.94,2037,3019.5,52.618444,5075.106,65.661457,13.043013,61.920013,9.301568,0.951413,0.002505,0.046081,83.91644,39.44042,96.451092,6333.119,2.448366,5.939809,2222.212,148.869,3164.361,3739.997,39.463,-3367.648,-871.339,-0.809
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,DISCLOSED_PATH,P4,균형형 전환,False,5037.34,2028,3118.5,139.62876,16026.812,156.741145,17.112386,163.109552,23.480792,0.975774,0.007158,0.017068,13.561937,126.349419,114.781594,17990.998,6.955269,16.87369,3008.793,294.906,3190.817,16037.953,202.912,-3996.111,-2714.963,2.506
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,DISCLOSED_PATH,P5,조기 계약형 전환,False,6178.04,2028,3118.5,165.026805,19542.325,176.675928,11.649123,204.808067,39.781262,0.97196,0.007067,0.020973,17.865325,151.64419,118.419093,20921.803,8.088309,19.622481,3686.53,345.83,2871.458,21061.023,447.573,-4123.173,-4746.947,0.03
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,DISCLOSED_PATH,P6,조기 고헤지,False,6178.04,2028,3118.5,155.003702,19368.248,159.580116,4.576415,205.49547,50.491769,0.968529,0.007406,0.024065,23.206355,141.73752,124.953456,19940.087,7.708781,18.701733,3421.183,364.57,3044.326,22339.062,858.939,-4355.541,-6303.979,-0.311
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,DISCLOSED_PATH,P7,완전 수소·계약형,False,6178.04,2028,3118.5,151.076961,19864.78,152.449885,1.372923,207.360503,56.283541,0.959694,0.009052,0.031255,26.088664,137.712407,131.48782,20045.303,7.749457,18.800415,3553.248,384.34,3200.302,23420.056,1295.513,-4587.958,-7400.867,0.146
KOBE_STEEL_JP,Kobe Steel,JP,5.96,14.3,DISCLOSED_PATH,CURRENT,Kobe Steel 공시전략 프록시,True,4999.94,2036,3019.5,58.349901,6350.313,74.338607,15.988706,66.758658,8.408757,0.95959,0.002929,0.037481,80.625451,44.752824,108.831592,8090.389,3.127721,7.587946,2238.264,176.68,3373.494,5230.555,32.784,-3789.774,-908.098,-3.593
