company_id,company_name,scenario_id,plan_id,portfolio_id,is_scenario_feasible,is_frontier_eligible,is_frontier,expected_cost_p50_kkrw_per_tco2,tcar_kkrw_per_tco2
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P7,PORT-2ECB61BA4654,False,False,False,181.549193,1.942749
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,CURRENT,PORT-FFBF1A00D2CE,False,False,False,80.595656,19.496153
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P1,PORT-7DCD4991144C,False,False,False,8.635285,12.340935
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P2,PORT-92BAA222AC4A,False,False,False,55.711876,20.479445
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P3,PORT-92BAA222AC4A,False,False,False,52.957449,15.9852
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P4,PORT-DF77606A395F,False,False,False,98.042701,17.3904
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P5,PORT-C942BD99A66C,True,True,True,110.703908,11.826066
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P6,PORT-7C945F726D00,True,True,True,153.014306,5.855595
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P7,PORT-2ECB61BA4654,False,False,False,151.897032,1.728993
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,CURRENT,PORT-FFBF1A00D2CE,False,False,False,69.32393,20.642057
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P1,PORT-9D97003767D5,False,False,False,20.585723,12.256479
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P2,PORT-25A7E18292F6,False,False,False,51.568659,16.955413
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P3,PORT-CCD4397FA6D4,True,True,True,109.615927,24.557688
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P4,PORT-2883A9539B06,False,False,False,125.192471,18.648155
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P5,PORT-2883A9539B06,False,False,False,118.516313,10.841593
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P6,PORT-576B945395C2,False,False,False,183.162049,6.453253
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P7,PORT-B91429E42CEB,False,False,False,180.481308,2.036274
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,CURRENT,PORT-D228BC8B7EB8,False,False,False,54.934926,13.481663
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P1,PORT-9D97003767D5,False,False,False,7.181631,12.978443
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,PORT-25A7E18292F6,False,False,False,39.791264,18.414791
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P3,PORT-CCD4397FA6D4,False,False,False,99.270003,26.072853
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P4,PORT-2883A9539B06,True,True,False,112.897948,19.229807
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P5,PORT-2883A9539B06,True,True,True,102.956352,10.933858
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P6,PORT-576B945395C2,False,False,False,157.275759,5.872219
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P7,PORT-B91429E42CEB,False,False,False,150.685969,1.820041
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,CURRENT,PORT-D228BC8B7EB8,False,False,False,42.577277,14.651887
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P1,PORT-3DA05887C62D,False,False,False,13.097105,9.780498
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P2,PORT-8384667F6B8E,True,True,False,54.18941,17.948204
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P3,PORT-8384667F6B8E,True,True,True,52.498873,14.352067
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P4,PORT-8A59F01B884D,False,False,False,139.110924,19.283931
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P5,PORT-0095E30DB97C,False,False,False,164.556656,13.918681
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P6,PORT-6AF097B8F6F8,False,False,False,154.908695,5.630181
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,PORT-F194BB679477,False,False,False,151.054636,1.608939
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,CURRENT,PORT-87CB7C6D5202,True,False,False,58.186375,17.203481
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P1,PORT-3DA05887C62D,False,False,False,-0.94797,10.659306
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P2,PORT-8384667F6B8E,False,False,False,42.851048,19.215271
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P3,PORT-8384667F6B8E,False,False,False,40.384559,15.262934
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P4,PORT-8A59F01B884D,True,True,False,125.643085,19.244517
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P5,PORT-0095E30DB97C,True,True,False,146.525247,13.750796
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P6,PORT-6AF097B8F6F8,True,True,False,131.651751,5.114096
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P7,PORT-F194BB679477,True,True,True,124.959906,1.420504
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,CURRENT,PORT-87CB7C6D5202,False,False,False,46.986817,18.294052
