company_id,company_name,candidate_id,template_plan_id,physical_portfolio_id,from_scenario_id,to_scenario_id,from_scenario_feasible,to_scenario_feasible,same_physical_portfolio,common_avoided_emissions_mtco2,delta_p50_common_kkrw_per_tco2_mean,delta_p50_common_kkrw_per_tco2_std,delta_tcar_kkrw_per_tco2_mean,delta_tcar_kkrw_per_tco2_std,delta_absolute_npv_p50_bn_krw_mean,delta_absolute_npv_p50_bn_krw_std,delta_absolute_npv_p90_bn_krw_mean,delta_absolute_npv_p90_bn_krw_std,delta_aligned_capex_bn_krw_mean,delta_aligned_capex_bn_krw_std,delta_net_cash_cost_p50_bn_krw_mean,delta_net_cash_cost_p50_bn_krw_std,delta_avoided_carbon_value_p50_bn_krw_mean,delta_avoided_carbon_value_p50_bn_krw_std,delta_policy_support_value_p50_bn_krw_mean,delta_policy_support_value_p50_bn_krw_std
KOBE_STEEL_JP,Kobe Steel,CAND-7F0A690E87B72D,P2,PORT-8384667F6B8E,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,96.451092,11.291361,0.050492,-1.500148,0.137032,1089.064333,4.87025,944.373,17.366099,0.0,0.0,-487.867,4.869952,-1576.93,0.0,-192.229,0.484756
KOBE_STEEL_JP,Kobe Steel,CAND-9DD8DD0C56A40D,P3,PORT-8384667F6B8E,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,96.451092,12.082923,0.03201,-0.994079,0.084611,1165.411333,3.087179,1069.531,5.891615,0.0,0.0,-411.52,3.087299,-1576.93,0.0,-269.071,1.676977
KOBE_STEEL_JP,Kobe Steel,CAND-B3597FD7767497,P1,PORT-9862FC05DA24,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,105.301092,2.340494,0.237047,-4.48708,0.15781,246.456667,24.961322,-226.037333,26.541082,0.0,0.0,-1472.261667,24.961488,-1718.719,0.0,-226.655333,1.372149
KOBE_STEEL_JP,Kobe Steel,CAND-B51B2DE2F2D28C,P4,PORT-8A59F01B884D,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,114.781594,13.557611,0.143467,-0.030477,0.273057,1556.164,16.467175,1552.666,15.034628,0.0,0.0,-281.785,16.467175,-1837.95,0.0,-1139.400667,5.091169
KOBE_STEEL_JP,Kobe Steel,CAND-C9EAFC0F482485,P2,PORT-1144EBE63B41,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,102.391093,7.16218,0.1783,-2.295,0.036592,733.343333,18.255984,498.355667,21.89296,0.0,0.0,-935.241667,18.255984,-1668.585,0.0,-388.735333,3.97561
KOBE_STEEL_JP,Kobe Steel,CAND-CE22CF7F8F72DA,P2,PORT-9862FC05DA24,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,105.301092,4.865826,0.267218,-3.194163,0.229714,512.376667,28.138367,176.028,23.497934,0.0,0.0,-1206.341667,28.138842,-1718.719,0.0,-501.477333,3.613033
KOBE_STEEL_JP,Kobe Steel,CAND-DCD679F188D852,P1,PORT-1144EBE63B41,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,102.391093,5.073303,0.20804,-3.238225,0.021568,519.461333,21.301809,187.896,19.194512,0.0,0.0,-1149.123667,21.301809,-1668.585,0.0,-169.752333,1.905355
NIPPON_STEEL_JP,Nippon Steel,CAND-18F73BD54A9F34,P1,PORT-6742936593A9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,454.753949,9.168082,0.035414,-2.453786,0.291296,4169.221667,16.104777,3053.353,131.91547,0.0,0.0,-3402.210333,16.104777,-7571.432,0.0,-800.293,3.794413
NIPPON_STEEL_JP,Nippon Steel,CAND-32B1C4DEC95227,P3,PORT-0ACD636A8AEE,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,446.878947,12.217315,0.143389,-0.898551,0.190781,5459.661,64.077207,5058.117,91.595387,0.0,0.0,-1977.198,64.077207,-7436.859,0.0,-1294.268333,4.432928
NIPPON_STEEL_JP,Nippon Steel,CAND-7400D0EA735D98,P3,PORT-6742936593A9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,454.753949,11.33997,0.142111,-1.10815,0.177269,5156.896667,64.625507,4652.960667,108.299787,0.0,0.0,-2414.535333,64.625507,-7571.432,0.0,-1819.071,12.913845
NIPPON_STEEL_JP,Nippon Steel,CAND-87B9435721978E,P1,PORT-5CFD50239439,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,321.473932,13.736238,0.064029,-0.81996,0.136001,4415.842,20.583393,4152.246667,36.677411,0.0,0.0,-867.425,20.583273,-5283.268,0.0,-333.596333,2.314217
NIPPON_STEEL_JP,Nippon Steel,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,442.153947,12.069499,0.13117,-1.581563,0.318926,5336.576333,57.99692,4637.282667,120.994215,0.0,0.0,-2018.959333,57.9972,-7355.536,0.0,-625.332667,1.508786
NIPPON_STEEL_JP,Nippon Steel,CAND-C1AAA9A0078119,P1,PORT-9E76B3BFF9FF,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,456.103943,8.817273,0.133246,-2.57089,0.393306,4021.592667,60.773981,2848.999667,163.852489,0.0,0.0,-3568.824333,60.773981,-7590.417,0.0,-793.228333,3.1217
NIPPON_STEEL_JP,Nippon Steel,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,456.103943,9.86761,0.202732,-1.959558,0.38928,4500.655667,92.467315,3606.893333,130.167181,0.0,0.0,-3089.761667,92.467137,-7590.417,0.0,-1257.11,4.905681
NIPPON_STEEL_JP,Nippon Steel,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,459.478949,10.766894,0.075439,-1.163592,0.064345,4947.161,34.662365,4412.515333,48.314421,0.0,0.0,-2705.593667,34.66274,-7652.755,0.0,-2192.876,6.423506
NIPPON_STEEL_JP,Nippon Steel,CAND-F6184286A4322F,P2,PORT-6742936593A9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,454.753949,10.068473,0.110694,-1.813969,0.216323,4578.678,50.338523,3753.768333,144.662656,0.0,0.0,-2992.754,50.338523,-7571.432,0.0,-1216.501,10.330138
NIPPON_STEEL_JP,Nippon Steel,CAND-FCEB78D7C5F4C6,P1,PORT-7DCD4991144C,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,313.643967,13.754287,0.05943,-0.80926,0.249265,4313.948667,18.639797,4060.129667,66.219743,0.0,0.0,-859.201333,18.639797,-5173.151,0.0,-337.551,1.324403
POSCO_KR,POSCO,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,261.543846,14.707413,0.02449,-0.601986,0.092108,3846.633333,6.405276,3689.187667,18.047993,0.0,0.0,-473.846667,6.404862,-4320.48,0.0,-232.616333,1.9404
POSCO_KR,POSCO,CAND-44C957BBFA61A4,P1,PORT-96133A6427FE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,430.20423,10.920593,0.112575,-2.013132,0.333852,4698.085,48.430663,3832.027333,179.635273,0.0,0.0,-2487.439333,48.430091,-7185.524,0.0,-831.294,0.564059
POSCO_KR,POSCO,CAND-466C04961ED513,P2,PORT-7ED23B40E316,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,414.904229,13.54221,0.119232,-0.871098,0.026931,5618.720333,49.469227,5257.298,47.285748,0.0,0.0,-1309.192667,49.4701,-6927.912,0.0,-737.786667,3.934349
POSCO_KR,POSCO,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,430.20423,11.613703,0.072483,-1.500099,0.325828,4996.264333,31.182909,4350.915333,162.881096,0.0,0.0,-2189.260333,31.182549,-7185.524,0.0,-1124.405,8.250287
POSCO_KR,POSCO,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,429.154227,12.685648,0.032173,-0.927978,0.172615,5444.099667,13.807594,5045.854,80.091036,0.0,0.0,-1729.069333,13.807594,-7173.169,0.0,-1532.464667,9.768321
POSCO_KR,POSCO,CAND-63781C106D5099,P1,PORT-41705C04BF44,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,234.011233,14.784551,0.039053,-0.541458,0.152603,3459.751,9.138731,3333.043667,37.929096,0.0,0.0,-387.805,9.138731,-3847.556,0.0,-222.661667,1.416316
POSCO_KR,POSCO,CAND-7BC738434560A6,P1,PORT-7ED23B40E316,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,414.904229,13.301403,0.162626,-1.171303,0.151732,5518.808,67.474018,5032.83,41.257852,0.0,0.0,-1409.104,67.474018,-6927.912,0.0,-634.587,2.068101
POSCO_KR,POSCO,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,429.154227,11.735729,0.069219,-1.42567,0.187267,5036.437667,29.70616,4424.605667,104.302542,0.0,0.0,-2136.732,29.70611,-7173.169,0.0,-1129.241667,8.028176
POSCO_KR,POSCO,CAND-921D50D4015721,P3,PORT-96133A6427FE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,430.20423,12.612317,0.057596,-0.844766,0.187116,5425.872,24.77804,5062.45,88.958038,0.0,0.0,-1759.652333,24.777479,-7185.524,0.0,-1568.035333,2.393898
POSCO_KR,POSCO,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,429.154227,11.129308,0.075376,-1.973124,0.127283,4776.189667,32.347108,3929.415333,86.928625,0.0,0.0,-2396.979333,32.347108,-7173.169,0.0,-863.333667,5.483636
