company_id,company_name,country_code,scenario_id,portfolio_origin_scenario_id,portfolio_id,scenario_feasible,carbon_budget_feasible,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,scenario_avoided_emissions_mtco2,common_avoided_emissions_mtco2,plan_id,plan_name,is_disclosed_plan,aligned_capex_bn_krw,peak_capex_year,peak_capex_bn_krw,avoided_emissions_mtco2,plan_order,expected_cost_p50_kkrw_per_tco2_mean,expected_cost_p50_kkrw_per_tco2_std,expected_cost_p50_kkrw_per_tco2_min,expected_cost_p50_kkrw_per_tco2_max,expected_cost_p50_bn_krw_mean,expected_cost_p50_bn_krw_std,expected_cost_p50_bn_krw_min,expected_cost_p50_bn_krw_max,absolute_npv_p50_bn_krw_mean,absolute_npv_p50_bn_krw_std,absolute_npv_p50_bn_krw_min,absolute_npv_p50_bn_krw_max,absolute_npv_p90_bn_krw_mean,absolute_npv_p90_bn_krw_std,absolute_npv_p90_bn_krw_min,absolute_npv_p90_bn_krw_max,net_economic_cost_p50_kkrw_per_tco2_common_denominator_mean,net_economic_cost_p50_kkrw_per_tco2_common_denominator_std,net_economic_cost_p50_kkrw_per_tco2_common_denominator_min,net_economic_cost_p50_kkrw_per_tco2_common_denominator_max,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator_mean,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator_std,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator_min,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator_max,cash_cost_before_support_p50_bn_krw_mean,cash_cost_before_support_p50_bn_krw_std,cash_cost_before_support_p50_bn_krw_min,cash_cost_before_support_p50_bn_krw_max,net_cash_cost_after_support_p50_bn_krw_mean,net_cash_cost_after_support_p50_bn_krw_std,net_cash_cost_after_support_p50_bn_krw_min,net_cash_cost_after_support_p50_bn_krw_max,net_cash_cost_after_support_p90_bn_krw_mean,net_cash_cost_after_support_p90_bn_krw_std,net_cash_cost_after_support_p90_bn_krw_min,net_cash_cost_after_support_p90_bn_krw_max,avoided_carbon_cost_value_p50_bn_krw_mean,avoided_carbon_cost_value_p50_bn_krw_std,avoided_carbon_cost_value_p50_bn_krw_min,avoided_carbon_cost_value_p50_bn_krw_max,policy_support_value_p50_bn_krw_mean,policy_support_value_p50_bn_krw_std,policy_support_value_p50_bn_krw_min,policy_support_value_p50_bn_krw_max,cash_policy_p50_nonadditivity_bn_krw_mean,cash_policy_p50_nonadditivity_bn_krw_std,cash_policy_p50_nonadditivity_bn_krw_min,cash_policy_p50_nonadditivity_bn_krw_max,economic_cost_p50_identity_delta_bn_krw_mean,economic_cost_p50_identity_delta_bn_krw_std,economic_cost_p50_identity_delta_bn_krw_min,economic_cost_p50_identity_delta_bn_krw_max,tcar_kkrw_per_tco2_mean,tcar_kkrw_per_tco2_std,tcar_kkrw_per_tco2_min,tcar_kkrw_per_tco2_max,gross_cost_p50_kkrw_per_tco2_mean,gross_cost_p50_kkrw_per_tco2_std,gross_cost_p50_kkrw_per_tco2_min,gross_cost_p50_kkrw_per_tco2_max,policy_support_dependence_kkrw_per_tco2_mean,policy_support_dependence_kkrw_per_tco2_std,policy_support_dependence_kkrw_per_tco2_min,policy_support_dependence_kkrw_per_tco2_max,policy_uncertainty_exposure_kkrw_per_tco2_mean,policy_uncertainty_exposure_kkrw_per_tco2_std,policy_uncertainty_exposure_kkrw_per_tco2_min,policy_uncertainty_exposure_kkrw_per_tco2_max,flexibility_value_kkrw_per_tco2_mean,flexibility_value_kkrw_per_tco2_std,flexibility_value_kkrw_per_tco2_min,flexibility_value_kkrw_per_tco2_max,electricity_variance_share_mean,electricity_variance_share_std,electricity_variance_share_min,electricity_variance_share_max,hydrogen_variance_share_mean,hydrogen_variance_share_std,hydrogen_variance_share_min,hydrogen_variance_share_max,capex_variance_share_mean,capex_variance_share_std,capex_variance_share_min,capex_variance_share_max,p90_net_cost_bn_krw_mean,p90_net_cost_bn_krw_std,p90_net_cost_bn_krw_min,p90_net_cost_bn_krw_max,p90_cost_to_ebitda_x_mean,p90_cost_to_ebitda_x_std,p90_cost_to_ebitda_x_min,p90_cost_to_ebitda_x_max,p90_cost_to_annual_capex_x_mean,p90_cost_to_annual_capex_x_std,p90_cost_to_annual_capex_x_min,p90_cost_to_annual_capex_x_max,capex_cost_p50_bn_krw_mean,capex_cost_p50_bn_krw_std,capex_cost_p50_bn_krw_min,capex_cost_p50_bn_krw_max,fixed_opex_cost_p50_bn_krw_mean,fixed_opex_cost_p50_bn_krw_std,fixed_opex_cost_p50_bn_krw_min,fixed_opex_cost_p50_bn_krw_max,electricity_cost_p50_bn_krw_mean,electricity_cost_p50_bn_krw_std,electricity_cost_p50_bn_krw_min,electricity_cost_p50_bn_krw_max,hydrogen_cost_p50_bn_krw_mean,hydrogen_cost_p50_bn_krw_std,hydrogen_cost_p50_bn_krw_min,hydrogen_cost_p50_bn_krw_max,contract_premium_p50_bn_krw_mean,contract_premium_p50_bn_krw_std,contract_premium_p50_bn_krw_min,contract_premium_p50_bn_krw_max,carbon_value_p50_bn_krw_mean,carbon_value_p50_bn_krw_std,carbon_value_p50_bn_krw_min,carbon_value_p50_bn_krw_max,policy_support_p50_bn_krw_mean,policy_support_p50_bn_krw_std,policy_support_p50_bn_krw_min,policy_support_p50_bn_krw_max,component_reconciliation_p50_bn_krw_mean,component_reconciliation_p50_bn_krw_std,component_reconciliation_p50_bn_krw_min,component_reconciliation_p50_bn_krw_max,frontier_frequency_pct
POSCO_KR,POSCO,KR,ACCELERATED_15C,DISCLOSED_PATH,PORT-AD0B41B0F73F,False,False,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,2030,11.573996019999996,-11.573996019999996,208.174258,208.174258,P3,균형형 라이트헤지,False,22752.0,2035,9270.0,208.174258,2,110.455206,0.394233,110.215219,110.910199,22993.930333,82.069117,22943.971,23088.648,22993.930333,82.069117,22943.971,23088.648,28473.497333,245.596682,28239.459,28729.215,110.455206,0.394233,110.215219,110.910199,163.67473,0.394233,163.434743,164.129722,38600.102333,68.506104,38542.965,38676.048,34072.865333,82.069117,34022.906,34167.583,39552.432333,245.596682,39318.394,39808.15,11078.935,0.0,11078.935,11078.935,4546.449667,19.057326,4526.176,4563.997,19.212667,33.08611,-9.212,55.532,0.0,0.0,0.0,0.0,26.322019,1.283637,25.412781,27.790388,132.202549,0.32908,131.92808,132.567366,21.747342,0.130498,21.657167,21.896982,10.954351,0.192207,10.80808,11.172044,1.103955,0.268263,0.934376,1.413238,0.94748,0.001801,0.946335,0.949556,0.006156,0.000118,0.006047,0.006281,0.046364,0.001704,0.044397,0.047384,28473.497333,245.596682,28239.459,28729.215,6.731323,0.058061,6.675995,6.791777,12.045045,0.103894,11.94604,12.15322,7826.722333,820.99874,7012.98,8654.79,1049.735,0.0,1049.735,1049.735,3689.438333,133.781257,3548.622,3814.851,25692.023,606.459584,25099.965,26311.925,153.876,0.0,153.876,153.876,-11078.935,0.0,-11078.935,-11078.935,-4341.072,156.165312,-4488.834,-4177.679,2.142667,2.494737,-0.219,4.752,0.0
POSCO_KR,POSCO,KR,ACCELERATED_15C,DISCLOSED_PATH,PORT-DDCBA267CA97,False,False,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,2030,11.573996019999996,-11.573996019999996,246.746291,246.746291,P4,균형형 전환,False,22752.0,2034,9270.0,246.746291,3,105.370805,0.46971,104.829081,105.66467,25999.855667,115.899531,25866.187,26072.366,25999.855667,115.899531,25866.187,26072.366,30378.577333,164.207257,30262.316,30566.425,105.370805,0.46971,104.829081,105.66467,158.617188,0.469711,158.075464,158.911054,45875.291667,141.565733,45712.476,45969.315,39138.203,115.898954,39004.535,39210.713,43516.925333,164.207257,43400.664,43704.773,13138.348,0.0,13138.348,13138.348,6742.952667,24.937318,6714.999,6762.914,5.863667,12.965254,-7.657,18.191,0.0,0.0,-0.0,-0.0,17.745848,0.631986,17.02681,18.213281,132.674512,0.573731,132.014661,133.055565,27.303707,0.106097,27.18558,27.390895,12.657929,0.035096,12.622824,12.693015,0.0,0.0,0.0,0.0,0.945659,0.003862,0.941864,0.949584,0.006617,0.000266,0.006317,0.006827,0.047724,0.003605,0.044099,0.051309,30378.577333,164.207257,30262.316,30566.425,7.181697,0.03882,7.154212,7.226105,12.850944,0.069464,12.801762,12.930408,8591.812,485.737324,8114.578,9085.628,1264.538,0.0,1264.538,1264.538,4398.899667,45.959743,4346.041,4429.424,31132.700667,248.445061,30857.658,31340.852,406.51,0.0,406.51,406.51,-13138.348,0.0,-13138.348,-13138.348,-6660.360667,102.03495,-6757.439,-6554.003,4.104,3.203103,1.898,7.778,0.0
POSCO_KR,POSCO,KR,ACCELERATED_15C,DISCLOSED_PATH,PORT-C07B5FF15869,False,False,True,True,True,True,,0.0,0.0,0.0,3,3,0.49715238399999995,0.65,2.3400000000000003,2030,5.470451711490618,-5.470451711490618,362.346302,362.346302,P5,조기 계약형 전환,False,27562.0,2034,9270.0,362.346302,4,108.501328,0.23192,108.237365,108.67242,39315.055,84.035321,39219.409,39377.049,39315.055,84.035321,39219.409,39377.049,43093.693,214.772396,42952.767,43340.882,108.501328,0.23192,108.237365,108.67242,161.690154,0.23192,161.426191,161.861246,72758.399,114.521718,72627.684,72841.089,58587.829333,84.03569,58492.183,58649.824,62366.467,214.772396,62225.541,62613.656,19272.774,0.0,19272.774,19272.774,14169.977,32.220213,14133.964,14196.073,-0.592333,4.995797,-5.049,4.808,0.0,0.0,0.0,0.0,10.42825,0.575228,9.868233,11.017569,147.609136,0.316056,147.24839,147.837343,39.107808,0.08427,39.011025,39.164924,15.584003,0.049121,15.53202,15.629646,0.0,0.0,0.0,0.0,0.941584,0.005156,0.93639,0.946702,0.007475,0.000481,0.006931,0.007845,0.05094,0.004704,0.046366,0.055765,43093.693,214.772396,42952.767,43340.882,10.187634,0.050774,10.154318,10.246071,18.229775,0.090854,18.170159,18.334342,12882.997667,90.602391,12784.28,12962.355,1735.149,0.0,1735.149,1735.149,6801.967,33.081016,6776.813,6839.44,50218.005,13.977756,50205.066,50232.83,1134.859,0.0,1134.859,1134.859,-19272.774,0.0,-19272.774,-19272.774,-14181.115,23.626763,-14197.416,-14154.019,-4.034,8.579921,-13.852,2.024,0.0
POSCO_KR,POSCO,KR,ACCELERATED_15C,DISCLOSED_PATH,PORT-73B2FF1A66A0,True,True,True,True,True,True,,0.0,0.0,0.0,3,3,0.5704843279999999,0.65,2.98,,0.0,2.0275124185786808e-05,579.10271,579.10271,P6,조기 고헤지,False,32892.0,2033,9270.0,579.10271,5,109.390594,0.131959,109.238335,109.471825,63348.389667,76.417771,63260.216,63395.431,63348.389667,76.417771,63260.216,63395.431,65547.167,143.726742,65403.906,65691.355,109.390594,0.131959,109.238335,109.471825,162.122515,0.131959,161.970256,162.203746,124992.071333,112.333221,124862.535,125062.671,93885.588,76.41804,93797.414,93932.629,96084.365,143.726742,95941.104,96228.553,30537.198,0.0,30537.198,30537.198,31102.754333,42.043297,31054.229,31128.285,-3.728667,7.461523,-10.892,3.999,0.0,0.0,0.0,0.0,3.796869,0.275886,3.478456,3.964624,163.105562,0.193977,162.881878,163.227473,53.714967,0.062055,53.643543,53.755648,19.67012,0.018826,19.648581,19.683432,0.0,0.0,0.0,0.0,0.947207,0.004365,0.942885,0.951613,0.00965,0.000868,0.008695,0.010391,0.043143,0.003518,0.039692,0.046724,65547.167,143.726742,65403.906,65691.355,15.495784,0.033978,15.461916,15.529871,27.72819,0.0608,27.667587,27.789185,17489.783667,406.844727,17089.303,17902.707,2750.76,0.0,2750.76,2750.76,11779.866333,58.490537,11721.846,11838.816,89454.984,388.382129,89139.992,89888.932,3539.236,0.0,3539.236,3539.236,-30537.198,0.0,-30537.198,-30537.198,-31130.080667,44.794871,-31175.679,-31086.135,1.038667,0.373017,0.608,1.26,100.0
POSCO_KR,POSCO,KR,ACCELERATED_15C,DISCLOSED_PATH,PORT-47C5D429DB2E,False,True,False,False,True,True,2029,0.0,0.16699991199999997,0.0,3,3,0.5704843279999999,0.65,2.98,,0.0,2.0275124185786808e-05,627.899166,627.899166,P7,완전 수소·계약형,False,32892.0,2032,9270.0,627.899166,6,105.750792,0.036277,105.708904,105.771876,66400.834,22.77837,66374.532,66414.073,66400.834,22.77837,66374.532,66414.073,67083.142333,54.389,67023.209,67129.362,105.750792,0.036277,105.708904,105.771876,158.391212,0.036277,158.349323,158.412295,137444.830333,41.365619,137397.1,137470.269,99453.709667,22.77808,99427.408,99466.948,100136.018,54.388575,100076.085,100182.237,33052.876,0.0,33052.876,33052.876,37991.950333,15.48656,37974.068,38000.904,0.829667,3.4064,-2.417,4.376,0.0,0.0,0.0,0.0,1.086652,0.101069,0.970118,1.150381,166.255921,0.065879,166.179906,166.296435,60.505129,0.02965,60.471002,60.52456,21.81112,0.008222,21.801626,21.8159,0.0,0.0,0.0,0.0,0.92939,0.004461,0.925123,0.934023,0.012269,0.001151,0.011017,0.013282,0.058342,0.00332,0.05496,0.061596,67083.142333,54.389,67023.209,67129.362,15.858899,0.012858,15.84473,15.869825,28.377948,0.023008,28.352595,28.3975,18583.011333,95.664313,18483.643,18674.482,3034.098,0.0,3034.098,3034.098,12820.136,0.0,12820.136,12820.136,97475.383333,141.063482,97328.105,97609.278,5532.181,0.0,5532.181,5532.181,-33052.876,0.0,-33052.876,-33052.876,-37991.263333,25.446484,-38012.147,-37962.921,0.163667,1.02308,-0.596,1.327,0.0
POSCO_KR,POSCO,KR,ACCELERATED_15C,DISCLOSED_PATH,PORT-69189DCC5A53,False,False,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,2030,11.573996019999996,-11.573996019999996,285.318325,285.318325,CURRENT,POSCO 공시전략 프록시,True,22752.0,2033,9270.0,285.318325,7,117.601254,0.849839,116.681141,118.356727,33553.792667,242.474468,33291.268,33769.343,33553.792667,242.474468,33291.268,33769.343,42740.901,559.946772,42321.418,43376.748,117.601254,0.849839,116.681141,118.356727,170.814647,0.84984,169.894534,171.570121,53422.743667,228.273803,53166.359,53603.937,48736.549333,242.475009,48474.024,48952.1,57923.657333,559.94734,57504.174,58559.505,15182.756,0.0,15182.756,15182.756,4610.21,20.32927,4586.753,4622.717,-75.984667,39.847217,-105.582,-30.677,0.0,0.0,0.0,0.0,32.199503,2.149381,29.9738,34.263418,134.025697,0.800066,133.127107,134.660752,16.424444,0.11123,16.304025,16.52334,9.22374,0.230638,8.973562,9.427901,8.407622,0.703985,7.599857,8.890447,0.962165,0.002677,0.959442,0.964793,0.007283,0.000406,0.006815,0.007532,0.030551,0.002332,0.028392,0.033025,42740.901,559.946772,42321.418,43376.748,10.104232,0.132375,10.005063,10.25455,18.080535,0.236873,17.903082,18.349515,11105.417333,2233.674692,9549.44,13664.839,1491.155,0.0,1491.155,1491.155,5056.564667,225.592749,4812.004,5256.528,35850.186333,1509.932278,34167.777,37087.648,130.986,0.0,130.986,130.986,-15182.756,0.0,-15182.756,-15182.756,-4900.570333,513.715856,-5491.555,-4560.842,2.809333,5.567433,-2.816,8.317,0.0
NIPPON_STEEL_JP,Nippon Steel,JP,DISCLOSED_PATH,DISCLOSED_PATH,PORT-7DCD4991144C,True,True,True,True,True,True,,0.0,0.0,0.0,2,2,0.28236113919999994,0.65,0.88,,0.0,3.446647212967946e-06,313.643967,313.643967,P1,지연·현물조달,False,19427.1,2029,6160.0,313.643967,0,22.729846,0.343536,22.334383,22.954475,7129.078667,107.747923,7005.044,7199.532,7129.078667,107.747923,7005.044,7199.532,10350.199,152.505132,10184.919,10485.467,22.729846,0.343536,22.334383,22.954475,57.705371,0.343535,57.309908,57.929999,19831.195,136.004557,19676.126,19930.234,18098.941333,107.747675,17974.907,18169.395,21320.061333,152.50459,21154.782,21455.329,10969.862,0.0,10969.862,10969.862,1687.755333,6.624069,1680.743,1693.907,-44.498333,46.740912,-96.968,-7.313,0.0,0.0,0.0,0.0,10.269988,0.661042,9.518394,10.761138,28.25284,0.433627,27.75843,28.568609,5.522994,0.12828,5.424047,5.667928,13.754287,0.05943,13.685815,13.792478,0.0,0.0,0.0,0.0,0.870903,0.007368,0.862488,0.876193,0.0,0.0,0.0,0.0,0.129097,0.007368,0.123807,0.137512,10350.199,152.505132,10184.919,10485.467,1.05296,0.015515,1.036146,1.066722,1.928388,0.028414,1.897594,1.95359,7523.626333,183.917849,7361.821,7723.651,721.269,0.0,721.269,721.269,11621.779667,236.790213,11351.8,11794.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10969.862,0.0,-10969.862,-10969.862,-1772.834667,55.332808,-1827.623,-1716.973,5.100667,4.350961,0.439,9.054,100.0
NIPPON_STEEL_JP,Nippon Steel,JP,DISCLOSED_PATH,DISCLOSED_PATH,PORT-92BAA222AC4A,True,True,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0,,0.0,3.446647212967946e-06,365.968973,365.968973,P2,지연·부분헤지,False,26736.6,2038,7425.0,365.968973,1,67.780227,0.406003,67.367979,68.179683,24805.46,148.584811,24654.59,24951.649,24805.46,148.584811,24654.59,24951.649,31489.116667,286.563496,31260.518,31810.601,67.780227,0.406003,67.367979,68.179683,102.745657,0.406003,102.333409,103.145113,41015.516667,162.587525,40863.507,41186.939,37601.722667,148.58432,37450.853,37747.911,44285.379667,286.563496,44056.781,44606.864,12796.263,0.0,12796.263,12796.263,3409.391333,5.511641,3403.058,3413.101,-4.403,20.617687,-27.013,13.358,0.0,0.0,0.0,0.0,18.262906,0.781417,17.609641,19.128561,77.108324,0.444266,76.692963,77.576732,9.328097,0.067448,9.26226,9.397048,11.087108,0.05307,11.044264,11.146474,44.825874,0.139493,44.700425,44.976093,0.946693,0.002285,0.944248,0.948775,0.002023,7.8e-05,0.001949,0.002104,0.051284,0.002234,0.049208,0.053648,31489.116667,286.563496,31260.518,31810.601,3.203493,0.029153,3.180237,3.236198,5.866867,0.053391,5.824276,5.926764,10831.225667,92.831662,10753.463,10934.001,951.847,0.0,951.847,951.847,12399.623333,524.343205,11813.099,12822.992,16698.520333,457.370152,16385.066,17223.347,56.479,0.0,56.479,56.479,-12796.263,0.0,-12796.263,-12796.263,-3337.469,32.591843,-3374.057,-3311.545,1.497333,1.3964,0.015,2.788,0.0
NIPPON_STEEL_JP,Nippon Steel,JP,DISCLOSED_PATH,DISCLOSED_PATH,PORT-92BAA222AC4A,True,True,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0,,0.0,3.446647212967946e-06,365.968973,365.968973,P3,균형형 라이트헤지,False,26736.6,2038,7425.0,365.968973,2,65.650464,0.326519,65.321783,65.974778,24026.033,119.496014,23905.746,24144.722,24026.033,119.496014,23905.746,24144.722,29368.595667,236.303686,29171.618,29630.606,65.650464,0.326519,65.321783,65.974778,100.615894,0.326519,100.287213,100.940208,40986.071333,131.130318,40860.08,41121.798,36822.295,119.496014,36702.008,36940.984,42164.858333,236.303131,41967.881,42426.868,12796.263,0.0,12796.263,12796.263,4164.895667,3.825949,4160.514,4167.575,1.119667,13.744861,-13.239,14.155,0.0,0.0,0.0,0.0,14.598404,0.633349,14.096389,15.309973,77.027866,0.35831,76.683598,77.398735,11.377402,0.041045,11.346434,11.423957,11.97545,0.084857,11.905574,12.069875,42.810389,0.075691,42.731258,42.882092,0.944802,0.002369,0.942269,0.946964,0.002008,7.7e-05,0.001934,0.002088,0.05319,0.002319,0.051035,0.055644,29368.595667,236.303686,29171.618,29630.606,2.987765,0.02404,2.967726,3.01442,5.471784,0.044027,5.435084,5.5206,11103.615667,170.856224,10936.055,11277.587,951.847,0.0,951.847,951.847,12763.761,625.221572,12087.262,13320.331,15996.204333,453.391449,15534.471,16440.766,172.859,0.0,172.859,172.859,-12796.263,0.0,-12796.263,-12796.263,-4164.147,70.000086,-4230.733,-4091.171,-1.845,5.073432,-7.456,2.419,0.0
NIPPON_STEEL_JP,Nippon Steel,JP,DISCLOSED_PATH,DISCLOSED_PATH,PORT-DF77606A395F,False,True,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.5130317823999999,0.65,2.48,,0.0,3.446647212967946e-06,431.518975,431.518975,P4,균형형 전환,False,29766.0,2033,8019.0,431.518975,3,110.367537,0.301561,110.0736,110.676184,47625.686667,130.129665,47498.847,47758.874,47625.686667,130.129665,47498.847,47758.874,54575.83,358.066298,54295.946,54979.325,110.367537,0.301561,110.0736,110.676184,145.293827,0.301562,144.99989,145.602475,71464.898667,119.51865,71351.897,71590.012,62697.043667,130.129665,62570.204,62830.231,69647.187,358.066298,69367.303,70050.682,15071.357,0.0,15071.357,15071.357,8757.446,32.833137,8723.11,8788.535,-10.408667,44.35976,-58.582,28.754,0.0,0.0,0.0,0.0,16.10623,0.831262,15.511127,17.055997,130.686123,0.276973,130.424252,130.97606,20.318586,0.027899,20.299876,20.350652,12.155024,0.05542,12.115199,12.218317,87.696448,0.112043,87.582994,87.807025,0.967754,0.001809,0.966003,0.969615,0.003646,0.000184,0.003443,0.003803,0.0286,0.001627,0.026942,0.030195,54575.83,358.066298,54295.946,54979.325,5.552181,0.036427,5.523708,5.59323,10.168247,0.066713,10.116101,10.243424,13756.047333,2447.426468,11004.981,15691.6,1343.314,0.0,1343.314,1343.314,14053.835,709.852339,13533.617,14862.506,41640.109667,1454.357302,40407.689,43244.252,645.271,0.0,645.271,645.271,-15071.357,0.0,-15071.357,-15071.357,-8739.621333,413.791456,-9050.297,-8269.905,-1.911667,2.326523,-4.558,-0.188,0.0
NIPPON_STEEL_JP,Nippon Steel,JP,DISCLOSED_PATH,DISCLOSED_PATH,PORT-C942BD99A66C,False,True,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.5840479807999999,0.65,3.12,,0.0,3.446647212967946e-06,536.918941,536.918941,P5,조기 계약형 전환,False,34771.0,2033,8019.0,536.918941,4,126.982346,0.261137,126.681055,127.143501,68179.226667,140.209378,68017.458,68265.754,68179.226667,140.209378,68017.458,68265.754,74098.902333,300.676742,73867.492,74438.758,126.982346,0.261137,126.681055,127.143501,161.951779,0.261137,161.650488,162.112934,103764.441667,143.59724,103598.735,103852.408,86954.977667,140.209378,86793.209,87041.505,92874.653333,300.676742,92643.243,93214.509,18775.751,0.0,18775.751,18775.751,16819.813333,38.847432,16779.588,16857.118,10.349,36.078851,-25.939,46.215,0.0,0.0,0.0,0.0,11.025268,0.54927,10.433117,11.518106,158.289612,0.267446,157.980988,158.453447,31.307266,0.006427,31.299933,31.31192,15.835271,0.009702,15.82495,15.844205,104.278282,0.080546,104.224487,104.370885,0.964886,0.002658,0.962248,0.967564,0.00421,0.000287,0.003888,0.004438,0.030904,0.002383,0.028548,0.033314,74098.902333,300.676742,73867.492,74438.758,7.538328,0.030589,7.514786,7.572903,13.805671,0.05602,13.762556,13.868991,17381.089333,479.983562,17052.779,17931.953,1772.401,0.0,1772.401,1772.401,17059.43,123.701023,16916.632,17133.743,65920.813667,407.245268,65451.772,66184.466,1638.363,0.0,1638.363,1638.363,-18775.751,0.0,-18775.751,-18775.751,-16821.822667,67.665787,-16898.464,-16770.34,4.703667,11.157221,-2.363,17.566,0.0
NIPPON_STEEL_JP,Nippon Steel,JP,DISCLOSED_PATH,DISCLOSED_PATH,PORT-7C945F726D00,False,True,False,False,True,True,2028,0.0,0.195,0.0,2,2,0.5659631103999998,0.65,2.96,,0.0,3.446647212967946e-06,498.719413,498.719413,P6,조기 고헤지,False,33506.0,2028,9900.0,498.719413,5,178.552384,0.234237,178.28623,178.727156,89047.54,116.818341,88914.804,89134.702,89047.54,116.818341,88914.804,89134.702,91895.946333,232.679015,91663.315,92128.673,178.552384,0.234237,178.28623,178.727156,213.504677,0.234237,213.238524,213.67945,135559.051,157.900855,135378.146,135669.194,106478.927333,116.818714,106346.191,106566.09,109327.333333,232.679015,109094.702,109560.06,17431.387,0.0,17431.387,17431.387,29079.019667,34.548763,29039.686,29104.454,-1.104333,10.284538,-12.394,7.731,0.0,0.0,0.0,0.0,5.71144,0.558004,5.07021,6.086707,236.861972,0.316612,236.499234,237.082823,58.309588,0.083675,58.213003,58.360095,25.362647,0.01034,25.352273,25.372952,155.838369,0.114482,155.763368,155.970142,0.969289,0.002493,0.96695,0.971912,0.005992,0.000557,0.005397,0.006501,0.02472,0.001937,0.022691,0.026549,91895.946333,232.679015,91663.315,92128.673,9.348881,0.023672,9.325214,9.372557,17.121512,0.043352,17.078169,17.164872,17219.541333,233.718197,17006.054,17469.259,2018.862,0.0,2018.862,2018.862,13590.704667,29.260774,13561.719,13620.233,98848.504,245.758369,98698.563,99132.126,3867.581,0.0,3867.581,3867.581,-17431.387,0.0,-17431.387,-17431.387,-29068.452667,34.423615,-29092.348,-29028.996,2.186667,2.658515,0.448,5.247,0.0
NIPPON_STEEL_JP,Nippon Steel,JP,DISCLOSED_PATH,DISCLOSED_PATH,PORT-2ECB61BA4654,False,True,False,False,False,True,2028,0.0,0.3919999395,1.7039994939999996,3,2,0.6292601567999999,0.65,3.5999999999999996,,0.0,3.446647212967946e-06,663.14981,663.14981,P7,완전 수소·계약형,False,38511.0,2028,9900.0,663.14981,6,181.56513,0.079978,181.475267,181.628497,120404.881667,53.036922,120345.289,120446.903,120404.881667,53.036922,120345.289,120446.903,121544.53,61.733354,121479.342,121602.102,181.56513,0.079978,181.475267,181.628497,216.534741,0.079978,216.444877,216.598108,188443.901667,70.674416,188364.768,188500.739,143594.972,53.037318,143535.379,143636.994,144734.620333,61.732826,144669.433,144792.192,23190.09,0.0,23190.09,23190.09,44847.618,18.772853,44826.555,44862.586,-1.311667,1.452451,-2.834,0.059,0.0,0.0,-0.0,-0.0,1.718538,0.141502,1.556871,1.819885,249.195293,0.106573,249.075964,249.281002,67.630163,0.026628,67.600697,67.652504,29.644943,0.009445,29.634039,29.650582,158.805244,0.267771,158.64194,159.114273,0.963783,0.002658,0.961211,0.96652,0.007661,0.000731,0.006866,0.008305,0.028556,0.001935,0.026614,0.030484,121544.53,61.733354,121479.342,121602.102,12.36513,0.00628,12.358498,12.370987,22.645461,0.011501,22.633316,22.656187,22156.341667,172.256371,21958.487,22272.944,2733.202,0.0,2733.202,2733.202,18747.44,0.0,18747.44,18747.44,137163.388333,228.797778,136966.511,137414.398,7645.8,0.0,7645.8,7645.8,-23190.09,0.0,-23190.09,-23190.09,-44850.099,17.886411,-44862.472,-44829.591,-1.100667,1.335594,-2.515,0.139,0.0
