company_id,company_name,scenario_id,plan_id,year,active_transitioned_facilities,scrap_demand_mt,scrap_supply_mt,scrap_headroom_mt,scrap_utilization_pct,hydrogen_demand_mt,hydrogen_supply_mt,hydrogen_headroom_mt,hydrogen_utilization_pct,incremental_grid_demand_twh,incremental_grid_supply_twh,incremental_grid_headroom_twh,incremental_grid_utilization_pct,resource_feasible,data_status,source_note,candidate_id,template_plan_id,physical_portfolio_id,candidate_path_count,candidate_p50_kkrw_per_tco2,candidate_tcar_kkrw_per_tco2,common_avoided_emissions_mtco2,deterministic_economic_npv_bn_krw,deterministic_cost_common_kkrw_per_tco2,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,2031,1,6.120001,11.2,5.079999,54.643,0.0,0.8400000000000001,0.84,0.0,3.808,8.4,4.592,45.333,True,model_interpolation,Linear interpolation from 2030 to 2035,CAND-0B566F19FFC9A2,P2,PORT-CCD4397FA6D4,200,106.438286,31.428122,281.895878,29040.327,103.01792,False,False,2040,5.28499579,-5.28499579,True,True,True,True,,0.0,0.0,0.0,2,3,0.3119871999999999,0.65,1.1400000000000001
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,2032,1,6.120001,12.4,6.279999,49.355,0.0,1.08,1.08,0.0,3.808,9.8,5.992,38.857,True,model_interpolation,Linear interpolation from 2030 to 2035,CAND-0B566F19FFC9A2,P2,PORT-CCD4397FA6D4,200,106.438286,31.428122,281.895878,29040.327,103.01792,False,False,2040,5.28499579,-5.28499579,True,True,True,True,,0.0,0.0,0.0,2,3,0.3119871999999999,0.65,1.1400000000000001
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,2033,3,8.1,13.6,5.5,59.559,0.495,1.32,0.825,37.5,7.961999,11.2,3.238001,71.089,True,model_interpolation,Linear interpolation from 2030 to 2035,CAND-0B566F19FFC9A2,P2,PORT-CCD4397FA6D4,200,106.438286,31.428122,281.895878,29040.327,103.01792,False,False,2040,5.28499579,-5.28499579,True,True,True,True,,0.0,0.0,0.0,2,3,0.3119871999999999,0.65,1.1400000000000001
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,2034,3,8.1,14.8,6.7,54.73,0.495,1.56,1.065,31.731,7.961999,12.600000000000001,4.638001,63.19,True,model_interpolation,Linear interpolation from 2030 to 2035,CAND-0B566F19FFC9A2,P2,PORT-CCD4397FA6D4,200,106.438286,31.428122,281.895878,29040.327,103.01792,False,False,2040,5.28499579,-5.28499579,True,True,True,True,,0.0,0.0,0.0,2,3,0.3119871999999999,0.65,1.1400000000000001
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,2035,3,8.1,16.0,7.9,50.625,0.495,1.8,1.305,27.5,7.961999,14.0,6.038001,56.871,True,model_interpolation,Linear interpolation from 2035 to 2040,CAND-0B566F19FFC9A2,P2,PORT-CCD4397FA6D4,200,106.438286,31.428122,281.895878,29040.327,103.01792,False,False,2040,5.28499579,-5.28499579,True,True,True,True,,0.0,0.0,0.0,2,3,0.3119871999999999,0.65,1.1400000000000001
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,2036,4,8.9175,17.0,8.0825,52.456,0.495,2.04,1.545,24.265,8.016499,15.6,7.583501,51.388,True,model_interpolation,Linear interpolation from 2035 to 2040,CAND-0B566F19FFC9A2,P2,PORT-CCD4397FA6D4,200,106.438286,31.428122,281.895878,29040.327,103.01792,False,False,2040,5.28499579,-5.28499579,True,True,True,True,,0.0,0.0,0.0,2,3,0.3119871999999999,0.65,1.1400000000000001
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,2037,4,8.9175,18.0,9.0825,49.542,0.495,2.2800000000000002,1.785,21.711,8.016499,17.2,9.183501,46.608,True,model_interpolation,Linear interpolation from 2035 to 2040,CAND-0B566F19FFC9A2,P2,PORT-CCD4397FA6D4,200,106.438286,31.428122,281.895878,29040.327,103.01792,False,False,2040,5.28499579,-5.28499579,True,True,True,True,,0.0,0.0,0.0,2,3,0.3119871999999999,0.65,1.1400000000000001
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,2038,4,8.9175,19.0,10.0825,46.934,0.495,2.52,2.025,19.643,8.016499,18.8,10.783501,42.641,True,model_interpolation,Linear interpolation from 2035 to 2040,CAND-0B566F19FFC9A2,P2,PORT-CCD4397FA6D4,200,106.438286,31.428122,281.895878,29040.327,103.01792,False,False,2040,5.28499579,-5.28499579,True,True,True,True,,0.0,0.0,0.0,2,3,0.3119871999999999,0.65,1.1400000000000001
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,2039,4,8.9175,20.0,11.0825,44.587,0.495,2.76,2.265,17.935,8.016499,20.4,12.383501,39.297,True,model_interpolation,Linear interpolation from 2035 to 2040,CAND-0B566F19FFC9A2,P2,PORT-CCD4397FA6D4,200,106.438286,31.428122,281.895878,29040.327,103.01792,False,False,2040,5.28499579,-5.28499579,True,True,True,True,,0.0,0.0,0.0,2,3,0.3119871999999999,0.65,1.1400000000000001
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,2040,4,8.9175,21.0,12.0825,42.464,0.495,3.0,2.505,16.5,8.016499,22.0,13.983501,36.439,True,model_estimate,Illustrative accelerated envelope; not GCAM or an official supply forecast,CAND-0B566F19FFC9A2,P2,PORT-CCD4397FA6D4,200,106.438286,31.428122,281.895878,29040.327,103.01792,False,False,2040,5.28499579,-5.28499579,True,True,True,True,,0.0,0.0,0.0,2,3,0.3119871999999999,0.65,1.1400000000000001
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,2026,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,True,model_interpolation,Linear interpolation from 2026 to 2030,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,151.073182,1.555149,131.48782,19837.419,150.868867,True,False,,0.0,9.990856690045291e-05,False,False,True,True,2028,0.0,0.012250011000000005,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,2027,0,0.0,2.5,2.5,0.0,0.0,0.075,0.075,0.0,0.0,1.35,1.35,0.0,True,model_interpolation,Linear interpolation from 2026 to 2030,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,151.073182,1.555149,131.48782,19837.419,150.868867,True,False,,0.0,9.990856690045291e-05,False,False,True,True,2028,0.0,0.012250011000000005,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,2028,1,0.4425,3.0,2.5575,14.75,0.16225,0.15,-0.01225,108.167,1.357,1.9000000000000001,0.543,71.421,False,model_interpolation,Linear interpolation from 2026 to 2030,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,151.073182,1.555149,131.48782,19837.419,150.868867,True,False,,0.0,9.990856690045291e-05,False,False,True,True,2028,0.0,0.012250011000000005,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,2029,1,0.4425,3.5,3.0575,12.643,0.16225,0.22499999999999998,0.06275,72.111,1.357,2.45,1.093,55.388,True,model_interpolation,Linear interpolation from 2026 to 2030,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,151.073182,1.555149,131.48782,19837.419,150.868867,True,False,,0.0,9.990856690045291e-05,False,False,True,True,2028,0.0,0.012250011000000005,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,2030,2,0.5325,4.0,3.4675,13.313,0.16225,0.3,0.13775,54.083,1.359,3.0,1.641,45.3,True,model_interpolation,Linear interpolation from 2030 to 2035,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,151.073182,1.555149,131.48782,19837.419,150.868867,True,False,,0.0,9.990856690045291e-05,False,False,True,True,2028,0.0,0.012250011000000005,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,2031,2,0.5325,4.0,3.4675,13.313,0.16225,0.32,0.15775,50.703,1.359,3.0,1.641,45.3,True,model_interpolation,Linear interpolation from 2030 to 2035,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,151.073182,1.555149,131.48782,19837.419,150.868867,True,False,,0.0,9.990856690045291e-05,False,False,True,True,2028,0.0,0.012250011000000005,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,2032,2,0.5325,4.0,3.4675,13.313,0.16225,0.34,0.17775,47.721,1.359,3.0,1.641,45.3,True,model_interpolation,Linear interpolation from 2030 to 2035,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,151.073182,1.555149,131.48782,19837.419,150.868867,True,False,,0.0,9.990856690045291e-05,False,False,True,True,2028,0.0,0.012250011000000005,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,2033,2,0.5325,4.0,3.4675,13.313,0.16225,0.36,0.19775,45.069,1.359,3.0,1.641,45.3,True,model_interpolation,Linear interpolation from 2030 to 2035,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,151.073182,1.555149,131.48782,19837.419,150.868867,True,False,,0.0,9.990856690045291e-05,False,False,True,True,2028,0.0,0.012250011000000005,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,2034,3,0.969,4.0,3.031,24.225,0.3223,0.38,0.0577,84.816,2.6976,3.0,0.3024,89.92,True,model_interpolation,Linear interpolation from 2030 to 2035,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,151.073182,1.555149,131.48782,19837.419,150.868867,True,False,,0.0,9.990856690045291e-05,False,False,True,True,2028,0.0,0.012250011000000005,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,2035,3,0.969,4.0,3.031,24.225,0.3223,0.4,0.0777,80.575,2.6976,3.0,0.3024,89.92,True,model_interpolation,Linear interpolation from 2035 to 2040,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,151.073182,1.555149,131.48782,19837.419,150.868867,True,False,,0.0,9.990856690045291e-05,False,False,True,True,2028,0.0,0.012250011000000005,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,2036,3,0.969,4.2,3.231,23.071,0.3223,0.48000000000000004,0.1577,67.146,2.6976,3.4,0.7024,79.341,True,model_interpolation,Linear interpolation from 2035 to 2040,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,151.073182,1.555149,131.48782,19837.419,150.868867,True,False,,0.0,9.990856690045291e-05,False,False,True,True,2028,0.0,0.012250011000000005,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,2037,3,0.969,4.4,3.431,22.023,0.3223,0.56,0.2377,57.554,2.6976,3.8,1.1024,70.989,True,model_interpolation,Linear interpolation from 2035 to 2040,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,151.073182,1.555149,131.48782,19837.419,150.868867,True,False,,0.0,9.990856690045291e-05,False,False,True,True,2028,0.0,0.012250011000000005,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,2038,3,0.969,4.6,3.631,21.065,0.3223,0.64,0.3177,50.359,2.6976,4.2,1.5024,64.229,True,model_interpolation,Linear interpolation from 2035 to 2040,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,151.073182,1.555149,131.48782,19837.419,150.868867,True,False,,0.0,9.990856690045291e-05,False,False,True,True,2028,0.0,0.012250011000000005,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,2039,3,0.969,4.8,3.831,20.187,0.3223,0.7200000000000001,0.3977,44.764,2.6976,4.6,1.9024,58.643,True,model_interpolation,Linear interpolation from 2035 to 2040,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,151.073182,1.555149,131.48782,19837.419,150.868867,True,False,,0.0,9.990856690045291e-05,False,False,True,True,2028,0.0,0.012250011000000005,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,2040,3,0.969,5.0,4.031,19.38,0.3223,0.8,0.4777,40.287,2.6976,5.0,2.3024,53.952,True,model_estimate,Illustrative screening envelope; not an official supply forecast,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,151.073182,1.555149,131.48782,19837.419,150.868867,True,False,,0.0,9.990856690045291e-05,False,False,True,True,2028,0.0,0.012250011000000005,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P7,2026,0,0.0,2.0,2.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,1.0,0.0,True,model_interpolation,Linear interpolation from 2026 to 2030,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,124.992704,1.328951,131.48782,16410.005,124.802469,True,True,,0.0,9.990856690045291e-05,True,True,True,True,,0.0,0.0,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P7,2027,0,0.0,2.25,2.25,0.0,0.0,0.25,0.25,0.0,0.0,1.375,1.375,0.0,True,model_interpolation,Linear interpolation from 2026 to 2030,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,124.992704,1.328951,131.48782,16410.005,124.802469,True,True,,0.0,9.990856690045291e-05,True,True,True,True,,0.0,0.0,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P7,2028,1,0.4425,2.5,2.0575,17.7,0.16225,0.30000000000000004,0.13775,54.083,1.357,1.75,0.393,77.543,True,model_interpolation,Linear interpolation from 2026 to 2030,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,124.992704,1.328951,131.48782,16410.005,124.802469,True,True,,0.0,9.990856690045291e-05,True,True,True,True,,0.0,0.0,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P7,2029,1,0.4425,2.75,2.3075,16.091,0.16225,0.35000000000000003,0.18775,46.357,1.357,2.125,0.768,63.859,True,model_interpolation,Linear interpolation from 2026 to 2030,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,124.992704,1.328951,131.48782,16410.005,124.802469,True,True,,0.0,9.990856690045291e-05,True,True,True,True,,0.0,0.0,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P7,2030,2,0.5325,3.0,2.4675,17.75,0.16225,0.4,0.23775,40.563,1.359,2.5,1.141,54.36,True,model_interpolation,Linear interpolation from 2030 to 2035,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,124.992704,1.328951,131.48782,16410.005,124.802469,True,True,,0.0,9.990856690045291e-05,True,True,True,True,,0.0,0.0,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P7,2031,2,0.5325,3.4,2.8675,15.662,0.16225,0.44,0.27775,36.875,1.359,2.8,1.441,48.536,True,model_interpolation,Linear interpolation from 2030 to 2035,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,124.992704,1.328951,131.48782,16410.005,124.802469,True,True,,0.0,9.990856690045291e-05,True,True,True,True,,0.0,0.0,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P7,2032,2,0.5325,3.8,3.2675,14.013,0.16225,0.48,0.31775,33.802,1.359,3.1,1.741,43.839,True,model_interpolation,Linear interpolation from 2030 to 2035,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,124.992704,1.328951,131.48782,16410.005,124.802469,True,True,,0.0,9.990856690045291e-05,True,True,True,True,,0.0,0.0,0.0,1,1,0.3612199999999999,0.6,1.54
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P7,2033,2,0.5325,4.2,3.6675,12.679,0.16225,0.52,0.35775,31.202,1.359,3.4,2.041,39.971,True,model_interpolation,Linear interpolation from 2030 to 2035,CAND-0E9003448A63C3,P7,PORT-F194BB679477,200,124.992704,1.328951,131.48782,16410.005,124.802469,True,True,,0.0,9.990856690045291e-05,True,True,True,True,,0.0,0.0,0.0,1,1,0.3612199999999999,0.6,1.54
