company_id,company_name,candidate_id,template_plan_id,physical_portfolio_id,scenario_count,feasible_scenario_count,robust_feasible,worst_case_p50_kkrw_per_tco2_mean,worst_case_p50_kkrw_per_tco2_std,worst_case_tcar_kkrw_per_tco2_mean,worst_case_tcar_kkrw_per_tco2_std,maximum_regret_p50_kkrw_per_tco2_mean,maximum_regret_p50_kkrw_per_tco2_std,mean_regret_p50_kkrw_per_tco2_mean,mean_regret_p50_kkrw_per_tco2_std,robust_frontier_frequency_pct,lambda_0_optimal_frequency_pct,lambda_1_optimal_frequency_pct,lambda_4_optimal_frequency_pct
JFE_STEEL_JP,JFE Steel,CAND-2DF8CF21E8720D,P1,PORT-9D97003767D5,2,0,False,21.231125,0.820356,11.483622,0.98142,-80.88738,0.702844,-84.661106,0.620308,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-321A1FBBC2D640,P1,PORT-CCD4397FA6D4,2,1,False,117.188254,0.402329,37.103824,7.398396,21.656799,0.190662,14.589548,0.015585,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-3785968E4E1C91,P1,PORT-4FBC33F20EEF,2,0,False,70.397337,1.669853,24.205479,3.1854,-28.629137,2.160472,-33.948878,2.030934,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-3BDAECB8DA1A89,P4,PORT-29DB1A43C5DD,2,0,False,177.710166,0.461038,24.798826,2.987686,77.109509,0.357403,72.576859,0.441831,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-3DE74006E308F9,P2,PORT-7C1FC602A00B,2,1,False,195.886323,1.03076,45.507619,6.028424,102.613417,0.955587,94.416892,1.004644,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-44218B07FC843F,P2,PORT-48EB0158352D,2,0,False,189.838903,1.24996,48.758823,6.019707,97.248903,1.215795,88.710925,1.372331,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-4D77DB7422B451,P2,PORT-3776FB32D8CF,2,0,False,135.443618,1.285465,35.759135,4.444572,38.687802,1.854358,32.232732,1.675737,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-53E6B469D62558,P1,PORT-33091F63E785,2,0,False,21.953546,0.285873,11.836214,0.811757,-80.393882,0.096259,-84.053147,0.036937,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-56A2BE8D3222E8,P5,PORT-29DB1A43C5DD,2,0,False,167.646727,0.252426,14.298513,1.799159,61.516917,0.155225,59.748844,0.170765,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-5B53A6D662B077,P2,PORT-BFE68456F5A9,2,0,False,121.781609,2.243562,31.671278,6.378134,25.076919,2.343901,18.596286,2.433449,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-65F7157232C73A,P1,PORT-04FFFE8075F6,2,1,False,225.672401,0.322264,62.472196,9.348723,136.659667,0.817139,126.296229,0.631714,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-6740F2BE1999AB,P2,PORT-6E49C004BA31,2,0,False,177.656226,0.631279,47.558982,8.283035,83.86282,0.422183,75.926545,0.541249,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-68030B11D579DF,P1,PORT-7BA11C62DF95,2,0,False,173.712263,2.222145,49.391107,4.443414,81.019837,2.358955,72.533072,2.401227,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-74F6415EBB9977,P3,PORT-E123D45B71CC,2,0,False,198.752323,2.762346,38.568377,3.803847,101.572393,2.749246,95.32938,2.842331,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-8143AC9B1B780D,P5,PORT-0032610F15CE,2,0,False,190.838104,0.570289,15.717593,2.052226,83.020298,0.687526,82.096223,0.68523,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-81AEAF431DDC0A,P4,PORT-844170813924,2,0,False,180.693895,0.934736,24.329041,3.2262,79.152063,1.045408,75.090001,1.060008,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-82646489D4D4D1,P2,PORT-25A7E18292F6,2,0,False,52.263974,0.381396,16.378194,1.422829,-47.916518,0.722739,-52.659251,0.6646,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-8A107782070451,P4,PORT-0032610F15CE,2,0,False,202.411872,0.968195,26.973728,3.699536,101.062104,1.208237,96.90401,1.155716,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-8A2CE57122B1A0,P1,PORT-1741394F78A8,2,0,False,20.550159,0.399049,11.533435,1.074719,-81.921957,0.312411,-85.518877,0.252043,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-8DC42B3C7EA2DB,P2,PORT-E123D45B71CC,2,0,False,207.445338,3.454359,49.524784,4.563645,114.6116,3.553208,106.195491,3.591057,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-8F0E9CFE80824D,P6,PORT-576B945395C2,2,0,False,183.123498,0.279156,6.075346,0.625403,73.457542,0.369935,71.123382,0.36023,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-942FF71D4F4188,P4,PORT-2883A9539B06,2,1,False,125.21507,0.407783,17.84461,2.631699,24.551402,0.271823,20.050258,0.267773,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-94E38421D8FAE7,P1,PORT-36B22CA0D026,2,0,False,18.498708,0.083964,11.713365,1.508735,-83.669034,0.262859,-87.418142,0.192282,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-953F1AFEF37202,P1,PORT-6E49C004BA31,2,0,False,182.762654,0.737752,55.859404,9.844282,91.336018,0.548812,82.216358,0.65837,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-A735954AF09420,P3,PORT-CCD4397FA6D4,2,1,False,109.665956,0.284249,24.683145,4.993768,10.678183,0.171682,5.339092,0.085841,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-AE1C3F48385E3F,P5,PORT-2883A9539B06,2,1,False,118.574471,0.212004,10.203848,1.561684,14.448076,0.065984,11.678295,0.105869,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-AFB45421E864E1,P3,PORT-48EB0158352D,2,0,False,182.029022,1.010302,37.571242,4.607202,85.460629,0.990525,78.911847,1.138779,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-B210B35AD45FF1,P1,PORT-263958B6D89F,2,0,False,11.41902,0.234685,8.414972,1.50473,-92.231283,0.055094,-95.239109,0.068939,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-B38C1D7FD5CCAE,P3,PORT-7C1FC602A00B,2,1,False,187.559654,0.835179,35.286521,4.553007,90.230499,0.771535,84.062098,0.809889,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-B4CBF9F7B55581,P3,PORT-7F45069F34E3,2,0,False,142.564171,0.357487,30.895285,5.064727,44.210273,0.379679,38.554244,0.364348,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-BC3B7FD8701906,P1,PORT-25A7E18292F6,2,0,False,53.427711,0.458292,19.267823,1.611048,-46.337178,0.837264,-51.287712,0.739421,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-BD5FC0B8045E4C,P1,PORT-BFE68456F5A9,2,0,False,125.385469,2.533015,37.109272,7.421672,30.254777,2.697217,22.987145,2.753659,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-BD69BDF77D11F9,P2,PORT-1C641A2E58FD,2,0,False,66.557264,1.076068,18.740831,2.340035,-32.599095,1.320447,-37.853894,1.309425,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-C535F3B5D7A55A,P1,PORT-1C641A2E58FD,2,0,False,68.177816,1.251987,22.063983,2.744228,-30.265836,1.567923,-35.876987,1.515427,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-C973F96EA1BC5C,P1,PORT-E123D45B71CC,2,0,False,213.4355,3.944993,58.102284,5.262413,123.505082,4.159011,113.637313,4.14189,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-CB30BCF3D9CF92,P1,PORT-D5A2DA370FDA,2,0,False,18.91555,0.429319,10.842028,1.387837,-83.870205,0.468007,-87.310305,0.437583,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-CBE864A3B5E624,P2,PORT-408F044D6828,2,0,False,217.546955,1.29979,49.953634,6.665263,125.767672,1.25191,116.824336,1.295424,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-D31DAEDCB107AF,P1,PORT-0FD37D80B1EA,2,1,False,154.238046,2.718884,43.46758,3.970571,60.447105,2.464843,52.509598,2.669053,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-DF57CBE06564A4,P3,PORT-6E49C004BA31,2,0,False,170.25562,0.504108,36.672348,6.348455,72.895706,0.306578,66.742685,0.435323,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-DFCA23D16E81A2,P1,PORT-408F044D6828,2,0,False,224.006738,1.471917,58.568806,7.923594,135.26804,1.497076,124.804411,1.503541,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-DFD36ABEC37623,P1,PORT-7F45069F34E3,2,0,False,152.655567,0.565703,46.864893,8.048618,59.29764,0.934283,51.143626,0.743987,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-E142C0366C78ED,P4,PORT-49F18FB13125,2,0,False,139.649192,1.200564,20.436383,2.533899,37.951289,1.450824,33.967262,1.375316,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-E1C48D333700EA,P7,PORT-B91429E42CEB,2,0,False,180.486193,0.120817,1.880083,0.34844,70.820237,0.352696,66.509341,0.284801,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-E280945A557960,P1,PORT-E5F3D5116135,2,1,False,105.933051,0.235558,34.122883,6.984199,9.663954,0.194719,2.965524,0.096928,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-E2E67FC7600525,P2,PORT-7BA11C62DF95,2,0,False,168.96556,1.901836,42.147706,3.948831,73.88162,2.051688,66.590612,2.087153,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-E5C3BE482793EF,P4,PORT-4577AB24CD05,2,0,False,204.78087,0.8733,26.839447,4.418958,103.664629,1.035329,99.389772,1.0087,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-E72109958C3B57,P2,PORT-E5F3D5116135,2,1,False,103.268977,0.24399,29.070037,5.805933,5.699799,0.103499,-0.34859,0.051288,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-E8FAD9BDD034A5,P3,PORT-51A2628EF9C2,2,2,True,125.802228,1.088515,26.390995,4.857584,27.936653,1.456895,22.036463,1.4135,100.0,100.0,100.0,100.0
JFE_STEEL_JP,JFE Steel,CAND-E97F5B55830909,P1,PORT-A7F00CD0D5D9,2,0,False,16.268073,0.718295,11.422488,2.113673,-86.717924,0.623979,-90.057903,0.595015,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-F1788FF7DCC7F6,P2,PORT-E3494C854A0D,2,1,False,122.661518,1.627167,32.340082,3.166148,25.337797,2.08301,19.166679,1.931886,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-F4B6AD5FB08D71,P2,PORT-51A2628EF9C2,2,2,True,130.952819,1.446844,33.988065,6.310715,35.626461,1.822522,28.456662,1.773708,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-FA1953D51D82F3,P3,PORT-0FD37D80B1EA,2,1,False,143.894114,1.880934,28.695501,2.567212,45.162124,1.675237,39.695141,1.853927,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-FC0AA3F9FE37C6,P3,PORT-E5F3D5116135,2,1,False,99.422157,0.227119,22.735135,4.373881,0.0,0.0,-5.121899,0.034036,0.0,0.0,0.0,0.0
JFE_STEEL_JP,JFE Steel,CAND-FCDB7C1BD7991A,P1,PORT-51A2628EF9C2,2,2,True,134.573909,1.660896,39.899946,7.521743,40.987987,2.079496,32.94797,2.008176,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-0E9003448A63C3,P7,PORT-F194BB679477,2,1,False,151.061683,0.050172,1.566667,0.254436,97.505064,0.914399,48.869775,0.561835,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-17BC99375C7C5C,P1,PORT-3DA05887C62D,2,0,False,13.394798,0.120995,9.60769,1.080349,-40.161821,0.848586,-82.644887,0.475142,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-202E0A81514742,P2,PORT-5EAB84C29074,2,0,False,176.199738,1.197432,44.521434,4.045532,122.643119,0.237558,84.227076,0.944247,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-20911E55FBB215,P3,PORT-661396C334A7,2,0,False,83.742133,2.482377,20.966553,2.150569,30.185514,1.520495,-11.149673,2.150072,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-314B41E5534D98,P3,PORT-9862FC05DA24,2,2,True,179.744947,1.620432,34.300981,3.392287,126.188328,0.878382,86.18078,1.118926,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-344C7E39FA18A3,P1,PORT-661396C334A7,2,0,False,90.128063,3.719031,31.759052,3.302446,36.571444,2.758391,-3.248478,3.549402,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-352C3A40240600,P4,PORT-0095E30DB97C,2,1,False,174.948214,1.547055,23.479475,1.020938,121.391595,1.472545,79.452357,1.152488,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-4D158AE8BC3521,P3,PORT-1144EBE63B41,2,2,True,145.683451,1.288062,30.220799,2.104605,92.126832,0.403771,51.47321,0.638236,100.0,100.0,100.0,100.0
KOBE_STEEL_JP,Kobe Steel,CAND-7994EC1E34FADB,P4,PORT-ED997010A5D3,2,0,False,164.230071,0.883852,22.588361,2.647141,110.673452,0.563427,68.267527,0.355467,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-7F0A690E87B72D,P2,PORT-8384667F6B8E,2,1,False,55.524957,1.202042,17.204511,2.710288,1.968338,0.240251,-39.241208,0.786739,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-88A58A95717947,P1,PORT-5EAB84C29074,2,0,False,181.276038,1.393755,52.149782,4.709723,127.719419,0.434109,90.57093,1.186027,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-8D7AF2E68805C6,P3,PORT-5EAB84C29074,2,0,False,168.833485,0.946241,34.454254,3.162846,115.276866,0.022537,74.982129,0.626733,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-9D068D97FB272C,P2,PORT-661396C334A7,2,0,False,87.503679,3.17488,27.121758,2.823722,33.94706,2.213437,-6.492159,2.944597,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-9DD8DD0C56A40D,P3,PORT-8384667F6B8E,2,1,False,53.556619,0.96204,13.626602,2.142097,0.0,0.0,-41.615653,0.523757,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-B3597FD7767497,P1,PORT-9862FC05DA24,2,2,True,192.953452,2.375997,51.935179,5.502072,139.396833,1.561073,102.513262,2.005025,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-B51B2DE2F2D28C,P4,PORT-8A59F01B884D,2,1,False,139.006399,1.257699,19.226574,2.51278,85.44978,0.469165,43.11423,0.791866,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-B928C0FFDA3842,P1,PORT-D7B02E3224C4,2,0,False,9.862589,0.052781,10.175199,1.437294,-43.69403,1.014208,-86.280438,0.538821,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-C9A7A01CF97824,P6,PORT-6AF097B8F6F8,2,1,False,154.988211,0.341351,5.448699,0.681383,101.431592,0.777911,54.247196,0.374762,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-C9EAFC0F482485,P2,PORT-1144EBE63B41,2,2,True,151.818504,1.632221,38.830361,2.680829,98.261885,0.715785,59.199698,1.001219,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-CE22CF7F8F72DA,P2,PORT-9862FC05DA24,2,2,True,187.568507,2.034904,44.315989,4.554776,134.011888,1.241575,95.871842,1.610319,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-D80CE96AA3B5C1,P1,PORT-8384667F6B8E,2,1,False,56.994798,1.369991,20.162987,3.180177,3.438179,0.409805,-37.509291,1.028714,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-DCD679F188D852,P1,PORT-1144EBE63B41,2,2,True,156.070758,1.89275,45.397409,3.081007,102.514139,0.96151,64.508041,1.25494,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-DDE822F7D41D2E,P5,PORT-0095E30DB97C,2,1,False,164.968139,0.97442,13.389486,0.730866,111.41152,1.164253,66.868457,0.736757,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-E9169FB41B03EE,P1,PORT-0CA13428C264,2,0,False,-2.609721,0.306275,6.973366,0.90865,-56.16634,0.658592,-99.517358,0.2968,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-F3EC79559B1773,P1,PORT-B0BA3BE7A418,2,0,False,-24.150782,0.129421,1.969771,0.553158,-77.707401,1.026359,-121.356459,0.631721,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-004C84C918F9F0,P2,PORT-7DC6DDA55D96,2,0,False,99.669773,3.085706,26.506668,3.926377,76.87714,3.179411,65.978708,3.018995,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-005FE12044C08C,P2,PORT-91584DA203D9,2,0,False,99.848373,0.396201,27.803177,3.641477,77.05574,0.313333,66.278081,0.281799,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-009A19D2863AA5,P1,PORT-1411E33E415A,2,1,False,65.526624,0.584253,21.933938,3.200528,42.733991,0.454625,31.453153,0.441258,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-0902F4B4859A1C,P2,PORT-1411E33E415A,2,1,False,64.096696,0.523056,18.539196,2.537333,41.304063,0.392107,29.71245,0.474762,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-0B64D3C56ED2FD,P1,PORT-93BA44A86FDE,2,2,True,131.129747,0.326863,38.995356,5.37826,108.337114,0.404905,99.457555,0.420862,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-0CCB31C64DEB2F,P1,PORT-4025A7B6BA3A,2,1,False,71.41289,0.832257,23.30133,3.557895,48.620257,0.737509,37.513498,1.052482,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-0E307C2CAB5D7A,P2,PORT-792EEE640306,2,1,False,75.576958,0.522821,20.778351,2.948417,52.784325,0.397119,41.550271,0.540704,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-185224D49A1B91,P1,PORT-3391EE4132D6,2,1,False,86.433429,0.867918,25.473705,2.549809,63.640796,0.744191,53.155352,1.026054,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-18F73BD54A9F34,P1,PORT-6742936593A9,2,2,True,86.971336,0.938995,27.494276,3.738901,64.178704,1.049595,53.691759,1.07318,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-1D35A6D7D808A4,P1,PORT-5DE4D9A04480,2,2,True,110.553458,0.435265,33.231947,5.762284,87.760825,0.348155,78.21904,0.899462,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-1F99EBB5AE8665,P3,PORT-05EE518306D9,2,2,True,101.201034,0.618443,19.99223,1.944611,78.408401,0.608774,67.129787,0.258285,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-1FF01FDB28F13A,P4,PORT-D74D023C0D05,2,1,False,95.94557,0.854384,14.516822,1.980835,73.152937,0.945688,61.16747,0.693289,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-23459FF23C9DCD,P1,PORT-032FE0BDCFB5,2,1,False,44.100142,0.162461,15.210231,1.676402,21.307509,0.265939,9.246642,0.324876,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-2E3E235F5F3F44,P2,PORT-0ACD636A8AEE,2,1,False,60.534061,0.944893,17.627606,1.592789,37.741428,1.022605,26.118475,0.766353,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-32B1C4DEC95227,P3,PORT-0ACD636A8AEE,2,1,False,58.676159,0.736033,13.977432,1.244386,35.883527,0.811553,23.874053,0.549908,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-33480771F67BD6,P2,PORT-5DE4D9A04480,2,2,True,107.704028,0.363298,28.42341,4.871577,84.911396,0.258451,74.709454,0.794705,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-3DE8D6197F9834,P3,PORT-7F141003EFD9,2,2,True,116.87874,0.46492,23.484185,4.414549,94.086108,0.363262,83.110852,0.795214,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-43ED54F71B5B31,P2,PORT-00A7244DC13E,2,1,False,73.049665,0.374516,19.875952,2.738963,50.257033,0.273004,38.820986,0.075788,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-450CB289C8C9D2,P1,PORT-00A7244DC13E,2,1,False,74.834733,0.40211,23.511457,3.505838,52.042101,0.312754,40.954366,0.071565,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-45605758418B60,P2,PORT-3391EE4132D6,2,1,False,84.302557,0.759297,21.641942,2.02797,61.509924,0.633975,50.531175,0.918128,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-478F19D65CB3E6,P2,PORT-760BEDA2ECE0,2,1,False,78.414584,0.448751,21.304202,3.177097,55.621952,0.318406,44.435565,0.449183,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-4C03DDE7A8F948,P3,PORT-42FD0857B83C,2,1,False,75.724867,0.560029,17.077638,1.966295,52.932234,0.641596,41.151053,0.641737,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-505DC50EEE65AA,P2,PORT-93BA44A86FDE,2,2,True,127.698167,0.260007,33.279471,4.590662,104.905534,0.349778,95.187321,0.320223,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-51563CC4DFE733,P1,PORT-792EEE640306,2,1,False,77.448664,0.539839,24.444844,3.494901,54.656032,0.415586,43.798618,0.500995,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-54996F21D43414,P2,PORT-4025A7B6BA3A,2,1,False,69.704086,0.744517,19.843993,3.012822,46.911453,0.659571,35.491262,0.987528,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-59D7A6AFC21669,P2,PORT-9961527CE1F4,2,1,False,67.583884,0.621288,19.623912,3.09755,44.791251,0.502067,33.306987,0.704169,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-61C6F8AE75933E,P3,PORT-3391EE4132D6,2,1,False,81.327087,0.623096,16.999686,1.500719,58.534454,0.496623,46.858293,0.790907,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-62B732F24FF616,P1,PORT-92BAA222AC4A,2,1,False,69.998113,1.255007,22.626939,2.788249,47.205481,1.352061,36.135542,1.152616,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-67842A89ECECE4,P2,PORT-A38E7AB93504,2,1,False,67.502084,0.826225,18.876555,2.006494,44.709451,0.906232,33.297341,0.611165,0.0,0.0,0.0,0.0
