company_id,company_name,plan_id,plan_name,portfolio_id,portfolio_origin_scenario_id,from_scenario_id,to_scenario_id,from_scenario_feasible,to_scenario_feasible,same_physical_portfolio,common_avoided_emissions_mtco2,delta_p50_common_kkrw_per_tco2_mean,delta_p50_common_kkrw_per_tco2_std,delta_p50_common_kkrw_per_tco2_min,delta_p50_common_kkrw_per_tco2_max,delta_tcar_kkrw_per_tco2_mean,delta_tcar_kkrw_per_tco2_std,delta_tcar_kkrw_per_tco2_min,delta_tcar_kkrw_per_tco2_max,delta_absolute_npv_p50_bn_krw_mean,delta_absolute_npv_p50_bn_krw_std,delta_absolute_npv_p50_bn_krw_min,delta_absolute_npv_p50_bn_krw_max,delta_absolute_npv_p90_bn_krw_mean,delta_absolute_npv_p90_bn_krw_std,delta_absolute_npv_p90_bn_krw_min,delta_absolute_npv_p90_bn_krw_max,delta_aligned_capex_bn_krw_mean,delta_aligned_capex_bn_krw_std,delta_aligned_capex_bn_krw_min,delta_aligned_capex_bn_krw_max,delta_net_cash_cost_p50_bn_krw_mean,delta_net_cash_cost_p50_bn_krw_std,delta_net_cash_cost_p50_bn_krw_min,delta_net_cash_cost_p50_bn_krw_max,delta_avoided_carbon_value_p50_bn_krw_mean,delta_avoided_carbon_value_p50_bn_krw_std,delta_avoided_carbon_value_p50_bn_krw_min,delta_avoided_carbon_value_p50_bn_krw_max,delta_policy_support_value_p50_bn_krw_mean,delta_policy_support_value_p50_bn_krw_std,delta_policy_support_value_p50_bn_krw_min,delta_policy_support_value_p50_bn_krw_max
NIPPON_STEEL_JP,Nippon Steel,P6,조기 고헤지,PORT-7C945F726D00,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,498.719413,-25.362647,0.01034,-25.372952,-25.352273,-0.495769,0.055047,-0.55922,-0.460783,-12648.844333,5.156087,-12653.983,-12643.671,-12896.094667,27.660478,-12927.773,-12876.725,0.0,0.0,0.0,0.0,-4490.373333,5.157087,-4495.513,-4485.199,8158.472,0.0,8158.472,8158.472,13798.852333,29.959418,13765.386,13823.173
NIPPON_STEEL_JP,Nippon Steel,P7,완전 수소·계약형,PORT-2ECB61BA4654,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,663.14981,-29.644943,0.009445,-29.650582,-29.634039,-0.170672,0.021268,-0.193536,-0.151478,-19659.038667,6.263169,-19662.778,-19651.808,-19772.22,19.45205,-19791.122,-19752.261,0.0,0.0,0.0,0.0,-8875.215333,6.263746,-8878.955,-8867.984,10783.823,0.0,10783.823,10783.823,21606.737,14.671435,21589.939,21617.039
NIPPON_STEEL_JP,Nippon Steel,CURRENT,Nippon Steel 공시전략 프록시,PORT-FFBF1A00D2CE,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,333.598962,-11.123026,0.119771,-11.233823,-10.995947,1.107129,0.320355,0.74269,1.344264,-3710.63,39.955298,-3747.592,-3668.237,-3341.293,112.047344,-3468.302,-3256.431,0.0,0.0,0.0,0.0,1707.098667,39.955366,1670.137,1749.492,5417.729,0.0,5417.729,5417.729,1336.049333,10.004261,1325.788,1345.775
JFE_STEEL_JP,JFE Steel,P1,지연·현물조달,PORT-9D97003767D5,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,263.895884,-13.60811,0.035286,-13.644355,-13.573869,0.900968,0.115271,0.779087,1.008234,-3591.124333,9.311748,-3600.689,-3582.088,-3353.362333,37.00673,-3395.091,-3324.527,0.0,0.0,0.0,0.0,764.497,9.311776,754.932,773.533,4355.621,0.0,4355.621,4355.621,250.16,0.200217,249.931,250.302
JFE_STEEL_JP,JFE Steel,P2,지연·부분헤지,PORT-25A7E18292F6,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,310.220867,-11.724229,0.044127,-11.767591,-11.679374,1.327773,0.193853,1.107595,1.472792,-3637.100333,13.689865,-3650.553,-3623.185,-3225.197667,47.302156,-3279.587,-3193.662,0.0,0.0,0.0,0.0,1516.627333,13.688882,1503.176,1530.542,5153.728,0.0,5153.728,5153.728,560.165667,1.07117,558.938,560.91
JFE_STEEL_JP,JFE Steel,P3,균형형 라이트헤지,PORT-CCD4397FA6D4,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,True,False,True,281.895878,-10.28401,0.103794,-10.364877,-10.166969,1.244026,0.260416,1.042565,1.538087,-2899.019667,29.259532,-2921.816,-2866.026,-2548.334333,76.375398,-2627.921,-2475.637,0.0,0.0,0.0,0.0,1762.757,29.258968,1739.961,1795.75,4661.776,0.0,4661.776,4661.776,1476.395667,10.130282,1464.77,1483.329
JFE_STEEL_JP,JFE Steel,P4,균형형 전환,PORT-2883A9539B06,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,367.500849,-12.036667,0.028498,-12.05641,-12.003997,0.568628,0.042103,0.525625,0.60977,-4423.485333,10.472955,-4430.741,-4411.479,-4214.514,20.003371,-4237.573,-4201.824,0.0,0.0,0.0,0.0,1605.434333,10.472382,1598.179,1617.44,6028.919,0.0,6028.919,6028.919,3258.730667,15.946817,3240.351,3268.891
JFE_STEEL_JP,JFE Steel,P5,조기 계약형 전환,PORT-2883A9539B06,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,367.500849,-15.56088,0.042352,-15.609756,-15.534998,0.044395,0.079916,-0.042411,0.114912,-5718.636667,15.564914,-5736.599,-5709.124,-5702.322,30.212954,-5724.711,-5667.957,0.0,0.0,0.0,0.0,310.283,15.564609,292.321,319.795,6028.919,0.0,6028.919,6028.919,4564.873667,2.368335,4562.813,4567.461
JFE_STEEL_JP,JFE Steel,P6,조기 고헤지,PORT-576B945395C2,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,417.556839,-25.856571,0.019034,-25.878549,-25.84545,-0.50488,0.055509,-0.551526,-0.443486,-10796.587667,7.947994,-10805.765,-10791.944,-11007.404667,15.709188,-11022.238,-10990.946,0.0,0.0,0.0,0.0,-3991.582667,7.947994,-4000.76,-3986.939,6805.006,0.0,6805.006,6805.006,11913.714333,17.128951,11895.089,11928.791
JFE_STEEL_JP,JFE Steel,P7,완전 수소·계약형,PORT-B91429E42CEB,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,445.512827,-29.786745,0.002555,-29.788488,-29.783812,-0.195594,0.00843,-0.205266,-0.189803,-13270.377333,1.137931,-13271.153,-13269.071,-13357.517333,2.617864,-13360.52,-13355.714,0.0,0.0,0.0,0.0,-6055.770667,1.138272,-6056.547,-6054.464,7214.607,0.0,7214.607,7214.607,14502.257333,8.564569,14493.0,14509.899
JFE_STEEL_JP,JFE Steel,CURRENT,JFE Steel 공시전략 프록시,PORT-D228BC8B7EB8,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,384.280845,-12.184838,0.087831,-12.282604,-12.112594,0.731735,0.08171,0.638047,0.788246,-4682.400333,33.752117,-4719.97,-4654.638,-4401.208333,36.781097,-4427.404,-4359.159,0.0,0.0,0.0,0.0,1501.146667,33.752117,1463.577,1528.909,6183.546,0.0,6183.546,6183.546,1145.849333,16.358786,1127.44,1158.719
KOBE_STEEL_JP,Kobe Steel,P1,지연·현물조달,PORT-3DA05887C62D,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,93.541093,-13.934924,0.087925,-14.036274,-13.879048,0.655644,0.189318,0.453461,0.828728,-1303.488333,8.224034,-1312.968,-1298.262,-1242.158333,11.852876,-1255.844,-1235.183,0.0,0.0,0.0,0.0,223.309,8.225187,213.828,228.536,1526.797,0.0,1526.797,1526.797,83.488667,0.464006,82.958,83.818
KOBE_STEEL_JP,Kobe Steel,P2,지연·부분헤지,PORT-8384667F6B8E,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,True,False,True,96.451092,-11.291361,0.050492,-11.347662,-11.250091,1.500148,0.137032,1.353105,1.624282,-1089.064333,4.87025,-1094.495,-1085.084,-944.373,17.366099,-963.986,-930.95,0.0,0.0,0.0,0.0,487.867,4.869952,482.437,491.848,1576.93,0.0,1576.93,1576.93,192.229,0.484756,191.707,192.665
KOBE_STEEL_JP,Kobe Steel,P3,균형형 라이트헤지,PORT-8384667F6B8E,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,True,False,True,96.451092,-12.082923,0.03201,-12.11808,-12.055465,0.994079,0.084611,0.922925,1.087637,-1165.411333,3.087179,-1168.802,-1162.763,-1069.531,5.891615,-1075.651,-1063.898,0.0,0.0,0.0,0.0,411.52,3.087299,408.129,414.168,1576.93,0.0,1576.93,1576.93,269.071,1.676977,267.265,270.579
KOBE_STEEL_JP,Kobe Steel,P4,균형형 전환,PORT-8A59F01B884D,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,114.781594,-13.557611,0.143467,-13.664243,-13.3945,0.030477,0.273057,-0.273229,0.255692,-1556.164,16.467175,-1568.403,-1537.442,-1552.666,15.034628,-1568.804,-1539.055,0.0,0.0,0.0,0.0,281.785,16.467175,269.546,300.507,1837.95,0.0,1837.95,1837.95,1139.400667,5.091169,1133.926,1143.993
KOBE_STEEL_JP,Kobe Steel,P5,조기 계약형 전환,PORT-0095E30DB97C,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,118.419093,-17.838805,0.027026,-17.869722,-17.819666,-0.473646,0.097331,-0.533603,-0.361344,-2112.455667,3.200643,-2116.117,-2110.189,-2168.543667,8.393411,-2174.249,-2158.906,0.0,0.0,0.0,0.0,-211.836667,3.200643,-215.498,-209.57,1900.618,0.0,1900.618,1900.618,2111.508333,6.582353,2104.988,2118.151
KOBE_STEEL_JP,Kobe Steel,P6,조기 고헤지,PORT-6AF097B8F6F8,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,124.953456,-23.227409,0.015911,-23.244379,-23.212827,-0.352784,0.025764,-0.381567,-0.331879,-2902.345333,1.987366,-2904.465,-2900.524,-2946.427333,2.540593,-2948.202,-2943.517,0.0,0.0,0.0,0.0,-889.931,1.987824,-892.051,-888.109,2012.414,0.0,2012.414,2012.414,2908.727667,4.74919,2903.409,2912.544
KOBE_STEEL_JP,Kobe Steel,P7,완전 수소·계약형,PORT-F194BB679477,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,131.48782,-26.08752,0.00487,-26.093098,-26.084118,-0.168965,0.026159,-0.197985,-0.147196,-3430.191333,0.640453,-3430.925,-3429.744,-3452.408,3.077863,-3455.937,-3450.279,0.0,0.0,0.0,0.0,-1308.926333,0.640453,-1309.66,-1308.479,2121.265,0.0,2121.265,2121.265,3456.476667,2.355243,3453.763,3457.989
KOBE_STEEL_JP,Kobe Steel,CURRENT,Kobe Steel 공시전략 프록시,PORT-87CB7C6D5202,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,True,False,True,108.831592,-11.188503,0.08112,-11.259402,-11.100039,1.187994,0.08692,1.110614,1.28204,-1217.662333,8.828777,-1225.378,-1208.034,-1088.371333,18.287385,-1104.509,-1068.508,0.0,0.0,0.0,0.0,533.395333,8.82856,525.679,543.023,1751.058,0.0,1751.058,1751.058,281.815,1.411532,280.409,283.232
