company_id,company_name,country_code,reported_production_mt,reported_scope12_emissions_mtco2,scenario_id,portfolio_origin_scenario_id,portfolio_id,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years,plan_id,plan_name,is_disclosed_plan,aligned_capex_bn_krw,peak_capex_year,peak_capex_bn_krw,expected_cost_p50_kkrw_per_tco2,expected_cost_p50_bn_krw,absolute_npv_p50_bn_krw,absolute_npv_p90_bn_krw,scenario_avoided_emissions_mtco2,common_avoided_emissions_mtco2,net_economic_cost_p50_kkrw_per_tco2_common_denominator,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator,cash_cost_before_support_p50_bn_krw,net_cash_cost_after_support_p50_bn_krw,net_cash_cost_after_support_p90_bn_krw,avoided_carbon_cost_value_p50_bn_krw,policy_support_value_p50_bn_krw,cash_policy_p50_nonadditivity_bn_krw,economic_cost_p50_identity_delta_bn_krw,p90_cost_kkrw_per_tco2,tcar_kkrw_per_tco2,gross_cost_p50_kkrw_per_tco2,policy_support_dependence_kkrw_per_tco2,electricity_variance_share,hydrogen_variance_share,capex_variance_share,policy_uncertainty_exposure_kkrw_per_tco2,flexibility_value_kkrw_per_tco2,avoided_emissions_mtco2,p90_net_cost_bn_krw,p90_cost_to_ebitda_x,p90_cost_to_annual_capex_x,capex_cost_p50_bn_krw,fixed_opex_cost_p50_bn_krw,electricity_cost_p50_bn_krw,hydrogen_cost_p50_bn_krw,contract_premium_p50_bn_krw,carbon_value_p50_bn_krw,policy_support_p50_bn_krw,component_reconciliation_p50_bn_krw
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-AD0B41B0F73F,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,P3,균형형 라이트헤지,False,22752.0,2035,9270.0,110.949197,23096.767,23096.767,28427.321,208.174258,208.174258,110.949197,164.16872,38706.573,34175.701,39506.256,11078.935,4575.025,44.153,0.0,136.55541,25.606214,132.714001,21.764804,0.947604,0.00597,0.046426,10.928983,1.82567,208.174258,28427.321,6.720407,12.025511,8761.116,1049.735,3589.697,25108.257,153.876,-11078.935,-4506.747,19.767
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-DDCBA267CA97,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,P4,균형형 전환,False,22752.0,2034,9270.0,105.656554,26070.363,26070.363,30185.461,246.746291,246.746291,105.656554,158.902937,46023.818,39208.71,43323.809,13138.348,6761.641,-53.466,-0.0,122.334003,16.677449,133.27645,27.619897,0.952788,0.006234,0.040977,12.686387,0.0,246.746291,30185.461,7.136043,12.769251,10048.301,1264.538,4317.937,30024.799,406.51,-13138.348,-6847.171,-6.202
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-C07B5FF15869,False,False,2030,5.470451711490618,-5.470451711490618,True,True,True,True,,0.0,0.0,0.0,3,3,0.49715238399999995,0.65,2.3400000000000003,P5,조기 계약형 전환,False,27562.0,2034,9270.0,108.513928,39319.62,39319.62,42830.646,362.346302,362.346302,108.513928,161.702754,72777.448,58592.395,62103.421,19272.774,14155.901,-29.152,0.0,118.203625,9.689697,147.661708,39.14778,0.952812,0.006631,0.040557,15.487263,0.0,362.346302,42830.646,10.125448,18.118499,12696.43,1735.149,6812.739,50418.749,1134.859,-19272.774,-14179.334,-26.198
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-73B2FF1A66A0,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,3,3,0.5704843279999999,0.65,2.98,P6,조기 고헤지,False,32892.0,2033,9270.0,109.444073,63379.359,63379.359,65534.415,579.10271,579.10271,109.444073,162.175994,125037.767,93916.558,96071.613,30537.198,31118.839,-2.37,-0.0,113.165443,3.72137,163.184469,53.740396,0.959102,0.00826,0.032638,19.631431,0.0,579.10271,65534.415,15.492769,27.722795,17765.453,2750.76,11734.704,89215.613,3539.236,-30537.198,-31116.806,27.597
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-47C5D429DB2E,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2029,0.0,0.16699991199999997,0.0,3,3,0.5704843279999999,0.65,2.98,P7,완전 수소·계약형,False,32892.0,2032,9270.0,105.713614,66377.49,66377.49,67090.976,627.899166,627.899166,105.713614,158.354034,137419.878,99430.366,100143.851,33052.876,37979.918,-9.594,0.0,106.84992,1.136305,166.216183,60.502568,0.941988,0.010392,0.047621,21.810927,0.0,627.899166,67090.976,15.860751,28.381262,18413.828,3034.098,12820.136,97629.453,5532.181,-33052.876,-37999.027,-0.304
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-69189DCC5A53,False,False,2030,11.573996019999996,-11.573996019999996,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,CURRENT,POSCO 공시전략 프록시,True,22752.0,2033,9270.0,117.936276,33649.381,33649.381,42621.502,285.318325,285.318325,117.936276,171.14967,53395.761,48832.137,57804.259,15182.756,4600.216,36.592,-0.0,149.382281,31.446005,133.931127,15.994852,0.970962,0.00672,0.022318,9.3048,8.162797,285.318325,42621.502,10.076005,18.030026,11151.513,1491.155,5066.095,35889.692,130.986,-15182.756,-4931.604,34.3
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,DISCLOSED_PATH,PORT-7DCD4991144C,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.28236113919999994,0.65,0.88,P1,지연·현물조달,False,19427.1,2029,6160.0,22.649328,7103.825,7103.825,10362.482,313.643967,313.643967,22.649328,57.624852,19845.293,18073.687,21332.344,10969.862,1695.188,-76.418,0.0,33.038996,10.389668,28.297788,5.64846,0.896745,0.0,0.103255,13.77634,0.0,313.643967,10362.482,1.05421,1.930677,8645.283,721.269,10738.426,0.0,0.0,-10969.862,-2023.316,-7.975
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,DISCLOSED_PATH,PORT-92BAA222AC4A,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0,P2,지연·부분헤지,False,26736.6,2038,7425.0,67.940237,24864.019,24864.019,31150.138,365.968973,365.968973,67.940237,102.905667,41131.07,37660.281,43946.4,12796.263,3425.123,-45.666,-0.0,85.116881,17.176645,77.424069,9.483833,0.951167,0.001826,0.047008,11.050035,44.918354,365.968973,31150.138,3.169007,5.80371,10873.234,951.847,12914.919,16258.014,56.479,-12796.263,-3370.134,-24.077
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,DISCLOSED_PATH,PORT-92BAA222AC4A,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0,P3,균형형 라이트헤지,False,26736.6,2038,7425.0,65.772124,24070.557,24070.557,29066.415,365.968973,365.968973,65.772124,100.737555,41064.866,36866.819,41862.678,12796.263,4196.02,-2.027,0.0,79.423169,13.651044,77.24317,11.471046,0.949442,0.001811,0.048747,11.968527,42.469329,365.968973,29066.415,2.957023,5.415483,10899.517,951.847,12856.317,16144.617,172.859,-12796.263,-4134.99,-23.347
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,DISCLOSED_PATH,PORT-DF77606A395F,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.5130317823999999,0.65,2.48,P4,균형형 전환,False,29766.0,2033,8019.0,110.634079,47740.705,47740.705,54677.259,431.518975,431.518975,110.634079,145.56037,71617.692,62812.062,69748.616,15071.357,8777.116,-28.514,0.0,126.708817,16.074737,131.040206,20.406126,0.972181,0.003294,0.024525,12.228961,87.628708,431.518975,54677.259,5.5625,10.187145,12834.144,1343.314,13613.535,43005.249,645.271,-15071.357,-8664.944,35.493
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,DISCLOSED_PATH,PORT-C942BD99A66C,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.5840479807999999,0.65,3.12,P5,조기 계약형 전환,False,34771.0,2033,8019.0,127.162041,68275.708,68275.708,73635.066,536.918941,536.918941,127.162041,162.131474,103873.979,87051.459,92410.817,18775.751,16801.625,-20.894,0.0,137.14373,9.981689,158.493622,31.331581,0.971685,0.003643,0.024671,15.935553,104.068489,536.918941,73635.066,7.491141,13.719252,17635.764,1772.401,17407.314,65581.677,1638.363,-18775.751,-16886.205,-97.854
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,DISCLOSED_PATH,PORT-7C945F726D00,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.195,0.0,2,2,0.5659631103999998,0.65,2.96,P6,조기 고헤지,False,33506.0,2028,9900.0,178.479786,89011.334,89011.334,91735.588,498.719413,498.719413,178.479786,213.43208,135510.141,106442.721,109166.975,17431.387,29075.194,7.774,-0.0,183.942285,5.462499,236.763902,58.284115,0.974043,0.005032,0.020924,25.341763,155.703314,498.719413,91735.588,9.332567,17.091635,17382.543,2018.862,13567.275,98631.193,3867.581,-17431.387,-29050.398,25.665
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,DISCLOSED_PATH,PORT-2ECB61BA4654,True,False,,0.0,3.446647212967946e-06,False,False,False,True,2028,0.0,0.3919999395,1.7039994939999996,3,2,0.6292601567999999,0.65,3.5999999999999996,P7,완전 수소·계약형,False,38511.0,2028,9900.0,181.527744,120380.089,120380.089,121605.185,663.14981,663.14981,181.527744,216.497354,188409.998,143570.179,144795.275,23190.09,44839.819,-0.0,0.0,183.375133,1.847389,249.144168,67.616424,0.9709,0.006411,0.022689,29.617002,158.74625,663.14981,121605.185,12.371301,22.656762,22063.34,2733.202,18747.44,137205.907,7645.8,-23190.09,-44835.539,10.029
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,DISCLOSED_PATH,PORT-FFBF1A00D2CE,True,False,,0.0,3.446647212967946e-06,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.4298908671999999,0.65,1.84,CURRENT,Nippon Steel 공시전략 프록시,True,23974.5,2037,7425.0,81.013441,27026.0,27026.0,33351.349,333.598962,333.598962,81.013441,115.871331,42939.83,38654.556,44979.905,11628.556,4170.416,-114.858,0.0,99.97438,18.960939,93.859028,12.845587,0.96397,0.00298,0.03305,11.493797,58.825213,333.598962,33351.349,3.392944,6.213827,10910.064,967.075,10699.011,20227.592,257.695,-11628.556,-4370.028,-36.855
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,DISCLOSED_PATH,PORT-7DCD4991144C,False,False,2035,14.544997934999998,-14.544997934999998,True,True,True,True,,0.0,0.0,0.0,2,2,0.28236113919999994,0.65,0.88,P1,지연·현물조달,False,19427.1,2029,6160.0,8.872988,2782.959,2782.959,6144.582,313.643967,313.643967,8.872988,60.342215,20993.035,18925.972,22287.594,16143.013,2034.225,-32.838,-0.0,19.590945,10.717957,15.463465,6.590477,0.922935,0.0,0.077065,13.77634,0.0,313.643967,6144.582,0.625109,1.144822,7356.215,721.269,12961.886,0.0,0.0,-16143.013,-2068.498,-44.9
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,DISCLOSED_PATH,PORT-92BAA222AC4A,False,False,2035,8.257752286632595,-8.257752286632595,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0,P2,지연·부분헤지,False,26736.6,2038,7425.0,56.890202,20820.049,20820.049,27693.535,365.968973,365.968973,56.890202,108.454162,43976.187,39690.858,46564.345,18870.81,4317.918,32.59,0.0,75.671811,18.78161,68.599743,11.709541,0.9661,0.001172,0.032729,11.050035,0.0,365.968973,27693.535,2.817356,5.159696,10873.234,951.847,14246.915,17799.601,59.955,-18870.81,-4250.367,9.673
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,DISCLOSED_PATH,PORT-92BAA222AC4A,False,False,2035,8.257752286632595,-8.257752286632595,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0,P3,균형형 라이트헤지,False,26736.6,2038,7425.0,53.803597,19690.447,19690.447,25128.837,365.968973,365.968973,53.803597,105.367558,43923.643,38561.257,43999.647,18870.81,5417.223,54.837,-0.0,68.663845,14.860248,68.456168,14.65257,0.963982,0.001134,0.034884,11.968527,0.0,365.968973,25128.837,2.55644,4.681857,9037.986,951.847,14247.658,19022.941,184.449,-18870.81,-4886.369,2.745
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,DISCLOSED_PATH,PORT-DF77606A395F,False,False,2040,1.649996520000002,-1.649996520000002,True,True,True,True,,0.0,0.0,0.0,2,2,0.5130317823999999,0.65,2.48,P4,균형형 전환,False,29766.0,2033,8019.0,98.405118,42463.676,42463.676,49569.371,431.518975,431.518975,98.405118,149.746016,76775.624,64618.247,71723.942,22154.572,12135.165,-22.212,0.0,114.871821,16.466703,126.578565,28.173447,0.979217,0.00214,0.018643,12.228961,0.0,431.518975,49569.371,5.042857,9.235473,16587.899,1343.314,14828.145,43946.666,692.655,-22154.572,-12797.787,17.356
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,DISCLOSED_PATH,PORT-C942BD99A66C,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.5840479807999999,0.65,3.12,P5,조기 계약형 전환,False,34771.0,2033,8019.0,111.226488,59719.608,59719.608,65157.594,536.918941,536.918941,111.226488,162.651293,111375.83,87330.56,92768.546,27610.952,24043.203,-2.067,0.0,121.35462,10.128132,156.010287,44.783799,0.977202,0.002392,0.020405,15.935553,0.0,536.918941,65157.594,6.628699,12.139779,17927.846,1772.401,18818.281,71038.409,1759.723,-27610.952,-24044.06,57.96
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,DISCLOSED_PATH,PORT-7C945F726D00,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.5659631103999998,0.65,2.96,P6,조기 고헤지,False,33506.0,2028,9900.0,153.138023,76372.905,76372.905,78849.516,498.719413,498.719413,153.138023,204.449157,144827.65,101962.764,104439.375,25589.859,42862.249,-2.637,0.0,158.103964,4.96594,239.087928,85.949904,0.976513,0.003527,0.01996,25.341763,42.070716,498.719413,78849.516,8.021624,14.690777,17220.221,2018.862,14910.656,106508.315,4137.652,-25589.859,-42855.978,23.035
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,DISCLOSED_PATH,PORT-2ECB61BA4654,True,False,,0.0,3.446647212967946e-06,False,False,False,True,2029,0.0,0.1359998899999999,0.0,3,2,0.6292601567999999,0.65,3.5999999999999996,P7,완전 수소·계약형,False,38511.0,2028,9900.0,151.910742,100739.58,100739.58,101806.779,663.14981,663.14981,151.910742,203.141871,201147.999,134713.493,135780.693,33973.913,66438.312,3.806,-0.0,153.520031,1.609289,252.09098,100.180238,0.972278,0.004563,0.023159,29.617002,40.780819,663.14981,101806.779,10.357143,18.96804,22063.34,2733.202,20552.332,147620.21,8171.187,-33973.913,-66437.226,10.448
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,DISCLOSED_PATH,PORT-FFBF1A00D2CE,False,False,2035,13.889998049999999,-13.889998049999999,True,True,True,True,,0.0,0.0,0.0,2,2,0.4298908671999999,0.65,1.84,CURRENT,Nippon Steel 공시전략 프록시,True,23974.5,2037,7425.0,69.519644,23191.681,23191.681,29841.676,333.598962,333.598962,69.519644,120.617779,45805.381,40237.966,46887.961,17046.285,5516.154,-51.261,0.0,89.453743,19.934099,86.208589,16.688945,0.974131,0.001911,0.023957,11.493797,0.0,333.598962,29841.676,3.035893,5.559925,10238.914,967.075,11453.642,22863.41,274.14,-17046.285,-5573.314,14.1
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,DISCLOSED_PATH,DISCLOSED_PATH,PORT-9D97003767D5,True,False,,0.0,1.265341119704999e-05,False,False,True,True,2033,4.44999748,0.0,0.8619984320000018,2,3,0.22808320000000004,0.65,0.6599999999999999,P1,지연·현물조달,False,12474.0,2033,6265.6,20.730086,5470.584,5470.584,8375.265,263.895884,263.895884,20.730086,55.780495,15944.419,14720.243,17624.924,9249.659,1254.637,30.461,0.0,31.737005,11.006919,25.368946,4.63886,0.920713,0.0,0.079287,13.520805,0.0,263.895884,8375.265,2.322334,2.899219,4868.036,537.655,10467.202,0.0,0.0,-9249.659,-1167.497,14.848
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,DISCLOSED_PATH,DISCLOSED_PATH,PORT-25A7E18292F6,True,False,,0.0,1.265341119704999e-05,False,False,True,True,2033,4.44999748,0.0,0.8619984320000018,3,3,0.3406543999999999,0.65,1.3,P2,지연·부분헤지,False,16764.0,2033,6265.6,52.434512,16266.28,16266.28,20947.375,310.220867,310.220867,52.434512,87.467079,29436.814,27134.113,31815.209,10867.833,2313.751,11.051,0.0,67.52407,15.089558,59.857289,7.422778,0.95563,0.001259,0.043111,11.832087,0.0,310.220867,20947.375,5.808389,7.251238,7194.372,701.152,11067.423,10411.33,41.138,-10867.833,-2230.23,-51.072
JFE_STEEL_JP,JFE Steel,JP,21.95,45.3,DISCLOSED_PATH,DISCLOSED_PATH,PORT-CCD4397FA6D4,True,True,,0.0,1.265341119704999e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.3119871999999999,0.65,1.1400000000000001,P3,균형형 라이트헤지,False,16139.2,2033,9930.8,109.942784,30992.418,30992.418,37375.811,281.895878,281.895878,109.942784,145.000147,44996.172,40874.944,47258.337,9882.526,4082.708,-38.521,-0.0,132.587291,22.644507,124.562467,14.619683,0.97978,0.00322,0.017,10.104815,0.0,281.895878,37375.811,10.363745,12.938179,7988.793,811.996,9499.999,26509.595,179.991,-9882.526,-4125.472,10.042
