company_id,company_name,candidate_id,template_plan_id,physical_portfolio_id,scenario_id,scenario_feasible,carbon_budget_feasible,physical_constraints_feasible,common_avoided_emissions_mtco2,candidate_path_count,expected_cost_p50_kkrw_per_tco2_mean,expected_cost_p50_kkrw_per_tco2_std,net_economic_cost_p50_kkrw_per_tco2_common_denominator_mean,net_economic_cost_p50_kkrw_per_tco2_common_denominator_std,tcar_kkrw_per_tco2_mean,tcar_kkrw_per_tco2_std,absolute_npv_p50_bn_krw_mean,absolute_npv_p50_bn_krw_std,absolute_npv_p90_bn_krw_mean,absolute_npv_p90_bn_krw_std,aligned_capex_bn_krw_mean,aligned_capex_bn_krw_std,net_cash_cost_after_support_p50_bn_krw_mean,net_cash_cost_after_support_p50_bn_krw_std,avoided_carbon_cost_value_p50_bn_krw_mean,avoided_carbon_cost_value_p50_bn_krw_std,policy_support_value_p50_bn_krw_mean,policy_support_value_p50_bn_krw_std,scenario_regret_p50_kkrw_per_tco2_mean,scenario_regret_p50_kkrw_per_tco2_std,electricity_variance_share_mean,electricity_variance_share_std,hydrogen_variance_share_mean,hydrogen_variance_share_std,capex_variance_share_mean,capex_variance_share_std,electricity_shapley_variance_share_mean,electricity_shapley_variance_share_std,hydrogen_shapley_variance_share_mean,hydrogen_shapley_variance_share_std,capex_shapley_variance_share_mean,capex_shapley_variance_share_std,shapley_full_variance_mean,shapley_full_variance_std,shapley_reconciliation_delta_mean,shapley_reconciliation_delta_std,risk_decomposition_method
POSCO_KR,POSCO,CAND-44C957BBFA61A4,P1,PORT-96133A6427FE,DISCLOSED_PATH,True,True,True,430.20423,1000,71.430095,0.405296,71.430095,0.405296,20.508618,1.138262,30729.529,174.359857,39552.423,485.848297,26602.0,0.0,46327.466,174.359857,15597.937,0.0,2342.203667,5.193625,62.257006,0.244249,0.931335,0.003375,0.007018,0.000411,0.061646,0.002997,0.859585171,0.005127202,0.048243223,0.00117504,0.092171607,0.005991643,210.787752382,12.198052223,0.0,0.0,variance_game_shapley_common_random_numbers
POSCO_KR,POSCO,CAND-44C957BBFA61A4,P1,PORT-96133A6427FE,ACCELERATED_15C,True,True,True,430.20423,1000,60.509503,0.51226,60.509503,0.51226,22.521749,1.42997,26031.444,220.37651,35720.395667,654.102231,26602.0,0.0,48814.905333,220.375938,22783.461,0.0,3173.497667,5.753665,41.26833,0.434939,0.953589,0.002279,0.004668,0.000279,0.041743,0.002023,0.891287923,0.004365842,0.039165219,0.001127028,0.069546858,0.005082231,252.500857476,14.660879629,0.0,0.0,variance_game_shapley_common_random_numbers
POSCO_KR,POSCO,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,DISCLOSED_PATH,True,True,True,261.543846,1000,9.17309,0.170563,9.17309,0.170563,7.416058,0.354269,2399.165,44.609281,4338.789333,82.482613,15097.0,0.0,11887.332333,44.609551,9488.167,0.0,694.372667,5.667547,0.0,0.0,0.726878,0.009728,0.0,0.0,0.273122,0.009728,0.696723555,0.008147009,0.0,0.0,0.303276445,0.008147009,28.292645747,1.642224812,0.0,0.0,variance_game_shapley_common_random_numbers
POSCO_KR,POSCO,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,ACCELERATED_15C,False,False,True,261.543846,1000,-5.534324,0.169092,-5.534324,0.169092,8.018044,0.418013,-1447.468333,44.225015,649.601667,98.727782,15097.0,0.0,12361.179,44.224441,13808.647,0.0,926.989,7.607941,-24.775497,0.263051,0.786775,0.00815,0.0,0.0,0.213225,0.00815,0.751632003,0.007519089,0.0,0.0,0.248367997,0.007519089,32.101062417,1.919582854,0.0,0.0,variance_game_shapley_common_random_numbers
POSCO_KR,POSCO,CAND-63781C106D5099,P1,PORT-41705C04BF44,DISCLOSED_PATH,True,True,True,234.011233,1000,10.369964,0.238706,10.369964,0.238706,7.370865,0.398516,2426.688,55.860055,4151.553333,37.921896,15097.0,0.0,10901.784333,55.859516,8475.096,0.0,664.587667,4.201335,1.196874,0.10552,0.701604,0.008069,0.0,0.0,0.298396,0.008069,0.673243293,0.007745592,0.0,0.0,0.326756707,0.007745592,27.345297888,1.605580035,0.0,0.0,variance_game_shapley_common_random_numbers
POSCO_KR,POSCO,CAND-63781C106D5099,P1,PORT-41705C04BF44,ACCELERATED_15C,False,False,True,234.011233,1000,-4.414587,0.200722,-4.414587,0.200722,7.912323,0.426008,-1033.063,46.971755,818.509667,62.475054,15097.0,0.0,11289.589333,46.971208,12322.652,0.0,887.249333,5.616515,-23.65576,0.223796,0.764832,0.006866,0.0,0.0,0.235168,0.006866,0.730118496,0.007499687,0.0,0.0,0.269881504,0.007499687,30.834580038,1.836007522,0.0,0.0,variance_game_shapley_common_random_numbers
POSCO_KR,POSCO,CAND-466C04961ED513,P2,PORT-7ED23B40E316,DISCLOSED_PATH,False,True,False,414.904229,1000,32.783383,0.275754,32.783383,0.275754,11.347155,0.467456,13601.964333,114.411726,18309.947,129.069309,24086.0,0.0,28642.497,114.411223,15040.533,0.0,2049.584,3.693872,23.610293,0.327679,0.86816,0.003668,0.003051,0.000109,0.128789,0.003595,0.810825281,0.006073709,0.02952517,0.001075391,0.159649549,0.007139374,64.270551945,2.611890586,0.0,0.0,variance_game_shapley_common_random_numbers
POSCO_KR,POSCO,CAND-466C04961ED513,P2,PORT-7ED23B40E316,ACCELERATED_15C,True,True,True,414.904229,1000,19.241173,0.303202,19.241173,0.303202,12.218254,0.442373,7983.244,125.799526,13052.649,171.681144,24086.0,0.0,29951.689667,125.799759,21968.445,0.0,2787.370667,5.817068,0.0,0.0,0.90663,0.002668,0.001969,7.1e-05,0.091402,0.002617,0.853474201,0.005540708,0.023906843,0.000914632,0.122618956,0.006454615,75.471666075,3.116187349,0.0,0.0,variance_game_shapley_common_random_numbers
POSCO_KR,POSCO,CAND-7BC738434560A6,P1,PORT-7ED23B40E316,DISCLOSED_PATH,False,True,False,414.904229,1000,33.416445,0.32603,33.416445,0.32603,13.077264,0.600385,13864.624333,135.271177,19290.436667,177.958002,24086.0,0.0,28905.157333,135.271177,15040.533,0.0,1822.238333,5.939268,24.243356,0.366573,0.875628,0.003531,0.00297,0.000107,0.121403,0.003457,0.818201417,0.005975288,0.029158424,0.001058332,0.152640159,0.007024975,86.05699111,3.553911399,0.0,0.0,variance_game_shapley_common_random_numbers
POSCO_KR,POSCO,CAND-7BC738434560A6,P1,PORT-7ED23B40E316,ACCELERATED_15C,True,True,True,414.904229,1000,20.115042,0.351288,20.115042,0.351288,14.248566,0.449284,8345.816333,145.750924,14257.606667,192.684844,24086.0,0.0,30314.261333,145.750924,21968.445,0.0,2456.825333,8.000904,0.873869,0.059647,0.913293,0.002505,0.00194,7e-05,0.084767,0.002455,0.860465582,0.005383865,0.023778852,0.000910796,0.115755565,0.006294317,102.692942694,4.285828298,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-7400D0EA735D98,P3,PORT-6742936593A9,DISCLOSED_PATH,True,True,True,454.753949,1000,81.694413,0.375529,81.694413,0.375529,17.609901,1.342531,37150.857,170.773387,45159.029,607.17061,29348.0,0.0,53071.557,170.773387,15920.7,0.0,5717.6,37.093453,58.992743,0.051959,0.961571,0.002451,0.002595,0.000131,0.035834,0.002326,0.910691831,0.005594671,0.029100317,0.000718592,0.060207852,0.006187005,156.545968926,9.599338779,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-7400D0EA735D98,P3,PORT-6742936593A9,ACCELERATED_15C,True,True,True,454.753949,1000,70.354443,0.516479,70.354443,0.516479,18.718051,1.169696,31993.960333,234.870701,40506.068333,529.604212,29348.0,0.0,55486.092333,234.870701,23492.132,0.0,7536.671,43.869709,36.202148,0.094785,0.97243,0.001761,0.001675,8.5e-05,0.025895,0.00168,0.929071365,0.00493322,0.023302792,0.000615563,0.047625844,0.005393969,178.420886002,11.015089503,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-F6184286A4322F,P2,PORT-6742936593A9,DISCLOSED_PATH,True,True,True,454.753949,1000,84.601628,0.500404,84.601628,0.500404,22.152937,1.708003,38472.924667,227.560445,48547.06,765.359622,29348.0,0.0,54393.624667,227.560445,15920.7,0.0,4412.779667,13.99103,61.899958,0.175208,0.962931,0.002365,0.002608,0.000131,0.034461,0.002239,0.912317516,0.005499087,0.029185933,0.000719407,0.058496551,0.006086955,246.365914858,15.137408032,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-F6184286A4322F,P2,PORT-6742936593A9,ACCELERATED_15C,True,True,True,454.753949,1000,74.533155,0.607358,74.533155,0.607358,23.966906,1.533092,33894.246667,276.19869,44793.291667,705.009471,29348.0,0.0,57386.378667,276.19869,23492.132,0.0,5629.280667,21.379263,40.380861,0.166237,0.974186,0.001645,0.001716,8.7e-05,0.024098,0.001562,0.931231911,0.004778853,0.023595236,0.000623131,0.045172853,0.005235635,290.074073735,17.939831675,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-18F73BD54A9F34,P1,PORT-6742936593A9,DISCLOSED_PATH,True,True,True,454.753949,1000,86.696691,0.67502,86.696691,0.67502,25.644368,2.148359,39425.662333,306.967886,51087.54,930.098271,29348.0,0.0,55346.362333,306.967886,15920.7,0.0,3530.277,10.235232,63.99502,0.351325,0.965187,0.002234,0.002533,0.000128,0.03228,0.00211,0.915384451,0.005327396,0.02875498,0.000702676,0.055860568,0.005895915,332.121287165,20.556665665,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-18F73BD54A9F34,P1,PORT-6742936593A9,ACCELERATED_15C,True,True,True,454.753949,1000,77.528609,0.688517,77.528609,0.688517,28.098154,1.956061,35256.440667,313.105804,48034.187,895.862891,29348.0,0.0,58748.572667,313.105804,23492.132,0.0,4330.57,12.812601,43.376314,0.243852,0.976223,0.001521,0.001683,8.6e-05,0.022095,0.001438,0.934137772,0.004584116,0.023361646,0.000613265,0.042500582,0.005025664,399.524052509,24.870157212,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,DISCLOSED_PATH,True,True,True,456.103943,1000,90.754772,0.623545,90.754772,0.623545,22.771785,1.174127,41393.609667,284.401242,51779.910333,605.364926,28936.6,0.0,57362.515333,284.401795,15968.906,0.0,4489.452,13.972986,68.053102,0.37359,0.965115,0.002496,0.002795,0.000199,0.03209,0.002315,0.912729123,0.004993273,0.030206053,0.000685548,0.057064825,0.005308663,255.073494544,17.612074601,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,ACCELERATED_15C,True,True,True,456.103943,1000,80.887162,0.660199,80.887162,0.660199,24.731344,1.478742,36892.954,301.119548,48173.017,701.569382,28936.6,0.0,60452.277,301.119548,23559.323,0.0,5746.562,17.318393,46.734868,0.277763,0.975501,0.001752,0.001873,0.000135,0.022626,0.00163,0.930911617,0.004393203,0.024585086,0.000651669,0.044503297,0.00460944,298.578430769,20.589753998,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-C1AAA9A0078119,P1,PORT-9E76B3BFF9FF,DISCLOSED_PATH,True,True,True,456.103943,1000,92.986183,0.714951,92.986183,0.714951,26.589819,1.493783,42411.364333,326.091859,54539.085667,720.129774,28936.6,0.0,58380.270333,326.091859,15968.906,0.0,3507.160333,7.78702,70.284512,0.423892,0.967232,0.002352,0.002714,0.000194,0.030054,0.002176,0.915748593,0.004853714,0.029756354,0.000678141,0.054495053,0.0051498,343.851173577,23.829405309,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-C1AAA9A0078119,P1,PORT-9E76B3BFF9FF,ACCELERATED_15C,True,True,True,456.103943,1000,84.16891,0.761613,84.16891,0.761613,29.160709,1.741091,38389.771667,347.374698,51690.086,835.514773,28936.6,0.0,61949.094667,347.374698,23559.323,0.0,4300.388667,10.367732,50.016615,0.362492,0.977423,0.001618,0.001837,0.000133,0.02074,0.001499,0.933769996,0.004229313,0.024335314,0.000648146,0.04189469,0.004427357,411.268525353,28.46634725,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,DISCLOSED_PATH,True,True,True,459.478949,1000,94.854668,0.483936,94.854668,0.483936,19.691097,1.177927,43583.723,222.358389,52631.367667,567.71989,32153.0,0.0,59668.111,222.358389,16084.388,0.0,6600.911,29.923647,72.152998,0.161811,0.964803,0.002142,0.002927,0.000122,0.03227,0.00202,0.912130662,0.004641659,0.031028277,0.000832265,0.056841061,0.005366042,199.923293119,11.570242362,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,ACCELERATED_15C,True,True,True,459.478949,1000,84.087774,0.549114,84.087774,0.549114,20.854689,1.122629,38636.562,252.306217,48218.852333,530.708109,32153.0,0.0,62373.704667,252.306756,23737.143,0.0,8793.787,34.95201,49.935479,0.095085,0.974962,0.001526,0.001881,8e-05,0.023158,0.001447,0.930353523,0.004104475,0.024787956,0.000706557,0.044858521,0.004672477,227.250320686,13.190122579,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-FCEB78D7C5F4C6,P1,PORT-7DCD4991144C,DISCLOSED_PATH,True,True,True,313.643967,1000,22.729846,0.343536,22.729846,0.343536,10.269988,0.661042,7129.078667,107.747923,10350.199,152.505132,19427.1,0.0,18098.941333,107.747675,10969.862,0.0,1687.755333,6.624069,0.028176,0.048802,0.870903,0.007368,0.0,0.0,0.129097,0.007368,0.831841502,0.007020466,0.0,0.0,0.168158498,0.007020466,52.333509928,3.609001907,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-FCEB78D7C5F4C6,P1,PORT-7DCD4991144C,ACCELERATED_15C,False,False,True,313.643967,1000,8.975559,0.377333,8.975559,0.377333,11.079248,0.819376,2815.13,118.3481,6290.069333,207.831946,19427.1,0.0,18958.142667,118.347925,16143.013,0.0,2025.306333,7.948472,-25.176736,0.098271,0.903229,0.005709,0.0,0.0,0.096771,0.005709,0.865563481,0.006350788,0.0,0.0,0.134436519,0.006350788,60.688071321,4.23753501,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-87B9435721978E,P1,PORT-5CFD50239439,DISCLOSED_PATH,True,True,True,321.473932,1000,22.789159,0.340477,22.789159,0.340477,10.392475,0.875468,7326.120333,109.454794,10667.03,177.979933,19052.0,0.0,18575.577,109.454315,11249.456,0.0,1667.981667,11.570278,0.087488,0.081354,0.879228,0.007629,0.0,0.0,0.120772,0.007629,0.841215582,0.006882256,0.0,0.0,0.158784418,0.006882256,53.013008913,3.83117078,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-87B9435721978E,P1,PORT-5CFD50239439,ACCELERATED_15C,False,False,True,321.473932,1000,9.052921,0.395731,9.052921,0.395731,11.212434,1.010124,2910.278333,127.216892,6514.783333,211.202718,19052.0,0.0,19443.002,127.216802,16532.724,0.0,2001.578,13.884495,-25.099374,0.058415,0.909236,0.005916,0.0,0.0,0.090764,0.005916,0.87282675,0.006088294,0.0,0.0,0.12717325,0.006088294,61.314622134,4.48403347,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,DISCLOSED_PATH,False,True,False,442.153947,1000,46.221794,0.364104,46.221794,0.364104,16.158968,0.940168,20437.148333,160.989975,27581.9,421.660809,26318.6,0.0,35915.417333,160.989975,15478.269,0.0,2941.623,10.482586,23.520123,0.048788,0.937135,0.003825,0.000895,4.3e-05,0.06197,0.003784,0.891280446,0.006927551,0.016125656,0.000640525,0.092593898,0.007560252,129.914740177,7.92719091,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,ACCELERATED_15C,True,True,True,442.153947,1000,34.152295,0.454119,34.152295,0.454119,17.74053,1.22458,15100.572,200.790521,22944.617333,527.351904,26318.6,0.0,37934.376667,200.79106,22833.805,0.0,3566.955667,11.93381,0.0,0.0,0.955765,0.002711,0.000593,2.9e-05,0.043642,0.002683,0.915670967,0.006050209,0.013191685,0.000530945,0.071137348,0.006581016,155.289247136,9.541078318,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-32B1C4DEC95227,P3,PORT-0ACD636A8AEE,DISCLOSED_PATH,False,True,False,446.878947,1000,58.226023,0.308933,58.226023,0.308933,13.521845,0.751589,26019.983667,138.055526,32062.611333,297.250898,29123.6,0.0,41661.940667,138.055526,15641.957,0.0,4681.333,10.788247,35.524352,0.152499,0.943485,0.003068,0.001616,6.5e-05,0.054899,0.00302,0.893072548,0.005343176,0.022112493,0.000820965,0.084814959,0.006160428,91.716812016,4.954290583,0.0,0.0,variance_game_shapley_common_random_numbers
NIPPON_STEEL_JP,Nippon Steel,CAND-32B1C4DEC95227,P3,PORT-0ACD636A8AEE,ACCELERATED_15C,True,True,True,446.878947,1000,46.008708,0.444819,46.008708,0.444819,14.420396,0.93989,20560.322667,198.780092,27004.494333,388.209499,29123.6,0.0,43639.138667,198.780092,23078.816,0.0,5975.601333,15.019719,11.856413,0.094987,0.959744,0.002216,0.001007,4.1e-05,0.03925,0.002184,0.91628423,0.004776648,0.017466276,0.000653314,0.066249494,0.005429619,106.36810259,5.789179361,0.0,0.0,variance_game_shapley_common_random_numbers
JFE_STEEL_JP,JFE Steel,CAND-E8FAD9BDD034A5,P3,PORT-51A2628EF9C2,DISCLOSED_PATH,True,True,True,328.220861,1000,125.593679,0.722542,125.593679,0.722542,25.983657,2.207454,41222.465667,237.153117,49750.844,700.408037,20429.2,0.0,52723.166333,237.152949,11500.701,0.0,5466.682667,26.698074,15.83729,0.502401,0.97528,0.001619,0.003854,0.000242,0.020866,0.001406,0.924729845,0.003315088,0.035713664,0.00086233,0.039556492,0.00392166,321.844268316,19.965568825,0.0,0.0,variance_game_shapley_common_random_numbers
JFE_STEEL_JP,JFE Steel,CAND-E8FAD9BDD034A5,P3,PORT-51A2628EF9C2,ACCELERATED_15C,True,True,True,328.220861,1000,116.012678,0.760995,116.012678,0.760995,27.504166,2.207684,38077.781,249.774235,47105.222333,722.07046,20429.2,0.0,55038.365,249.774235,16960.584,0.0,7493.915667,35.131877,27.203741,0.406445,0.982353,0.001149,0.002553,0.000162,0.015094,0.001008,0.939683998,0.002845579,0.028895691,0.000770523,0.031420311,0.003345395,360.582161691,22.520933628,0.0,0.0,variance_game_shapley_common_random_numbers
JFE_STEEL_JP,JFE Steel,CAND-F4B6AD5FB08D71,P2,PORT-51A2628EF9C2,DISCLOSED_PATH,True,True,True,328.220861,1000,130.661904,0.880397,130.661904,0.880397,32.735535,2.812633,42885.962333,288.964304,53630.447667,882.598656,20429.2,0.0,54386.663,288.964858,11500.701,0.0,3834.925667,18.065971,20.905515,0.638146,0.976173,0.001559,0.003857,0.000242,0.01997,0.001346,0.925940555,0.003232477,0.035724618,0.000862944,0.038334828,0.003831496,508.955310657,31.642721359,0.0,0.0,variance_game_shapley_common_random_numbers
JFE_STEEL_JP,JFE Steel,CAND-F4B6AD5FB08D71,P2,PORT-51A2628EF9C2,ACCELERATED_15C,True,True,True,328.220861,1000,123.589025,0.994877,123.589025,0.994877,35.366739,2.762887,40564.496333,326.539404,52172.597667,898.8502,20429.2,0.0,57525.080333,326.539404,16960.584,0.0,5045.097667,22.435471,34.780089,0.563668,0.983601,0.001065,0.002574,0.000163,0.013825,0.000923,0.941458093,0.002705767,0.029012855,0.000775824,0.029529052,0.003194756,595.579367472,37.306138136,0.0,0.0,variance_game_shapley_common_random_numbers
JFE_STEEL_JP,JFE Steel,CAND-FCDB7C1BD7991A,P1,PORT-51A2628EF9C2,DISCLOSED_PATH,True,True,True,328.220861,1000,134.205735,1.041856,134.205735,1.041856,37.889879,3.189505,44049.121667,341.958837,56485.370333,1013.841768,20429.2,0.0,55549.822667,341.958837,11500.701,0.0,2726.433333,5.837241,24.449346,0.750139,0.97736,0.001486,0.003777,0.000238,0.018863,0.001276,0.927796078,0.003130519,0.035344295,0.000850561,0.036859627,0.00371244,680.823526204,42.548609099,0.0,0.0,variance_game_shapley_common_random_numbers
