company_id,company_name,country_code,reported_production_mt,reported_scope12_emissions_mtco2,scenario_id,portfolio_origin_scenario_id,portfolio_id,candidate_id,template_plan_id,physical_portfolio_id,common_avoided_emissions_mtco2,deterministic_economic_npv_bn_krw,deterministic_cost_common_kkrw_per_tco2,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years,plan_id,plan_name,is_disclosed_plan,aligned_capex_bn_krw,peak_capex_year,peak_capex_bn_krw,expected_cost_p50_kkrw_per_tco2,expected_cost_p50_bn_krw,absolute_npv_p50_bn_krw,absolute_npv_p90_bn_krw,scenario_avoided_emissions_mtco2,net_economic_cost_p50_kkrw_per_tco2_common_denominator,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator,cash_cost_before_support_p50_bn_krw,net_cash_cost_after_support_p50_bn_krw,net_cash_cost_after_support_p90_bn_krw,avoided_carbon_cost_value_p50_bn_krw,policy_support_value_p50_bn_krw,cash_policy_p50_nonadditivity_bn_krw,economic_cost_p50_identity_delta_bn_krw,p90_cost_kkrw_per_tco2,tcar_kkrw_per_tco2,gross_cost_p50_kkrw_per_tco2,policy_support_dependence_kkrw_per_tco2,electricity_variance_share,hydrogen_variance_share,capex_variance_share,policy_uncertainty_exposure_kkrw_per_tco2,flexibility_value_kkrw_per_tco2,avoided_emissions_mtco2,p90_net_cost_bn_krw,p90_cost_to_ebitda_x,p90_cost_to_annual_capex_x,capex_cost_p50_bn_krw,fixed_opex_cost_p50_bn_krw,electricity_cost_p50_bn_krw,hydrogen_cost_p50_bn_krw,contract_premium_p50_bn_krw,carbon_value_p50_bn_krw,policy_support_p50_bn_krw,component_reconciliation_p50_bn_krw,candidate_path_count,refinement_shortlist_rank,refinement_tier,is_generated_candidate,risk_decomposition_method,shapley_full_variance,shapley_reconciliation_delta,electricity_shapley_variance_share,hydrogen_shapley_variance_share,capex_shapley_variance_share,electricity_shapley_variance_contribution,hydrogen_input_shapley_variance_contribution,construction_capex_shapley_variance_contribution,scenario_regret_p50_kkrw_per_tco2
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-44C957BBFA61A4,P1,PORT-96133A6427FE,430.20423,29693.364,69.021552,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P1,지연·현물조달,False,26602.0,2037,9270.0,70.823895,30468.739,30468.739,38842.839,430.20423,70.823895,107.080946,48335.313,46066.676,54440.776,15597.937,2375.165,106.528,-0.0,90.289301,19.465406,76.09729,5.273395,0.92608,0.00776,0.066159,0.0,0.0,430.20423,38842.839,9.182704,16.431551,12102.003,1534.895,9622.704,25105.998,0.0,-15597.937,-2355.891,56.967,400,6,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,196.429837243416,0.0,0.868236022,0.051036608,0.080727369,170.547460571204,10.025112647923,15.85726402429,61.770845
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-44C957BBFA61A4,P1,PORT-96133A6427FE,430.20423,24922.922,57.932769,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P1,지연·현물조달,False,26602.0,2037,9270.0,59.576176,25629.923,25629.923,35111.323,430.20423,59.576176,112.535817,51630.055,48413.384,57894.784,22783.461,3219.339,2.669,0.0,81.615475,22.039299,67.053254,7.477078,0.950006,0.005171,0.044823,0.0,0.0,430.20423,35111.323,8.300549,14.853021,11117.973,1534.895,11131.361,27541.554,0.0,-22783.461,-2935.062,22.664,400,6,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,236.203956587355,-0.0,0.900772133,0.041092844,0.058135023,212.765941784803,9.70629235632,13.731722446232,40.648182
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-0E469489028A,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,261.543846,2124.876,8.124359,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.2589598719999999,0.65,0.7399999999999999,P1,지연·현물조달,False,15097.0,2035,5768.0,9.05305,2367.77,2367.77,4305.542,261.543846,9.05305,45.330589,12526.595,11855.937,13793.709,9488.167,706.264,35.606,0.0,16.462027,7.408977,11.617279,2.564229,0.709338,0.0,0.290662,0.0,0.0,261.543846,4305.542,1.017859,1.821358,5730.827,901.658,6004.621,0.0,0.0,-9488.167,-782.743,1.574,400,7,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,25.749171331859,-0.0,0.691850055,0.0,0.308149945,17.814565591111,0.0,7.934605740748,0.0
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-0E469489028A,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,261.543846,-1733.653,-6.628536,False,False,2035,19.084092670000008,-19.084092670000008,True,True,True,True,,0.0,0.0,0.0,2,3,0.2589598719999999,0.65,0.7399999999999999,P1,지연·현물조달,False,15097.0,2035,5768.0,-5.699284,-1490.613,-1490.613,567.354,261.543846,-5.699284,47.097398,13254.809,12318.035,14376.001,13808.647,942.827,6.053,0.0,2.16925,7.868534,-2.117574,3.58171,0.77206,0.0,0.22794,0.0,0.0,261.543846,567.354,0.134126,0.240006,5054.305,901.658,7245.871,0.0,0.0,-13808.647,-885.357,1.557,400,7,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,29.156367867361,0.0,0.751660056,0.0,0.248339944,21.91567708993,0.0,7.24069077743,-24.627278
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-41705C04BF44,CAND-63781C106D5099,P1,PORT-41705C04BF44,234.011233,2160.761,9.233578,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.2589598719999999,0.65,0.7399999999999999,P1,지연·현물조달,False,15097.0,2037,5768.0,10.232968,2394.63,2394.63,4110.564,234.011233,10.232968,46.449591,11527.412,10869.726,12585.66,8475.096,672.454,14.768,0.0,17.565668,7.3327,13.043456,2.810487,0.680816,0.0,0.319184,0.0,0.0,234.011233,4110.564,0.971764,1.738877,4901.85,847.521,5779.409,0.0,0.0,-8475.096,-653.477,-5.577,400,8,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,25.485907662153,0.0,0.663174261,0.0,0.336825739,16.901597983602,0.0,8.584309678551,1.179918
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-41705C04BF44,CAND-63781C106D5099,P1,PORT-41705C04BF44,234.011233,-1300.659,-5.558105,False,False,2035,19.079746585000006,-19.079746585000006,True,True,True,True,,0.0,0.0,0.0,2,3,0.2589598719999999,0.65,0.7399999999999999,P1,지연·현물조달,False,15097.0,2037,5768.0,-4.460594,-1043.829,-1043.829,778.243,234.011233,-4.460594,48.197785,12148.223,11278.823,13100.895,12322.652,897.702,28.302,0.0,3.325664,7.786259,-0.745387,3.715208,0.747153,0.0,0.252847,0.0,0.0,234.011233,778.243,0.183982,0.329217,4745.603,847.521,6538.435,0.0,0.0,-12322.652,-851.92,-0.815,400,8,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,28.630901440434,-0.0,0.725187056,0.0,0.274812944,20.762759138909,0.0,7.868142301525,-23.388588
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-7ED23B40E316,CAND-466C04961ED513,P2,PORT-7ED23B40E316,414.904229,13064.613,31.488261,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2035,4.530597659999998,0.0,0.0,2,3,0.3934020479999999,0.65,1.54,P2,지연·부분헤지,False,24086.0,2037,9270.0,32.607854,13529.137,13529.137,18121.77,414.904229,32.607854,68.858468,30582.165,28569.669,33162.303,15040.533,2062.268,49.772,-0.0,43.676995,11.069141,37.458361,4.850507,0.860633,0.003262,0.136105,0.0,0.0,414.904229,18121.77,4.284106,7.665989,9118.751,1294.893,10524.057,9423.951,43.918,-15040.533,-1832.113,-3.789,400,9,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,59.946337910312,0.0,0.822383323,0.032519697,0.14509698,49.298868578788,1.949436742219,8.698032589305,23.554804
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-7ED23B40E316,CAND-466C04961ED513,P2,PORT-7ED23B40E316,414.904229,7402.041,17.84036,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.3934020479999999,0.65,1.54,P2,지연·부분헤지,False,24086.0,2037,9270.0,18.927994,7853.305,7853.305,12791.088,414.904229,18.927994,71.876226,32558.486,29821.75,34759.534,21968.445,2800.1,63.364,0.0,30.829014,11.90102,25.524061,6.596067,0.901195,0.002108,0.096697,0.0,0.0,414.904229,12791.088,3.023898,5.410969,11603.844,1294.893,10478.235,9382.039,46.468,-21968.445,-2978.973,-4.755,400,9,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,70.697501747851,0.0,0.867125522,0.026195298,0.106679179,61.303608121773,1.851942158811,7.541951467268,0.0
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-7ED23B40E316,CAND-7BC738434560A6,P1,PORT-7ED23B40E316,414.904229,13238.755,31.907979,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2035,4.530597659999998,0.0,0.0,2,3,0.3934020479999999,0.65,1.54,P1,지연·현물조달,False,24086.0,2037,9270.0,33.255493,13797.845,13797.845,19081.259,414.904229,33.255493,69.506106,30593.126,28838.377,34121.792,15040.533,1838.752,84.004,-0.0,45.98955,12.734057,37.484779,4.229286,0.868377,0.003178,0.128445,0.0,0.0,414.904229,19081.259,4.510936,8.071878,11742.122,1294.893,9710.084,8182.638,0.0,-15040.533,-2070.603,-20.757,400,10,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,80.304082611554,0.0,0.829906971,0.032076194,0.138016835,66.644917946056,2.575849307479,11.083315358018,24.202443
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-7ED23B40E316,CAND-7BC738434560A6,P1,PORT-7ED23B40E316,414.904229,7673.246,18.494018,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.3934020479999999,0.65,1.54,P1,지연·현물조달,False,24086.0,2037,9270.0,19.667883,8160.288,8160.288,13902.427,414.904229,19.667883,72.616115,32582.857,30128.733,35870.872,21968.445,2479.007,24.883,-0.0,33.507557,13.839674,25.582799,5.914916,0.90818,0.002079,0.089741,0.0,0.0,414.904229,13902.427,3.286626,5.881095,11774.338,1294.893,10401.389,9355.899,0.0,-21968.445,-2704.149,6.363,400,10,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,96.294747350339,-0.0,0.874126357,0.026016847,0.099856796,84.17377671683,2.505285687725,9.615684945784,0.739889
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,DISCLOSED_PATH,PORT-6742936593A9,CAND-7400D0EA735D98,P3,PORT-6742936593A9,454.753949,36270.549,79.758623,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16,P3,균형형 라이트헤지,False,29348.0,2034,8019.0,81.338076,36988.811,36988.811,44762.453,454.753949,81.338076,116.347558,58461.06,52909.511,60683.153,15920.7,5714.468,162.919,0.0,98.432247,17.094171,93.545884,12.207808,0.959187,0.002871,0.037942,0.0,0.0,454.753949,44762.453,4.553834,8.339877,13328.165,1232.202,16865.916,26911.796,242.595,-15920.7,-5664.424,-6.739,400,1,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,145.402269178569,-0.0,0.922201422,0.030547611,0.047250967,134.090179390152,4.441691934119,6.870397854298,59.045923
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,DISCLOSED_PATH,PORT-6742936593A9,CAND-7400D0EA735D98,P3,PORT-6742936593A9,454.753949,31092.014,68.371069,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16,P3,균형형 라이트헤지,False,29348.0,2034,8019.0,69.89082,31783.126,31783.126,40229.601,454.753949,69.89082,121.549814,62650.01,55275.258,63721.733,23492.132,7531.829,157.077,-0.0,88.464545,18.573725,86.107837,16.217017,0.970717,0.001853,0.02743,0.0,0.0,454.753949,40229.601,4.092691,7.495342,15024.95,1232.202,17324.599,29344.616,259.354,-23492.132,-7925.185,14.723,400,1,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,166.422131332371,0.0,0.940062783,0.024294592,0.035642624,156.44725197616,4.043157835239,5.931721520971,36.060111
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,DISCLOSED_PATH,PORT-6742936593A9,CAND-F6184286A4322F,P2,PORT-6742936593A9,454.753949,37375.086,82.187491,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16,P2,지연·부분헤지,False,29348.0,2034,8019.0,84.162382,38273.176,38273.176,48044.518,454.753949,84.162382,119.171864,58440.891,54193.876,63965.218,15920.7,4446.044,199.029,0.0,105.64948,21.487098,93.501533,9.339151,0.96062,0.002887,0.036493,0.0,0.0,454.753949,48044.518,4.887729,8.951372,13374.611,1232.202,17119.85,26794.696,77.272,-15920.7,-4395.97,-8.785,400,2,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,228.929193016847,-0.0,0.923690277,0.030626367,0.045683356,211.45966967511,7.011269533065,10.458253808672,61.870229
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,DISCLOSED_PATH,PORT-6742936593A9,CAND-F6184286A4322F,P2,PORT-6742936593A9,454.753949,32776.213,72.074609,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16,P2,지연·부분헤지,False,29348.0,2034,8019.0,73.916768,33613.942,33613.942,44450.035,454.753949,73.916768,125.575762,62601.314,57106.074,67942.166,23492.132,5670.655,175.415,0.0,97.745242,23.828474,86.000754,12.083986,0.972568,0.001899,0.025533,0.0,0.0,454.753949,44450.035,4.52205,8.281669,15462.961,1232.202,17331.578,29206.972,82.225,-23492.132,-6243.194,33.33,400,2,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,270.763725862783,0.0,0.941937394,0.024593547,0.033469059,255.042478418249,6.659040387908,9.062207056626,40.086059
