company_id,company_name,scenario_id,plan_id,portfolio_id,is_scenario_feasible,is_frontier_eligible,is_frontier,expected_cost_p50_kkrw_per_tco2,tcar_kkrw_per_tco2
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P2,PORT-92BAA222AC4A,True,True,False,67.367979,18.050515
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P3,PORT-92BAA222AC4A,True,True,False,65.321783,14.38885
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P4,PORT-DF77606A395F,False,False,False,110.0736,15.751565
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P5,PORT-C942BD99A66C,False,False,False,126.681055,11.124582
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P6,PORT-7C945F726D00,False,False,False,178.28623,5.977403
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P7,PORT-2ECB61BA4654,False,False,False,181.475267,1.819885
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,CURRENT,PORT-FFBF1A00D2CE,False,False,False,80.688054,17.800812
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P1,PORT-7DCD4991144C,False,False,False,8.549815,11.479382
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P2,PORT-92BAA222AC4A,False,False,False,56.221505,19.498956
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P3,PORT-92BAA222AC4A,False,False,False,53.251908,15.51489
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P4,PORT-DF77606A395F,False,False,False,97.958401,16.245278
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P5,PORT-C942BD99A66C,True,True,True,110.844397,10.990198
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P6,PORT-7C945F726D00,True,True,True,152.933957,5.510099
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P7,PORT-2ECB61BA4654,False,False,False,151.841228,1.668407
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,CURRENT,PORT-FFBF1A00D2CE,False,False,False,69.454231,19.145076
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P1,PORT-9D97003767D5,False,False,False,20.584621,11.043066
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P2,PORT-25A7E18292F6,False,False,False,51.618198,15.46633
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P3,PORT-CCD4397FA6D4,True,True,True,109.160576,24.423057
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P4,PORT-2883A9539B06,False,False,False,124.553398,18.087827
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P5,PORT-2883A9539B06,False,False,False,118.103508,10.656985
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P6,PORT-576B945395C2,False,False,False,182.995514,6.152416
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P7,PORT-B91429E42CEB,False,False,False,180.457284,1.810587
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,CURRENT,PORT-D228BC8B7EB8,False,False,False,54.40911,13.739071
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P1,PORT-9D97003767D5,False,False,False,6.978515,12.0513
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,PORT-25A7E18292F6,False,False,False,39.938824,16.573925
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P3,PORT-CCD4397FA6D4,False,False,False,98.795699,25.465622
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P4,PORT-2883A9539B06,True,True,False,112.496988,18.613452
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P5,PORT-2883A9539B06,True,True,True,102.56851,10.614574
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P6,PORT-576B945395C2,False,False,False,157.1498,5.632787
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P7,PORT-B91429E42CEB,False,False,False,150.673472,1.605321
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,CURRENT,PORT-D228BC8B7EB8,False,False,False,42.249793,14.377118
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P1,PORT-3DA05887C62D,False,False,False,13.013979,9.331181
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P2,PORT-8384667F6B8E,True,True,False,54.341279,16.535826
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P3,PORT-8384667F6B8E,True,True,True,52.648848,13.124199
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P4,PORT-8A59F01B884D,False,False,False,138.942957,18.557828
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P5,PORT-0095E30DB97C,False,False,False,164.482197,12.908717
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P6,PORT-6AF097B8F6F8,False,False,False,154.779948,5.072434
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,PORT-F194BB679477,False,False,False,151.009261,1.485917
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,CURRENT,PORT-87CB7C6D5202,True,False,False,58.010191,16.661888
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P1,PORT-3DA05887C62D,False,False,False,-0.875472,10.015924
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P2,PORT-8384667F6B8E,False,False,False,42.993617,17.888931
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P3,PORT-8384667F6B8E,False,False,False,40.573625,14.047124
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P4,PORT-8A59F01B884D,True,True,False,125.278714,18.81352
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P5,PORT-0095E30DB97C,True,True,False,146.655169,12.375114
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P6,PORT-6AF097B8F6F8,True,True,False,131.567121,4.690867
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P7,PORT-F194BB679477,True,True,True,124.925143,1.324203
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,CURRENT,PORT-87CB7C6D5202,False,False,False,46.750789,17.772502
