company_id,company_name,country_code,reported_production_mt,reported_scope12_emissions_mtco2,scenario_id,portfolio_origin_scenario_id,portfolio_id,candidate_id,template_plan_id,physical_portfolio_id,common_avoided_emissions_mtco2,deterministic_economic_npv_bn_krw,deterministic_cost_common_kkrw_per_tco2,carbon_budget_feasible,scenario_feasible,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years,plan_id,plan_name,is_disclosed_plan,aligned_capex_bn_krw,peak_capex_year,peak_capex_bn_krw,expected_cost_p50_kkrw_per_tco2,expected_cost_p50_bn_krw,absolute_npv_p50_bn_krw,absolute_npv_p90_bn_krw,scenario_avoided_emissions_mtco2,net_economic_cost_p50_kkrw_per_tco2_common_denominator,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator,cash_cost_before_support_p50_bn_krw,net_cash_cost_after_support_p50_bn_krw,net_cash_cost_after_support_p90_bn_krw,avoided_carbon_cost_value_p50_bn_krw,policy_support_value_p50_bn_krw,cash_policy_p50_nonadditivity_bn_krw,economic_cost_p50_identity_delta_bn_krw,p90_cost_kkrw_per_tco2,tcar_kkrw_per_tco2,gross_cost_p50_kkrw_per_tco2,policy_support_dependence_kkrw_per_tco2,electricity_variance_share,hydrogen_variance_share,capex_variance_share,policy_uncertainty_exposure_kkrw_per_tco2,flexibility_value_kkrw_per_tco2,avoided_emissions_mtco2,p90_net_cost_bn_krw,p90_cost_to_ebitda_x,p90_cost_to_annual_capex_x,capex_cost_p50_bn_krw,fixed_opex_cost_p50_bn_krw,electricity_cost_p50_bn_krw,hydrogen_cost_p50_bn_krw,contract_premium_p50_bn_krw,carbon_value_p50_bn_krw,policy_support_p50_bn_krw,component_reconciliation_p50_bn_krw,candidate_path_count,refinement_shortlist_rank,refinement_tier,is_generated_candidate,risk_decomposition_method,shapley_full_variance,shapley_reconciliation_delta,electricity_shapley_variance_share,hydrogen_shapley_variance_share,capex_shapley_variance_share,electricity_shapley_variance_contribution,hydrogen_input_shapley_variance_contribution,construction_capex_shapley_variance_contribution,scenario_regret_p50_kkrw_per_tco2
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-96133A6427FE,CAND-44C957BBFA61A4,P1,PORT-96133A6427FE,430.20423,29693.364,69.021552,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P1,지연·현물조달,False,26602.0,2037,9270.0,71.569097,30789.328,30789.328,40107.661,430.20423,71.569097,107.826148,48705.691,46387.265,55705.598,15597.937,2336.577,18.151,0.0,93.229351,21.660255,76.958225,5.389129,0.93416,0.006579,0.05926,0.0,0.0,430.20423,40107.661,9.481717,16.966604,12972.544,1534.895,9609.784,24742.959,0.0,-15597.937,-2488.034,15.117,1000,6,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,221.712803078288,-0.0,0.865226235,0.049427113,0.085346652,191.831733912175,10.958623756333,18.922445409781,62.29155
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-96133A6427FE,CAND-44C957BBFA61A4,P1,PORT-96133A6427FE,430.20423,24922.922,57.932769,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.45933660799999987,0.65,2.02,P1,지연·현물조달,False,26602.0,2037,9270.0,60.728143,26125.504,26125.504,36475.304,430.20423,60.728143,113.687784,52048.817,48908.965,59258.766,22783.461,3167.293,27.441,0.0,84.78602,24.057877,68.026658,7.298515,0.955487,0.004367,0.040146,0.0,0.0,430.20423,36475.304,8.623003,15.430021,10546.141,1534.895,11567.962,28034.924,0.0,-22783.461,-2774.614,-0.342,1000,6,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,265.967464890692,0.0,0.89586081,0.040279083,0.063860106,238.269828641314,10.712925653569,16.98471059581,41.693675
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-0E469489028A,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,261.543846,2124.876,8.124359,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.2589598719999999,0.65,0.7399999999999999,P1,지연·현물조달,False,15097.0,2035,5768.0,9.277547,2426.485,2426.485,4420.929,261.543846,9.277547,45.555086,12576.155,11914.652,13909.096,9488.167,689.855,28.352,0.0,16.903205,7.625658,11.80677,2.529223,0.731212,0.0,0.268788,0.0,0.0,261.543846,4420.929,1.045137,1.87017,4456.46,901.658,7144.923,0.0,0.0,-9488.167,-590.738,2.35,1000,7,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,29.777821014573,0.0,0.704263633,0.0,0.295736367,20.971436418707,0.0,8.806384595866,0.0
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-0E469489028A,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,261.543846,-1733.653,-6.628536,False,False,2035,19.084092670000008,-19.084092670000008,True,True,True,True,,0.0,0.0,0.0,2,3,0.2589598719999999,0.65,0.7399999999999999,P1,지연·현물조달,False,15097.0,2035,5768.0,-5.455605,-1426.88,-1426.88,752.569,261.543846,-5.455605,47.341077,13311.296,12381.767,14561.216,13808.647,920.929,-8.6,0.0,2.877409,8.333014,-1.901598,3.554006,0.790471,0.0,0.209529,0.0,0.0,261.543846,752.569,0.177912,0.318356,4466.015,901.658,7813.839,0.0,0.0,-13808.647,-798.224,-1.521,1000,7,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,33.845496713076,0.0,0.759466518,0.0,0.240533482,25.704521552987,0.0,8.140975160088,-24.490073
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-41705C04BF44,CAND-63781C106D5099,P1,PORT-41705C04BF44,234.011233,2160.761,9.233578,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.2589598719999999,0.65,0.7399999999999999,P1,지연·현물조달,False,15097.0,2037,5768.0,10.413077,2436.777,2436.777,4154.114,234.011233,10.413077,46.629699,11574.835,10911.873,12629.211,8475.096,659.737,-3.225,0.0,17.751773,7.338696,13.246112,2.833035,0.708743,0.0,0.291257,0.0,0.0,234.011233,4154.114,0.98206,1.757301,4610.286,847.521,6061.65,0.0,0.0,-8475.096,-604.097,-3.487,1000,8,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,28.503278845449,0.0,0.681985511,0.0,0.318014489,19.438823178032,0.0,9.064455667418,1.13553
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-41705C04BF44,CAND-63781C106D5099,P1,PORT-41705C04BF44,234.011233,-1300.659,-5.558105,False,False,2035,19.079746585000006,-19.079746585000006,True,True,True,True,,0.0,0.0,0.0,2,3,0.2589598719999999,0.65,0.7399999999999999,P1,지연·현물조달,False,15097.0,2037,5768.0,-4.368873,-1022.365,-1022.365,862.828,234.011233,-4.368873,48.289506,12195.006,11300.287,13185.48,12322.652,880.764,-13.955,-0.0,3.687121,8.055994,-0.545471,3.823402,0.770887,0.0,0.229113,0.0,0.0,234.011233,862.828,0.203978,0.364999,4868.71,847.521,6460.094,0.0,0.0,-12322.652,-878.121,2.082,1000,8,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,32.205545554007,0.0,0.738763277,0.0,0.261236723,23.792274359265,0.0,8.413271194742,-23.403341
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-7ED23B40E316,CAND-466C04961ED513,P2,PORT-7ED23B40E316,414.904229,13064.613,31.488261,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2035,4.530597659999998,0.0,0.0,2,3,0.3934020479999999,0.65,1.54,P2,지연·부분헤지,False,24086.0,2037,9270.0,32.509497,13488.328,13488.328,18417.363,414.904229,32.509497,68.76011,30616.471,28528.861,33457.896,15040.533,2047.738,-39.873,-0.0,44.389431,11.879934,37.541045,5.031548,0.871186,0.003054,0.125761,0.0,0.0,414.904229,18417.363,4.353986,7.791033,12931.207,1294.893,9273.865,7467.255,43.918,-15040.533,-2479.688,-2.589,1000,9,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,66.519292511485,0.0,0.817794399,0.030725725,0.151479876,54.399104819809,2.04385351162,10.076334180057,23.23195
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-7ED23B40E316,CAND-466C04961ED513,P2,PORT-7ED23B40E316,414.904229,7402.041,17.84036,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.3934020479999999,0.65,1.54,P2,지연·부분헤지,False,24086.0,2037,9270.0,19.034468,7897.481,7897.481,13175.295,414.904229,19.034468,71.982701,32635.676,29865.927,35143.741,21968.445,2789.247,19.497,0.0,31.755028,12.72056,25.710104,6.675636,0.908782,0.001968,0.089251,0.0,0.0,414.904229,13175.295,3.114727,5.573499,8953.579,1294.893,12361.966,9656.601,46.468,-21968.445,-2450.403,2.823,1000,9,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,78.254754045677,0.0,0.85974518,0.02493207,0.11532275,67.279147611652,1.951053022682,9.024553411344,0.0
POSCO_KR,POSCO,KR,34.537,69.84605,DISCLOSED_PATH,DISCLOSED_PATH,PORT-7ED23B40E316,CAND-7BC738434560A6,P1,PORT-7ED23B40E316,414.904229,13238.755,31.907979,True,False,,0.0,2.0275124185786808e-05,False,False,True,True,2035,4.530597659999998,0.0,0.0,2,3,0.3934020479999999,0.65,1.54,P1,지연·현물조달,False,24086.0,2037,9270.0,33.09912,13732.965,13732.965,19440.939,414.904229,33.09912,69.349734,30645.62,28773.498,34481.472,15040.533,1816.011,-56.111,0.0,46.856449,13.757328,37.6113,4.51218,0.87854,0.002971,0.11849,0.0,0.0,414.904229,19440.939,4.595967,8.224033,11390.849,1294.893,11016.724,7000.11,0.0,-15040.533,-1926.35,-2.728,1000,10,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,89.140574621499,0.0,0.825045265,0.03033749,0.144617245,73.545009014454,2.704301254429,12.891264352616,23.821573
POSCO_KR,POSCO,KR,34.537,69.84605,ACCELERATED_15C,DISCLOSED_PATH,PORT-7ED23B40E316,CAND-7BC738434560A6,P1,PORT-7ED23B40E316,414.904229,7673.246,18.494018,True,True,,0.0,2.0275124185786808e-05,True,True,True,True,,0.0,0.0,0.0,2,3,0.3934020479999999,0.65,1.54,P1,지연·현물조달,False,24086.0,2037,9270.0,19.912305,8261.7,8261.7,14385.677,414.904229,19.912305,72.860538,32637.684,30230.145,36354.123,21968.445,2448.347,40.808,0.0,34.672284,14.759979,25.714943,5.802638,0.915309,0.001939,0.082752,0.0,0.0,414.904229,14385.677,3.400869,6.085523,11924.591,1294.893,11269.294,8587.667,0.0,-21968.445,-2839.27,-7.03,1000,10,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,106.547756908363,-0.0,0.86653833,0.024799054,0.108662616,92.327715363091,2.642283529366,11.577758015906,0.877837
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,DISCLOSED_PATH,PORT-6742936593A9,CAND-7400D0EA735D98,P3,PORT-6742936593A9,454.753949,36270.549,79.758623,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16,P3,균형형 라이트헤지,False,29348.0,2034,8019.0,81.843003,37218.429,37218.429,45841.905,454.753949,81.843003,116.852485,58879.88,53139.129,61762.605,15920.7,5756.375,15.624,0.0,100.805952,18.962949,94.466865,12.623862,0.963757,0.002456,0.033787,0.0,0.0,454.753949,45841.905,4.66365,8.540994,11298.229,1232.202,16674.482,28956.455,242.595,-15920.7,-5264.504,-0.33,1000,1,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,166.115070783391,-0.0,0.916322108,0.02992362,0.053754272,152.214911796828,4.970764288775,8.929394697788,59.02685
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,DISCLOSED_PATH,PORT-6742936593A9,CAND-7400D0EA735D98,P3,PORT-6742936593A9,454.753949,31092.014,68.371069,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16,P3,균형형 라이트헤지,False,29348.0,2034,8019.0,70.535569,32076.328,32076.328,41114.838,454.753949,70.535569,122.194563,63059.382,55568.46,64606.969,23492.132,7575.017,84.095,0.0,90.411173,19.875604,87.00804,16.472472,0.973997,0.001584,0.024419,0.0,0.0,454.753949,41114.838,4.182749,7.660274,14735.521,1232.202,17567.62,29647.826,259.354,-23492.132,-7867.736,-6.326,1000,1,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,189.549238472492,0.0,0.933834908,0.024001447,0.042163645,177.007695687503,4.549456007259,7.992086777729,36.299186
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,DISCLOSED_PATH,DISCLOSED_PATH,PORT-6742936593A9,CAND-F6184286A4322F,P2,PORT-6742936593A9,454.753949,37375.086,82.187491,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16,P2,지연·부분헤지,False,29348.0,2034,8019.0,84.791917,38559.459,38559.459,49406.104,454.753949,84.791917,119.801398,58968.932,54480.159,65326.804,15920.7,4428.892,-59.881,0.0,108.643596,23.851679,94.662691,9.870774,0.965042,0.002469,0.032489,0.0,0.0,454.753949,49406.104,5.026248,9.205054,16267.666,1232.202,15249.835,26817.77,77.272,-15920.7,-5146.507,-18.079,1000,2,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,261.490725555559,0.0,0.917822674,0.030009687,0.05216764,240.002116900415,7.847254730534,13.64135392461,61.975764
NIPPON_STEEL_JP,Nippon Steel,JP,34.3,72.6,ACCELERATED_15C,DISCLOSED_PATH,PORT-6742936593A9,CAND-F6184286A4322F,P2,PORT-6742936593A9,454.753949,32776.213,72.074609,True,True,,0.0,3.446647212967946e-06,True,True,True,True,,0.0,0.0,0.0,2,2,0.47641018879999986,0.65,2.16,P2,지연·부분헤지,False,29348.0,2034,8019.0,74.729552,33983.559,33983.559,45606.005,454.753949,74.729552,126.388546,63147.765,57475.691,69098.137,23492.132,5652.492,-19.583,0.0,100.287211,25.557659,87.202395,12.472843,0.975655,0.001623,0.022722,0.0,0.0,454.753949,45606.005,4.639651,8.497042,15106.74,1232.202,17626.676,29570.823,82.225,-23492.132,-6142.392,-0.583,1000,2,deterministic_robust_shortlist_full_paths,True,variance_game_shapley_common_random_numbers,308.284094813714,-0.0,0.935796478,0.024301177,0.039902345,288.491170090715,7.491666470339,12.30125825266,40.493169
