company_id,company_name,plan_id,plan_name,portfolio_id,portfolio_origin_scenario_id,from_scenario_id,to_scenario_id,from_scenario_feasible,to_scenario_feasible,same_physical_portfolio,common_avoided_emissions_mtco2,delta_p50_common_kkrw_per_tco2,delta_tcar_kkrw_per_tco2,delta_absolute_npv_p50_bn_krw,delta_absolute_npv_p90_bn_krw,delta_aligned_capex_bn_krw,delta_net_cash_cost_p50_bn_krw,delta_avoided_carbon_value_p50_bn_krw,delta_policy_support_value_p50_bn_krw
NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-92BAA222AC4A,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,True,False,True,365.968973,-12.137375,0.837129,-4441.902,-4135.539,0.0,1632.644,6074.547,1209.215
NIPPON_STEEL_JP,Nippon Steel,P4,균형형 전환,PORT-DF77606A395F,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,431.518975,-12.380384,0.881923,-5342.371,-4961.805,0.0,1740.844,7083.215,3353.474
NIPPON_STEEL_JP,Nippon Steel,P5,조기 계약형 전환,PORT-C942BD99A66C,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,536.918941,-15.923462,-0.03708,-8549.608,-8569.517,0.0,285.593,8835.201,7199.514
NIPPON_STEEL_JP,Nippon Steel,P6,조기 고헤지,PORT-7C945F726D00,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,498.719413,-25.370078,-0.468244,-12652.551,-12886.072,0.0,-4494.079,8158.472,13786.567
NIPPON_STEEL_JP,Nippon Steel,P7,완전 수소·계약형,PORT-2ECB61BA4654,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,663.14981,-29.625228,-0.187693,-19645.964,-19770.433,0.0,-8862.142,10783.823,21599.58
NIPPON_STEEL_JP,Nippon Steel,CURRENT,Nippon Steel 공시전략 프록시,PORT-FFBF1A00D2CE,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,333.598962,-11.33178,1.572146,-3780.27,-3255.804,0.0,1637.459,5417.729,1347.68
JFE_STEEL_JP,JFE Steel,P1,지연·현물조달,PORT-9D97003767D5,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,263.895884,-13.457772,0.49323,-3551.451,-3421.289,0.0,804.171,4355.621,250.128
JFE_STEEL_JP,JFE Steel,P2,지연·부분헤지,PORT-25A7E18292F6,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,310.220867,-11.767554,1.428905,-3650.541,-3207.265,0.0,1503.188,5153.728,568.205
JFE_STEEL_JP,JFE Steel,P3,균형형 라이트헤지,PORT-CCD4397FA6D4,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,True,False,True,281.895878,-10.400946,1.239094,-2931.984,-2582.688,0.0,1729.792,4661.776,1448.618
JFE_STEEL_JP,JFE Steel,P4,균형형 전환,PORT-2883A9539B06,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,367.500849,-12.02488,0.55878,-4419.154,-4213.801,0.0,1609.766,6028.919,3280.502
JFE_STEEL_JP,JFE Steel,P5,조기 계약형 전환,PORT-2883A9539B06,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,367.500849,-15.627748,0.080162,-5743.211,-5713.751,0.0,285.709,6028.919,4598.882
JFE_STEEL_JP,JFE Steel,P6,조기 고헤지,PORT-576B945395C2,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,417.556839,-25.901472,-0.404243,-10815.337,-10984.131,0.0,-4010.331,6805.006,11885.028
JFE_STEEL_JP,JFE Steel,P7,완전 수소·계약형,PORT-B91429E42CEB,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,445.512827,-29.780511,-0.20834,-13267.6,-13360.418,0.0,-6052.993,7214.607,14481.97
JFE_STEEL_JP,JFE Steel,CURRENT,JFE Steel 공시전략 프록시,PORT-D228BC8B7EB8,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,384.280845,-12.111939,0.777568,-4654.386,-4355.582,0.0,1529.16,6183.546,1135.162
KOBE_STEEL_JP,Kobe Steel,P1,지연·현물조달,PORT-3DA05887C62D,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,93.541093,-13.892664,0.450998,-1299.535,-1257.348,0.0,227.262,1526.797,84.766
KOBE_STEEL_JP,Kobe Steel,P2,지연·부분헤지,PORT-8384667F6B8E,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,True,False,True,96.451092,-11.649879,2.05727,-1123.644,-925.217,0.0,453.287,1576.93,193.158
KOBE_STEEL_JP,Kobe Steel,P3,균형형 라이트헤지,PORT-8384667F6B8E,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,True,False,True,96.451092,-12.154001,1.172345,-1172.266,-1059.192,0.0,404.664,1576.93,268.251
KOBE_STEEL_JP,Kobe Steel,P4,균형형 전환,PORT-8A59F01B884D,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,114.781594,-13.643127,0.135874,-1565.98,-1550.384,0.0,271.97,1837.95,1139.105
KOBE_STEEL_JP,Kobe Steel,P5,조기 계약형 전환,PORT-0095E30DB97C,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,118.419093,-17.925365,-0.260165,-2122.706,-2153.515,0.0,-222.087,1900.618,2103.714
KOBE_STEEL_JP,Kobe Steel,P6,조기 고헤지,PORT-6AF097B8F6F8,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,124.953456,-23.236256,-0.450534,-2903.45,-2959.746,0.0,-891.036,2012.414,2903.606
KOBE_STEEL_JP,Kobe Steel,P7,완전 수소·계약형,PORT-F194BB679477,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,131.48782,-26.098637,-0.171917,-3431.653,-3454.257,0.0,-1310.388,2121.265,3453.868
KOBE_STEEL_JP,Kobe Steel,CURRENT,Kobe Steel 공시전략 프록시,PORT-87CB7C6D5202,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,True,False,True,108.831592,-11.268587,0.679311,-1226.379,-1152.448,0.0,524.68,1751.058,280.519
