company_id,company_name,candidate_id,template_plan_id,physical_portfolio_id,from_scenario_id,to_scenario_id,from_scenario_feasible,to_scenario_feasible,same_physical_portfolio,common_avoided_emissions_mtco2,delta_p50_common_kkrw_per_tco2,delta_tcar_kkrw_per_tco2,delta_absolute_npv_p50_bn_krw,delta_absolute_npv_p90_bn_krw,delta_aligned_capex_bn_krw,delta_net_cash_cost_p50_bn_krw,delta_avoided_carbon_value_p50_bn_krw,delta_policy_support_value_p50_bn_krw
KOBE_STEEL_JP,Kobe Steel,CAND-7F0A690E87B72D,P2,PORT-8384667F6B8E,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,96.451092,11.118005,-1.218069,1072.344,954.86,0.0,-504.587,-1576.93,-188.926
KOBE_STEEL_JP,Kobe Steel,CAND-9DD8DD0C56A40D,P3,PORT-8384667F6B8E,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,96.451092,11.849306,-0.633971,1142.879,1081.732,0.0,-434.052,-1576.93,-268.725
KOBE_STEEL_JP,Kobe Steel,CAND-B3597FD7767497,P1,PORT-9862FC05DA24,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,105.301092,3.041075,-3.475256,320.228,-45.72,0.0,-1398.491,-1718.719,-228.87
KOBE_STEEL_JP,Kobe Steel,CAND-B51B2DE2F2D28C,P4,PORT-8A59F01B884D,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,114.781594,13.735005,-0.512449,1576.526,1517.706,0.0,-261.424,-1837.95,-1133.651
KOBE_STEEL_JP,Kobe Steel,CAND-C9EAFC0F482485,P2,PORT-1144EBE63B41,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,102.391093,6.970098,-1.369533,713.676,573.448,0.0,-954.909,-1668.585,-388.828
KOBE_STEEL_JP,Kobe Steel,CAND-CE22CF7F8F72DA,P2,PORT-9862FC05DA24,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,105.301092,5.400229,-2.149577,568.65,342.297,0.0,-1150.069,-1718.719,-500.001
KOBE_STEEL_JP,Kobe Steel,CAND-DCD679F188D852,P1,PORT-1144EBE63B41,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,102.391093,4.895804,-2.097292,501.287,286.543,0.0,-1167.298,-1668.585,-170.877
NIPPON_STEEL_JP,Nippon Steel,CAND-18F73BD54A9F34,P1,PORT-6742936593A9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,454.753949,9.498391,-3.219557,4319.431,2855.325,0.0,-3252.001,-7571.432,-819.597
NIPPON_STEEL_JP,Nippon Steel,CAND-32B1C4DEC95227,P3,PORT-0ACD636A8AEE,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,446.878947,12.213099,-1.141881,5457.776,4947.494,0.0,-1979.083,-7436.859,-1282.522
NIPPON_STEEL_JP,Nippon Steel,CAND-7400D0EA735D98,P3,PORT-6742936593A9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,454.753949,11.447256,-1.479554,5205.685,4532.852,0.0,-2365.747,-7571.432,-1817.361
NIPPON_STEEL_JP,Nippon Steel,CAND-87B9435721978E,P1,PORT-5CFD50239439,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,321.473932,13.801979,-0.678674,4436.976,4218.801,0.0,-846.291,-5283.268,-334.123
NIPPON_STEEL_JP,Nippon Steel,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,442.153947,12.156484,-1.582962,5375.037,4675.124,0.0,-1980.499,-7355.536,-637.188
NIPPON_STEEL_JP,Nippon Steel,CAND-C1AAA9A0078119,P1,PORT-9E76B3BFF9FF,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,456.103943,9.019003,-2.982378,4113.603,2753.329,0.0,-3476.814,-7590.417,-801.61
NIPPON_STEEL_JP,Nippon Steel,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,456.103943,10.018353,-2.285118,4569.41,3527.159,0.0,-3021.007,-7590.417,-1254.13
NIPPON_STEEL_JP,Nippon Steel,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,459.478949,11.12344,-1.763609,5110.987,4300.645,0.0,-2541.768,-7652.755,-2172.841
NIPPON_STEEL_JP,Nippon Steel,CAND-F6184286A4322F,P2,PORT-6742936593A9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,454.753949,10.245614,-2.341376,4659.234,3594.483,0.0,-2912.198,-7571.432,-1224.611
NIPPON_STEEL_JP,Nippon Steel,CAND-FCEB78D7C5F4C6,P1,PORT-7DCD4991144C,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,313.643967,13.90684,-0.352707,4361.796,4251.172,0.0,-811.354,-5173.151,-339.902
POSCO_KR,POSCO,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,261.543846,14.752334,-0.459557,3858.383,3738.188,0.0,-462.098,-4320.48,-236.563
POSCO_KR,POSCO,CAND-44C957BBFA61A4,P1,PORT-96133A6427FE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,430.20423,11.247719,-2.573893,4838.816,3731.516,0.0,-2346.708,-7185.524,-844.174
POSCO_KR,POSCO,CAND-466C04961ED513,P2,PORT-7ED23B40E316,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,414.904229,13.67986,-0.831879,5675.832,5330.682,0.0,-1252.081,-6927.912,-737.832
POSCO_KR,POSCO,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,430.20423,11.863278,-1.951359,5103.633,4264.15,0.0,-2081.892,-7185.524,-1134.9
POSCO_KR,POSCO,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,429.154227,12.594053,-0.626111,5404.791,5136.092,0.0,-1768.378,-7173.169,-1522.782
POSCO_KR,POSCO,CAND-63781C106D5099,P1,PORT-41705C04BF44,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,234.011233,14.693562,-0.453559,3438.459,3332.321,0.0,-409.097,-3847.556,-225.248
POSCO_KR,POSCO,CAND-7BC738434560A6,P1,PORT-7ED23B40E316,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,414.904229,13.58761,-1.105617,5637.557,5178.832,0.0,-1290.356,-6927.912,-640.255
POSCO_KR,POSCO,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,429.154227,11.677259,-1.161243,5011.345,4512.993,0.0,-2161.824,-7173.169,-1130.777
POSCO_KR,POSCO,CAND-921D50D4015721,P3,PORT-96133A6427FE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,430.20423,12.793462,-1.173714,5503.801,4998.864,0.0,-1681.724,-7185.524,-1569.505
POSCO_KR,POSCO,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,429.154227,11.165859,-1.620507,4791.876,4096.428,0.0,-2381.294,-7173.169,-872.032
