company_id,company_name,candidate_id,template_plan_id,physical_portfolio_id,scenario_id,scenario_feasible,carbon_budget_feasible,physical_constraints_feasible,common_avoided_emissions_mtco2,candidate_path_count,expected_cost_p50_kkrw_per_tco2_mean,expected_cost_p50_kkrw_per_tco2_std,net_economic_cost_p50_kkrw_per_tco2_common_denominator_mean,net_economic_cost_p50_kkrw_per_tco2_common_denominator_std,tcar_kkrw_per_tco2_mean,tcar_kkrw_per_tco2_std,absolute_npv_p50_bn_krw_mean,absolute_npv_p50_bn_krw_std,absolute_npv_p90_bn_krw_mean,absolute_npv_p90_bn_krw_std,aligned_capex_bn_krw_mean,aligned_capex_bn_krw_std,net_cash_cost_after_support_p50_bn_krw_mean,net_cash_cost_after_support_p50_bn_krw_std,avoided_carbon_cost_value_p50_bn_krw_mean,avoided_carbon_cost_value_p50_bn_krw_std,policy_support_value_p50_bn_krw_mean,policy_support_value_p50_bn_krw_std,scenario_regret_p50_kkrw_per_tco2_mean,scenario_regret_p50_kkrw_per_tco2_std,electricity_variance_share_mean,electricity_variance_share_std,hydrogen_variance_share_mean,hydrogen_variance_share_std,capex_variance_share_mean,capex_variance_share_std
POSCO_KR,POSCO,CAND-7D117A922A194C,P5,PORT-66E75B54664A,DISCLOSED_PATH,True,True,True,505.60626,100,91.47303,0.377694,91.47303,0.377694,7.380791,0.596356,46249.336667,190.964507,49981.110667,462.712868,30104.0,0.0,64583.027,190.964415,18333.69,0.0,10265.541,41.346582,82.190903,0.475737,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-7D117A922A194C,P5,PORT-66E75B54664A,ACCELERATED_15C,True,True,True,505.60626,100,76.518473,0.334042,76.518473,0.334042,7.301515,0.433001,38688.219,168.893751,42379.911,383.467615,30104.0,0.0,65380.647333,168.893392,26692.429,0.0,14700.475,95.635086,57.357169,0.873976,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-00B5592B22DA24,P4,PORT-66E75B54664A,DISCLOSED_PATH,True,True,True,505.60626,100,95.764519,0.438865,95.764519,0.438865,12.29449,0.888267,48419.140667,221.892923,54635.311333,651.939272,30104.0,0.0,66752.830667,221.892923,18333.69,0.0,7868.032333,37.382477,86.482392,0.540276,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-00B5592B22DA24,P4,PORT-66E75B54664A,ACCELERATED_15C,True,True,True,505.60626,100,83.01439,0.267838,83.01439,0.267838,12.558724,0.861034,41972.595333,135.420478,48322.364667,548.453243,30104.0,0.0,68665.023667,135.420379,26692.429,0.0,11180.661667,78.11988,63.853086,0.784257,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-DDC1E605504409,P3,PORT-077F7C54FB04,DISCLOSED_PATH,True,True,True,444.454229,100,96.610693,0.198077,96.610693,0.198077,17.589422,1.698843,42939.031,88.035844,50756.724,804.230383,30104.0,0.0,59052.727,88.035844,16113.696,0.0,5434.914,25.229174,87.328566,0.269595,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-DDC1E605504409,P3,PORT-077F7C54FB04,ACCELERATED_15C,True,True,True,444.454229,100,85.252466,0.314146,85.252466,0.314146,18.700578,1.616992,37890.819,139.623806,46202.370333,662.637986,30104.0,0.0,61435.296,139.623806,23544.477,0.0,7631.872,32.007982,66.091162,0.388356,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-E3FBD935777392,P2,PORT-077F7C54FB04,DISCLOSED_PATH,True,True,True,444.454229,100,100.000189,0.254239,100.000189,0.254239,21.98986,2.113416,44445.507,112.997346,54218.993,982.768967,30104.0,0.0,60559.203,112.997346,16113.696,0.0,3969.207,21.156463,90.718062,0.311016,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-E3FBD935777392,P2,PORT-077F7C54FB04,ACCELERATED_15C,True,True,True,444.454229,100,90.152403,0.336227,90.152403,0.336227,23.913721,1.996008,40068.616667,149.437511,50697.171667,824.395333,30104.0,0.0,63613.093667,149.437511,23544.477,0.0,5490.335,16.612185,70.991099,0.374096,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-A6713428AA1463,P1,PORT-077F7C54FB04,DISCLOSED_PATH,True,True,True,444.454229,100,102.374378,0.293295,102.374378,0.293295,25.340434,2.381885,45500.725333,130.356358,56763.388333,1091.428334,30104.0,0.0,61614.421333,130.356358,16113.696,0.0,2984.238,34.292559,93.092251,0.339395,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-A6713428AA1463,P1,PORT-077F7C54FB04,ACCELERATED_15C,True,True,True,444.454229,100,93.578801,0.347741,93.578801,0.347741,27.823751,2.254003,41591.494,154.555344,53957.877667,932.998204,30104.0,0.0,65135.971,154.555344,23544.477,0.0,4058.764667,46.413956,74.417497,0.355143,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,DISCLOSED_PATH,True,True,True,261.543846,100,9.282127,0.102986,9.282127,0.102986,6.324239,0.688642,2427.683333,26.935437,4081.749,184.042273,15097.0,0.0,11915.850333,26.935437,9488.167,0.0,705.315,5.447282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,ACCELERATED_15C,False,False,True,261.543846,100,-5.575344,0.191115,-5.575344,0.191115,6.808345,0.728368,-1458.197,49.98486,322.484,150.408958,15097.0,0.0,12350.450333,49.984612,13808.647,0.0,941.537,7.437924,-24.736648,0.716483,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-63781C106D5099,P1,PORT-41705C04BF44,DISCLOSED_PATH,True,True,True,234.011233,100,10.289821,0.432847,10.289821,0.432847,6.353503,0.665925,2407.933667,101.291394,3894.724667,247.37026,15097.0,0.0,10883.03,101.290929,8475.096,0.0,669.718,15.067951,1.007693,0.356294,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-63781C106D5099,P1,PORT-41705C04BF44,ACCELERATED_15C,False,False,True,234.011233,100,-4.524719,0.343845,-4.524719,0.343845,6.92218,0.698691,-1058.835333,80.463484,561.033,234.013343,15097.0,0.0,11263.817,80.464015,12322.652,0.0,894.082,20.042754,-23.686023,0.293599,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-455C0CE17360E6,P1,PORT-DE64C6FAC717,DISCLOSED_PATH,True,True,True,184.421263,100,11.099004,0.786656,11.099004,0.786656,8.917859,1.114338,2046.892667,145.076423,3691.535,111.664671,15748.0,0.0,8708.602667,145.076423,6661.71,0.0,632.141333,12.34365,1.816877,0.742497,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-455C0CE17360E6,P1,PORT-DE64C6FAC717,ACCELERATED_15C,False,False,True,184.421263,100,-4.358255,0.974756,-4.358255,0.974756,9.051457,1.628278,-803.755,179.765665,865.526,134.339,15748.0,0.0,9009.354667,179.765936,9813.109,0.0,843.908,16.469235,-23.519559,0.419185,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-9863577C4A48D7,P2,PORT-CEF57596D771,DISCLOSED_PATH,True,True,True,332.254237,100,38.049912,0.58518,38.049912,0.58518,11.116055,1.390833,12642.244667,194.428799,16335.600667,306.259312,20893.0,0.0,24691.376,194.428604,12049.131,0.0,1721.195667,9.719539,28.767785,0.525717,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-9863577C4A48D7,P2,PORT-CEF57596D771,ACCELERATED_15C,False,False,True,332.254237,100,25.024594,0.426611,25.024594,0.426611,11.849869,1.167788,8314.527333,141.743597,12251.696667,317.413944,20893.0,0.0,25869.081667,141.743515,17554.554,0.0,2340.672333,11.006564,5.86329,0.390336,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-D474BBC66D4C3C,P1,PORT-CEF57596D771,DISCLOSED_PATH,True,True,True,332.254237,100,38.760799,0.607206,38.760799,0.607206,12.767024,1.573292,12878.439667,201.74648,17120.337667,364.291208,20893.0,0.0,24927.571333,201.74682,12049.131,0.0,1503.035333,7.794245,29.478672,0.554116,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-D474BBC66D4C3C,P1,PORT-CEF57596D771,ACCELERATED_15C,False,False,True,332.254237,100,26.117478,0.448675,26.117478,0.448675,13.88679,1.188716,8677.642667,149.074248,13291.587667,349.067022,20893.0,0.0,26232.197333,149.074179,17554.554,0.0,2030.681333,8.668968,6.956174,0.504614,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-DA7B74C24222D6,P2,PORT-802EEF341C7A,DISCLOSED_PATH,True,True,True,326.164221,100,39.139019,0.888486,39.139019,0.888486,11.520666,1.456604,12765.747333,289.792343,16523.377,193.734482,21792.0,0.0,24573.337333,289.792343,11807.59,0.0,1768.293333,19.457078,29.856891,0.838747,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-DA7B74C24222D6,P2,PORT-802EEF341C7A,ACCELERATED_15C,False,False,True,326.164221,100,25.820579,0.688502,25.820579,0.688502,12.783462,1.172924,8421.749333,224.565026,12591.257333,186.343742,21792.0,0.0,25663.102333,224.565026,17241.353,0.0,2405.917667,34.321962,6.659276,0.188812,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-720A05CD8AE3E2,P1,PORT-802EEF341C7A,DISCLOSED_PATH,True,True,True,326.164221,100,39.847949,1.029051,39.847949,1.029051,13.387646,1.637052,12996.975333,335.639998,17363.546333,213.933428,21792.0,0.0,24804.564667,335.639687,11807.59,0.0,1543.841,9.831129,30.565822,0.97871,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-720A05CD8AE3E2,P1,PORT-802EEF341C7A,ACCELERATED_15C,False,False,True,326.164221,100,26.825216,0.737641,26.825216,0.737641,14.945952,1.25419,8749.425667,240.592003,13624.260667,198.004951,21792.0,0.0,25990.778667,240.592003,17241.353,0.0,2083.882,14.484562,7.663912,0.202365,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-0BE357EA5504BE,P2,PORT-4FCB78A64B21,DISCLOSED_PATH,True,True,True,282.664267,100,43.94172,0.765496,43.94172,0.765496,13.148378,2.277469,12420.754333,216.3786,16137.330667,468.030217,21544.0,0.0,22656.499333,216.3786,10235.745,0.0,1673.452,22.933838,34.659593,0.760777,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-0BE357EA5504BE,P2,PORT-4FCB78A64B21,ACCELERATED_15C,False,False,True,282.664267,100,30.523757,0.478215,30.523757,0.478215,14.237321,1.821535,8627.975333,135.174116,12652.357,414.601167,21544.0,0.0,23672.987,135.174638,15045.012,0.0,2281.979667,29.88743,11.362454,0.490466,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-F43ACAB6E7F085,P1,PORT-4FCB78A64B21,DISCLOSED_PATH,True,True,True,282.664267,100,44.88122,0.927308,44.88122,0.927308,15.117684,2.587531,12686.317,262.116854,16959.546333,513.749203,21544.0,0.0,22922.062,262.116854,10235.745,0.0,1461.214,19.64845,35.599093,0.919074,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-F43ACAB6E7F085,P1,PORT-4FCB78A64B21,ACCELERATED_15C,False,False,True,282.664267,100,31.67467,0.458683,31.67467,0.458683,16.692067,1.94524,8953.297333,129.653263,13671.548333,460.838886,21544.0,0.0,23998.309,129.652833,15045.012,0.0,1974.373,27.212819,12.513366,0.543894,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-B90A406E3BDA97,P2,PORT-D42DEB3BDB60,DISCLOSED_PATH,True,True,True,364.533852,100,48.338744,0.277521,48.338744,0.277521,13.004782,1.415562,17621.108667,101.165928,22361.791333,457.761594,20893.0,0.0,30857.977667,101.165928,13236.869,0.0,1965.273,7.103588,39.056616,0.214159,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-B90A406E3BDA97,P2,PORT-D42DEB3BDB60,ACCELERATED_15C,False,False,True,364.533852,100,35.586523,0.248369,35.586523,0.248369,14.222053,1.266371,12972.492333,90.539098,18156.912333,411.632955,20893.0,0.0,32269.247667,90.538613,19296.755,0.0,2699.420667,9.840021,16.42522,0.390829,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-149176B54DA5B1,P2,PORT-58F96F629E32,DISCLOSED_PATH,True,True,True,243.51423,100,49.071225,0.823212,49.071225,0.823212,13.360812,1.907673,11949.541333,200.46371,15203.089333,266.006611,18599.0,0.0,20765.729333,200.46371,8816.188,0.0,1422.208333,13.290584,39.789098,0.775957,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-149176B54DA5B1,P2,PORT-58F96F629E32,ACCELERATED_15C,False,False,True,243.51423,100,36.11663,0.610163,36.11663,0.610163,14.863612,1.516647,8794.913333,148.583169,12414.414333,222.409046,18599.0,0.0,21622.375333,148.583169,12827.462,0.0,1959.115667,20.030035,16.955326,0.215648,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-12C017BA38B922,P1,PORT-D42DEB3BDB60,DISCLOSED_PATH,True,True,True,364.533852,100,49.345266,0.27847,49.345266,0.27847,15.059186,1.587572,17988.02,101.511824,23477.603,520.284682,20893.0,0.0,31224.889,101.511824,13236.869,0.0,1610.819,8.314352,40.063138,0.211059,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-12C017BA38B922,P1,PORT-D42DEB3BDB60,ACCELERATED_15C,False,False,True,364.533852,100,37.007835,0.386516,37.007835,0.386516,16.577237,1.475849,13490.608667,140.898367,19533.572667,468.150378,20893.0,0.0,32787.364,140.897917,19296.755,0.0,2176.200667,11.52886,17.846531,0.249272,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-92409F72DEE5B3,P1,PORT-58F96F629E32,DISCLOSED_PATH,True,True,True,243.51423,100,50.021831,0.914787,50.021831,0.914787,15.49254,2.115303,12181.027333,222.763617,15953.681333,293.205857,18599.0,0.0,20997.215333,222.763617,8816.188,0.0,1214.259333,8.292352,40.739703,0.863304,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-92409F72DEE5B3,P1,PORT-58F96F629E32,ACCELERATED_15C,False,False,True,243.51423,100,37.496111,0.609098,37.496111,0.609098,17.390901,1.644372,9130.836667,148.323589,13365.768333,256.133226,18599.0,0.0,21958.298667,148.323589,12827.462,0.0,1644.096667,11.283167,18.334807,0.239211,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-C5C95C9095B035,P2,PORT-0DA980ACBA29,DISCLOSED_PATH,True,True,True,365.583855,100,53.42002,0.33406,53.42002,0.33406,12.836226,0.905789,19529.497,122.127146,24222.214,281.807785,19907.0,0.0,32808.011333,122.127402,13278.514,0.0,1936.864,14.353184,44.137893,0.389687,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-C5C95C9095B035,P2,PORT-0DA980ACBA29,ACCELERATED_15C,False,False,True,365.583855,100,41.058135,0.140264,41.058135,0.140264,13.762604,0.685765,15010.191333,51.27819,20041.577,210.719051,19907.0,0.0,34360.946667,51.278255,19350.756,0.0,2662.275,13.129827,21.896831,0.745133,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-7D54A929A881B5,P2,PORT-34425DFA5633,DISCLOSED_PATH,True,True,True,330.911223,100,53.538971,0.7825,53.538971,0.7825,13.759527,1.065975,17716.646333,258.938066,22269.829,211.381835,21792.0,0.0,29698.903333,258.938066,11982.257,0.0,1967.161667,22.683389,44.256844,0.717995,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-7D54A929A881B5,P2,PORT-34425DFA5633,ACCELERATED_15C,False,False,True,330.911223,100,40.748498,0.92462,40.748498,0.92462,15.094499,1.137569,13484.135333,305.967473,18479.074333,197.740602,21792.0,0.0,30981.694333,305.967473,17497.559,0.0,2697.348,19.751663,21.587194,0.329674,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-3C2E939294CFA6,P1,PORT-0DA980ACBA29,DISCLOSED_PATH,True,True,True,365.583855,100,54.660499,0.377406,54.660499,0.377406,14.832631,0.967873,19982.995667,137.97345,25405.566333,311.755676,19907.0,0.0,33261.51,137.973768,13278.514,0.0,1518.757667,34.241496,45.378371,0.441554,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-3C2E939294CFA6,P1,PORT-0DA980ACBA29,ACCELERATED_15C,False,False,True,365.583855,100,42.839618,0.122173,42.839618,0.122173,16.057304,0.763065,15661.473,44.664776,21531.764,234.782202,19907.0,0.0,35012.228333,44.664551,19350.756,0.0,2049.943333,47.487148,23.678315,0.68523,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-2775122CBD1438,P1,PORT-34425DFA5633,DISCLOSED_PATH,True,True,True,330.911223,100,54.645859,0.92086,54.645859,0.92086,15.866234,1.233778,18082.927667,304.722963,23333.242667,243.576912,21792.0,0.0,30065.184667,304.722963,11982.257,0.0,1621.445333,21.823062,45.363731,0.856813,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-2775122CBD1438,P1,PORT-34425DFA5633,ACCELERATED_15C,False,False,True,330.911223,100,42.261065,1.082629,42.261065,1.082629,17.605909,1.337686,13984.660667,358.254037,19810.653667,225.68693,21792.0,0.0,31482.219667,358.254037,17497.559,0.0,2191.210333,28.34203,23.099762,0.497402,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-0F7926E25C7DDC,P2,PORT-B0374F687394,DISCLOSED_PATH,True,True,True,338.051243,100,57.662697,0.450686,57.662697,0.450686,13.286836,0.964458,19492.946,152.354913,23984.577667,242.024387,19907.0,0.0,31758.39,152.354913,12265.444,0.0,1901.103667,9.010184,48.38057,0.53596,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-0F7926E25C7DDC,P2,PORT-B0374F687394,ACCELERATED_15C,False,False,True,338.051243,100,45.680223,0.180328,45.680223,0.180328,13.978904,0.440259,15442.256,60.960369,20167.842,183.479855,19907.0,0.0,33307.016667,60.959858,17864.761,0.0,2607.785333,10.96042,26.518919,0.707575,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-688976C946D330,P1,PORT-B0374F687394,DISCLOSED_PATH,True,True,True,338.051243,100,59.033661,0.455746,59.033661,0.455746,15.31114,0.991511,19956.402333,154.065299,25132.352,275.715551,19907.0,0.0,32221.846333,154.065299,12265.444,0.0,1475.981667,10.586945,49.751534,0.548394,0.0,0.0,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-688976C946D330,P1,PORT-B0374F687394,ACCELERATED_15C,False,False,True,338.051243,100,47.641959,0.19404,47.641959,0.19404,16.240904,0.372512,16105.423333,65.595562,21595.681333,191.409046,19907.0,0.0,33970.184333,65.595562,17864.761,0.0,1993.281667,13.501801,28.480655,0.573034,0.0,0.0,0.0,0.0,0.0,0.0
