company_id,company_name,candidate_id,template_plan_id,physical_portfolio_id,from_scenario_id,to_scenario_id,from_scenario_feasible,to_scenario_feasible,same_physical_portfolio,common_avoided_emissions_mtco2,delta_p50_common_kkrw_per_tco2,delta_tcar_kkrw_per_tco2,delta_absolute_npv_p50_bn_krw,delta_absolute_npv_p90_bn_krw,delta_aligned_capex_bn_krw,delta_net_cash_cost_p50_bn_krw,delta_avoided_carbon_value_p50_bn_krw,delta_policy_support_value_p50_bn_krw
KOBE_STEEL_JP,Kobe Steel,CAND-7F0A690E87B72D,P2,PORT-8384667F6B8E,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,96.451092,11.156424,-1.57502,1076.05,924.137,0.0,-500.882,-1576.93,-191.464
KOBE_STEEL_JP,Kobe Steel,CAND-9DD8DD0C56A40D,P3,PORT-8384667F6B8E,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,96.451092,11.973707,-1.008057,1154.877,1057.649,0.0,-422.053,-1576.93,-274.434
KOBE_STEEL_JP,Kobe Steel,CAND-B3597FD7767497,P1,PORT-9862FC05DA24,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,105.301092,3.675062,-5.940822,386.988,-238.587,0.0,-1331.731,-1718.719,-230.918
KOBE_STEEL_JP,Kobe Steel,CAND-B51B2DE2F2D28C,P4,PORT-8A59F01B884D,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,114.781594,13.695748,-0.188494,1572.02,1550.384,0.0,-265.93,-1837.95,-1139.105
KOBE_STEEL_JP,Kobe Steel,CAND-C9EAFC0F482485,P2,PORT-1144EBE63B41,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,102.391093,7.997388,-3.558459,818.861,454.507,0.0,-849.724,-1668.585,-385.803
KOBE_STEEL_JP,Kobe Steel,CAND-CE22CF7F8F72DA,P2,PORT-9862FC05DA24,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,105.301092,6.046848,-4.454178,636.739,167.71,0.0,-1081.979,-1718.719,-502.748
KOBE_STEEL_JP,Kobe Steel,CAND-DCD679F188D852,P1,PORT-1144EBE63B41,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,102.391093,5.978475,-4.615029,612.142,139.605,0.0,-1056.443,-1668.585,-175.568
NIPPON_STEEL_JP,Nippon Steel,CAND-18F73BD54A9F34,P1,PORT-6742936593A9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,454.753949,9.627716,-2.470255,4378.242,3254.884,0.0,-3193.19,-7571.432,-789.337
NIPPON_STEEL_JP,Nippon Steel,CAND-32B1C4DEC95227,P3,PORT-0ACD636A8AEE,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,446.878947,12.387494,-1.292733,5535.711,4958.016,0.0,-1901.148,-7436.859,-1314.296
NIPPON_STEEL_JP,Nippon Steel,CAND-7400D0EA735D98,P3,PORT-6742936593A9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,454.753949,11.533565,-1.071992,5244.935,4757.441,0.0,-2326.497,-7571.432,-1839.565
NIPPON_STEEL_JP,Nippon Steel,CAND-87B9435721978E,P1,PORT-5CFD50239439,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,321.473932,13.556493,-0.610076,4358.059,4161.935,0.0,-925.208,-5283.268,-337.912
NIPPON_STEEL_JP,Nippon Steel,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,442.153947,12.401517,-1.324521,5483.38,4897.738,0.0,-1872.156,-7355.536,-624.872
NIPPON_STEEL_JP,Nippon Steel,CAND-C1AAA9A0078119,P1,PORT-9E76B3BFF9FF,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,456.103943,8.971495,-2.299535,4091.934,3043.107,0.0,-3498.483,-7590.417,-786.74
NIPPON_STEEL_JP,Nippon Steel,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,456.103943,9.816756,-1.669267,4477.461,3716.102,0.0,-3112.956,-7590.417,-1263.907
NIPPON_STEEL_JP,Nippon Steel,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,459.478949,10.927236,-1.530003,5020.835,4317.831,0.0,-2631.92,-7652.755,-2199.839
NIPPON_STEEL_JP,Nippon Steel,CAND-F6184286A4322F,P2,PORT-6742936593A9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,454.753949,10.34596,-1.784397,4704.866,3893.404,0.0,-2866.566,-7571.432,-1199.247
NIPPON_STEEL_JP,Nippon Steel,CAND-FCEB78D7C5F4C6,P1,PORT-7DCD4991144C,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,313.643967,13.77634,-0.328289,4320.866,4217.9,0.0,-852.285,-5173.151,-339.037
POSCO_KR,POSCO,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,261.543846,14.846543,-0.828458,3883.022,3666.344,0.0,-437.458,-4320.48,-234.509
POSCO_KR,POSCO,CAND-44C957BBFA61A4,P1,PORT-96133A6427FE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,430.20423,11.076575,-1.867085,4765.189,3961.961,0.0,-2420.335,-7185.524,-840.173
POSCO_KR,POSCO,CAND-466C04961ED513,P2,PORT-7ED23B40E316,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,414.904229,13.587865,-1.002681,5637.662,5221.646,0.0,-1290.25,-6927.912,-737.594
POSCO_KR,POSCO,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,430.20423,11.766295,-1.333913,5061.91,4488.055,0.0,-2123.614,-7185.524,-1130.752
POSCO_KR,POSCO,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,429.154227,12.95528,-1.159248,5559.813,5062.317,0.0,-1613.357,-7173.169,-1544.773
POSCO_KR,POSCO,CAND-63781C106D5099,P1,PORT-41705C04BF44,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,234.011233,15.014375,-0.992037,3513.532,3281.385,0.0,-334.024,-3847.556,-226.852
POSCO_KR,POSCO,CAND-7BC738434560A6,P1,PORT-7ED23B40E316,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,414.904229,13.328863,-1.272812,5530.202,5002.107,0.0,-1397.711,-6927.912,-635.762
POSCO_KR,POSCO,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,429.154227,12.209585,-1.882688,5239.795,4431.832,0.0,-1933.374,-7173.169,-1153.021
POSCO_KR,POSCO,CAND-921D50D4015721,P3,PORT-96133A6427FE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,430.20423,12.770295,-0.755027,5493.835,5169.019,0.0,-1691.689,-7185.524,-1579.607
POSCO_KR,POSCO,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,429.154227,11.734095,-2.636985,5035.737,3904.063,0.0,-2137.434,-7173.169,-867.631
