company_id,company_name,scenario_id,plan_id,portfolio_id,is_scenario_feasible,is_frontier_eligible,is_frontier,expected_cost_p50_kkrw_per_tco2,tcar_kkrw_per_tco2
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P2,PORT-92BAA222AC4A,True,True,False,67.940237,17.176645
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P3,PORT-92BAA222AC4A,True,True,False,65.772124,13.651044
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P4,PORT-DF77606A395F,False,False,False,110.634079,16.074737
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P5,PORT-C942BD99A66C,False,False,False,127.162041,9.981689
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P6,PORT-7C945F726D00,False,False,False,178.479786,5.462499
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,P7,PORT-2ECB61BA4654,False,False,False,181.527744,1.847389
NIPPON_STEEL_JP,Nippon Steel,DISCLOSED_PATH,CURRENT,PORT-FFBF1A00D2CE,False,False,False,81.013441,18.960939
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P1,PORT-7DCD4991144C,False,False,False,8.872988,10.717957
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P2,PORT-92BAA222AC4A,False,False,False,56.890202,18.78161
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P3,PORT-92BAA222AC4A,False,False,False,53.803597,14.860248
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P4,PORT-DF77606A395F,False,False,False,98.405118,16.466703
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P5,PORT-C942BD99A66C,True,True,True,111.226488,10.128132
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P6,PORT-7C945F726D00,True,True,True,153.138023,4.96594
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P7,PORT-2ECB61BA4654,False,False,False,151.910742,1.609289
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,CURRENT,PORT-FFBF1A00D2CE,False,False,False,69.519644,19.934099
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P1,PORT-9D97003767D5,False,False,False,20.730086,11.006919
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P2,PORT-25A7E18292F6,False,False,False,52.434512,15.089558
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P3,PORT-CCD4397FA6D4,True,True,True,109.942784,22.644507
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P4,PORT-2883A9539B06,False,False,False,125.587641,16.337631
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P5,PORT-2883A9539B06,False,False,False,118.750981,9.397268
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P6,PORT-576B945395C2,False,False,False,183.175084,6.213841
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P7,PORT-B91429E42CEB,False,False,False,180.448673,1.931083
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,CURRENT,PORT-D228BC8B7EB8,False,False,False,55.11116,12.186952
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P1,PORT-9D97003767D5,False,False,False,7.209281,12.15089
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,PORT-25A7E18292F6,False,False,False,40.602425,16.277743
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P3,PORT-CCD4397FA6D4,False,False,False,99.837969,24.305051
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P4,PORT-2883A9539B06,True,True,False,113.47853,17.074535
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P5,PORT-2883A9539B06,True,True,True,103.171092,9.444481
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P6,PORT-576B945395C2,False,False,False,157.279798,5.711136
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P7,PORT-B91429E42CEB,False,False,False,150.665311,1.719319
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,CURRENT,PORT-D228BC8B7EB8,False,False,False,43.067603,12.903147
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P1,PORT-3DA05887C62D,False,False,False,13.311139,9.479289
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P2,PORT-8384667F6B8E,True,True,False,54.787069,16.466947
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P3,PORT-8384667F6B8E,True,True,True,53.015253,13.126663
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P4,PORT-8A59F01B884D,False,False,False,138.812994,19.581861
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P5,PORT-0095E30DB97C,False,False,False,164.753123,13.39125
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P6,PORT-6AF097B8F6F8,False,False,False,154.974092,5.564784
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,PORT-F194BB679477,False,False,False,151.073182,1.555149
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,CURRENT,PORT-87CB7C6D5202,True,False,False,59.076227,16.195894
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P1,PORT-3DA05887C62D,False,False,False,-0.529977,10.124796
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P2,PORT-8384667F6B8E,False,False,False,43.630645,18.041967
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P3,PORT-8384667F6B8E,False,False,False,41.041546,14.13472
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P4,PORT-8A59F01B884D,True,True,False,125.117246,19.770355
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P5,PORT-0095E30DB97C,True,True,False,147.015954,12.835193
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P6,PORT-6AF097B8F6F8,True,True,False,131.746711,4.881961
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P7,PORT-F194BB679477,True,True,True,124.992704,1.328951
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,CURRENT,PORT-87CB7C6D5202,False,False,False,47.741556,17.539314
