company_id,company_name,country_code,scenario_id,portfolio_origin_scenario_id,portfolio_id,scenario_feasible,carbon_budget_feasible,physical_constraints_feasible,resource_constraints_feasible,construction_concurrency_feasible,failure_risk_constraint_feasible,first_resource_breach_year,max_scrap_supply_excess_mt,max_hydrogen_supply_excess_mt,max_incremental_grid_excess_twh,max_concurrent_construction_projects,concurrent_construction_limit,portfolio_failure_probability,portfolio_failure_probability_limit,expected_failure_delay_years,first_budget_breach_year,max_annual_budget_excess_mtco2,minimum_annual_budget_margin_mtco2,scenario_avoided_emissions_mtco2,common_avoided_emissions_mtco2,plan_id,plan_name,is_disclosed_plan,aligned_capex_bn_krw,peak_capex_year,peak_capex_bn_krw,avoided_emissions_mtco2,plan_order,expected_cost_p50_kkrw_per_tco2_mean,expected_cost_p50_kkrw_per_tco2_std,expected_cost_p50_kkrw_per_tco2_min,expected_cost_p50_kkrw_per_tco2_max,expected_cost_p50_bn_krw_mean,expected_cost_p50_bn_krw_std,expected_cost_p50_bn_krw_min,expected_cost_p50_bn_krw_max,absolute_npv_p50_bn_krw_mean,absolute_npv_p50_bn_krw_std,absolute_npv_p50_bn_krw_min,absolute_npv_p50_bn_krw_max,absolute_npv_p90_bn_krw_mean,absolute_npv_p90_bn_krw_std,absolute_npv_p90_bn_krw_min,absolute_npv_p90_bn_krw_max,net_economic_cost_p50_kkrw_per_tco2_common_denominator_mean,net_economic_cost_p50_kkrw_per_tco2_common_denominator_std,net_economic_cost_p50_kkrw_per_tco2_common_denominator_min,net_economic_cost_p50_kkrw_per_tco2_common_denominator_max,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator_mean,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator_std,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator_min,net_cash_cost_after_support_p50_kkrw_per_tco2_common_denominator_max,cash_cost_before_support_p50_bn_krw_mean,cash_cost_before_support_p50_bn_krw_std,cash_cost_before_support_p50_bn_krw_min,cash_cost_before_support_p50_bn_krw_max,net_cash_cost_after_support_p50_bn_krw_mean,net_cash_cost_after_support_p50_bn_krw_std,net_cash_cost_after_support_p50_bn_krw_min,net_cash_cost_after_support_p50_bn_krw_max,net_cash_cost_after_support_p90_bn_krw_mean,net_cash_cost_after_support_p90_bn_krw_std,net_cash_cost_after_support_p90_bn_krw_min,net_cash_cost_after_support_p90_bn_krw_max,avoided_carbon_cost_value_p50_bn_krw_mean,avoided_carbon_cost_value_p50_bn_krw_std,avoided_carbon_cost_value_p50_bn_krw_min,avoided_carbon_cost_value_p50_bn_krw_max,policy_support_value_p50_bn_krw_mean,policy_support_value_p50_bn_krw_std,policy_support_value_p50_bn_krw_min,policy_support_value_p50_bn_krw_max,cash_policy_p50_nonadditivity_bn_krw_mean,cash_policy_p50_nonadditivity_bn_krw_std,cash_policy_p50_nonadditivity_bn_krw_min,cash_policy_p50_nonadditivity_bn_krw_max,economic_cost_p50_identity_delta_bn_krw_mean,economic_cost_p50_identity_delta_bn_krw_std,economic_cost_p50_identity_delta_bn_krw_min,economic_cost_p50_identity_delta_bn_krw_max,tcar_kkrw_per_tco2_mean,tcar_kkrw_per_tco2_std,tcar_kkrw_per_tco2_min,tcar_kkrw_per_tco2_max,gross_cost_p50_kkrw_per_tco2_mean,gross_cost_p50_kkrw_per_tco2_std,gross_cost_p50_kkrw_per_tco2_min,gross_cost_p50_kkrw_per_tco2_max,policy_support_dependence_kkrw_per_tco2_mean,policy_support_dependence_kkrw_per_tco2_std,policy_support_dependence_kkrw_per_tco2_min,policy_support_dependence_kkrw_per_tco2_max,policy_uncertainty_exposure_kkrw_per_tco2_mean,policy_uncertainty_exposure_kkrw_per_tco2_std,policy_uncertainty_exposure_kkrw_per_tco2_min,policy_uncertainty_exposure_kkrw_per_tco2_max,flexibility_value_kkrw_per_tco2_mean,flexibility_value_kkrw_per_tco2_std,flexibility_value_kkrw_per_tco2_min,flexibility_value_kkrw_per_tco2_max,electricity_variance_share_mean,electricity_variance_share_std,electricity_variance_share_min,electricity_variance_share_max,hydrogen_variance_share_mean,hydrogen_variance_share_std,hydrogen_variance_share_min,hydrogen_variance_share_max,capex_variance_share_mean,capex_variance_share_std,capex_variance_share_min,capex_variance_share_max,p90_net_cost_bn_krw_mean,p90_net_cost_bn_krw_std,p90_net_cost_bn_krw_min,p90_net_cost_bn_krw_max,p90_cost_to_ebitda_x_mean,p90_cost_to_ebitda_x_std,p90_cost_to_ebitda_x_min,p90_cost_to_ebitda_x_max,p90_cost_to_annual_capex_x_mean,p90_cost_to_annual_capex_x_std,p90_cost_to_annual_capex_x_min,p90_cost_to_annual_capex_x_max,capex_cost_p50_bn_krw_mean,capex_cost_p50_bn_krw_std,capex_cost_p50_bn_krw_min,capex_cost_p50_bn_krw_max,fixed_opex_cost_p50_bn_krw_mean,fixed_opex_cost_p50_bn_krw_std,fixed_opex_cost_p50_bn_krw_min,fixed_opex_cost_p50_bn_krw_max,electricity_cost_p50_bn_krw_mean,electricity_cost_p50_bn_krw_std,electricity_cost_p50_bn_krw_min,electricity_cost_p50_bn_krw_max,hydrogen_cost_p50_bn_krw_mean,hydrogen_cost_p50_bn_krw_std,hydrogen_cost_p50_bn_krw_min,hydrogen_cost_p50_bn_krw_max,contract_premium_p50_bn_krw_mean,contract_premium_p50_bn_krw_std,contract_premium_p50_bn_krw_min,contract_premium_p50_bn_krw_max,carbon_value_p50_bn_krw_mean,carbon_value_p50_bn_krw_std,carbon_value_p50_bn_krw_min,carbon_value_p50_bn_krw_max,policy_support_p50_bn_krw_mean,policy_support_p50_bn_krw_std,policy_support_p50_bn_krw_min,policy_support_p50_bn_krw_max,component_reconciliation_p50_bn_krw_mean,component_reconciliation_p50_bn_krw_std,component_reconciliation_p50_bn_krw_min,component_reconciliation_p50_bn_krw_max,frontier_frequency_pct
POSCO_KR,POSCO,KR,ACCELERATED_15C,DISCLOSED_PATH,PORT-AD0B41B0F73F,False,False,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,2030,11.573996019999996,-11.573996019999996,208.174258,208.174258,P3,균형형 라이트헤지,False,22752.0,2035,9270.0,208.174258,2,109.944506,0.391029,109.498893,110.23036,22887.616,81.401851,22794.851,22947.123,22887.616,81.401851,22794.851,22947.123,28251.296667,258.142506,27956.114,28434.776,109.944506,0.391029,109.498893,110.23036,163.16403,0.391029,162.718416,163.449884,38493.351333,26.911182,38468.083,38521.649,33966.551,81.401851,33873.786,34026.058,39330.231667,258.142506,39035.049,39513.711,11078.935,0.0,11078.935,11078.935,4517.413333,21.985602,4497.221,4540.835,-9.387667,61.549578,-75.702,45.909,0.0,0.0,-0.0,-0.0,25.765341,1.481286,24.061528,26.747539,131.689753,0.129273,131.568372,131.825686,21.745246,0.379031,21.464106,22.176307,11.100038,0.316653,10.813795,11.440182,0.52462,0.217071,0.315161,0.748576,0.942493,0.002549,0.939558,0.944151,0.006774,0.000383,0.006465,0.007203,0.050732,0.002189,0.049195,0.053239,28251.296667,258.142506,27956.114,28434.776,6.678793,0.061027,6.60901,6.722169,11.951048,0.109201,11.826178,12.028664,9468.739667,1037.074017,8315.368,10324.393,1049.735,0.0,1049.735,1049.735,3478.448,125.015479,3374.888,3617.322,24509.673333,744.452954,23832.467,25306.811,153.876,0.0,153.876,153.876,-11078.935,0.0,-11078.935,-11078.935,-4700.679667,222.725302,-4870.872,-4448.603,6.758333,2.208299,5.3,9.299,0.0
POSCO_KR,POSCO,KR,ACCELERATED_15C,DISCLOSED_PATH,PORT-DDCBA267CA97,False,False,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,2030,11.573996019999996,-11.573996019999996,246.746291,246.746291,P4,균형형 전환,False,22752.0,2034,9270.0,246.746291,3,104.944679,0.279116,104.683836,105.239041,25894.71,68.871,25830.348,25967.343,25894.71,68.871,25830.348,25967.343,30133.919,217.45852,29899.859,30329.69,104.944679,0.279116,104.683836,105.239041,158.191062,0.279117,157.930219,158.485425,45769.107,56.555334,45711.01,45823.983,39033.058,68.871,38968.696,39105.691,43272.266667,217.459058,43038.206,43468.038,13138.348,0.0,13138.348,13138.348,6717.575333,21.214978,6698.269,6740.287,-18.473,10.531288,-28.144,-7.253,0.0,0.0,0.0,0.0,17.180435,1.095858,15.937486,18.007365,132.244173,0.229203,132.008721,132.46657,27.299494,0.063217,27.227529,27.346067,12.795264,0.068556,12.72118,12.856464,0.0,0.0,0.0,0.0,0.942475,0.002448,0.93983,0.944661,0.007297,0.000555,0.006764,0.007872,0.050228,0.002109,0.048082,0.052299,30133.919,217.45852,29899.859,30329.69,7.123858,0.051408,7.068525,7.170139,12.747447,0.091991,12.648433,12.830263,8724.637667,991.910693,7589.69,9425.555,1264.538,0.0,1264.538,1264.538,4392.871,109.193031,4325.179,4518.839,30843.939667,701.789062,30293.38,31634.167,406.51,0.0,406.51,406.51,-13138.348,0.0,-13138.348,-13138.348,-6612.599333,137.023183,-6694.055,-6454.402,13.161,16.432956,-1.035,31.163,0.0
POSCO_KR,POSCO,KR,ACCELERATED_15C,DISCLOSED_PATH,PORT-C07B5FF15869,False,False,True,True,True,True,,0.0,0.0,0.0,3,3,0.49715238399999995,0.65,2.3400000000000003,2030,5.470451711490618,-5.470451711490618,362.346302,362.346302,P5,조기 계약형 전환,False,27562.0,2034,9270.0,362.346302,4,108.405397,0.154054,108.273466,108.574698,39280.294667,55.820631,39232.49,39341.64,39280.294667,55.820631,39232.49,39341.64,42917.153667,302.716781,42667.063,43253.69,108.405397,0.154054,108.273466,108.574698,161.594223,0.154054,161.462292,161.763525,72712.002667,64.880375,72658.039,72783.989,58553.069,55.821181,58505.264,58614.415,62189.928,302.716638,61939.837,62526.464,19272.774,0.0,19272.774,19272.774,14148.955667,13.648762,14139.13,14164.54,-9.977333,5.155171,-15.321,-5.034,0.0,0.0,-0.0,-0.0,10.03697,0.91748,9.17747,11.00311,147.481091,0.179058,147.332162,147.67976,39.075694,0.025538,39.058696,39.105062,15.500797,0.01297,15.492141,15.515709,0.0,0.0,0.0,0.0,0.938221,0.004277,0.933366,0.941432,0.008321,0.00079,0.007473,0.009037,0.053458,0.003596,0.051095,0.057597,42917.153667,302.716781,42667.063,43253.69,10.145899,0.071564,10.086776,10.225459,18.155094,0.128057,18.049299,18.297458,12520.681,513.443048,11987.147,13011.345,1735.149,0.0,1735.149,1735.149,6860.111333,60.784377,6813.228,6928.788,50454.654333,480.153463,50000.213,50956.938,1134.859,0.0,1134.859,1134.859,-19272.774,0.0,-19272.774,-19272.774,-14150.851333,20.249604,-14171.551,-14131.084,-1.535,14.811798,-17.98,10.757,0.0
POSCO_KR,POSCO,KR,ACCELERATED_15C,DISCLOSED_PATH,PORT-73B2FF1A66A0,True,True,True,True,True,True,,0.0,0.0,0.0,3,3,0.5704843279999999,0.65,2.98,,0.0,2.0275124185786808e-05,579.10271,579.10271,P6,조기 고헤지,False,32892.0,2033,9270.0,579.10271,5,109.373829,0.214193,109.185817,109.607001,63338.680667,124.03964,63229.802,63473.711,63338.680667,124.03964,63229.802,63473.711,65518.043333,286.919767,65300.53,65843.223,109.373829,0.214193,109.185817,109.607001,162.105751,0.214193,161.917738,162.338922,124967.681667,199.571056,124792.797,125185.086,93875.879667,124.03964,93767.001,94010.91,96055.242333,286.919767,95837.729,96380.422,30537.198,0.0,30537.198,30537.198,31092.06,70.047774,31034.248,31169.956,0.257667,7.106694,-4.22,8.452,0.0,0.0,-0.0,-0.0,3.763344,0.607731,3.154569,4.370026,163.063446,0.344621,162.761453,163.438862,53.689616,0.13043,53.575636,53.831861,19.693683,0.00834,19.687342,19.703131,0.0,0.0,0.0,0.0,0.943639,0.005164,0.939961,0.949542,0.010799,0.001223,0.009388,0.011552,0.045563,0.003949,0.04107,0.048487,65518.043333,286.919767,65300.53,65843.223,15.488899,0.06783,15.437478,15.565774,27.71587,0.121374,27.623856,27.853429,17915.521667,368.840473,17592.528,18317.434,2750.76,0.0,2750.76,2750.76,11736.501,34.508409,11697.722,11763.826,89040.775667,359.932281,88628.21,89290.572,3539.236,0.0,3539.236,3539.236,-30537.198,0.0,-30537.198,-30537.198,-31103.550667,60.212687,-31172.994,-31065.865,-3.364,7.61746,-11.841,2.907,100.0
POSCO_KR,POSCO,KR,ACCELERATED_15C,DISCLOSED_PATH,PORT-47C5D429DB2E,False,True,False,False,True,True,2029,0.0,0.16699991199999997,0.0,3,3,0.5704843279999999,0.65,2.98,,0.0,2.0275124185786808e-05,627.899166,627.899166,P7,완전 수소·계약형,False,32892.0,2032,9270.0,627.899166,6,105.743346,0.041189,105.716545,105.790773,66396.159,25.862123,66379.331,66425.938,66396.159,25.862123,66379.331,66425.938,67076.988667,68.642633,67028.467,67155.527,105.743346,0.041189,105.716545,105.790773,158.383766,0.041188,158.356965,158.431192,137440.910333,47.24399,137406.878,137494.85,99449.034667,25.862448,99432.206,99478.814,100129.864667,68.642633,100081.343,100208.403,33052.876,0.0,33052.876,33052.876,37986.988,18.531984,37972.994,38008.005,-4.888,3.177514,-8.032,-1.678,0.0,0.0,0.0,0.0,1.084298,0.128155,0.989066,1.230005,166.249679,0.075242,166.195479,166.335584,60.506333,0.034308,60.478934,60.544812,21.810665,0.003752,21.806427,21.813564,0.0,0.0,0.0,0.0,0.923838,0.0078,0.917456,0.932533,0.013646,0.001527,0.011884,0.014573,0.062516,0.006354,0.055583,0.068062,67076.988667,68.642633,67028.467,67155.527,15.857444,0.016228,15.845973,15.876011,28.375345,0.029038,28.354819,28.408569,18514.326,103.52096,18416.673,18622.856,3034.098,0.0,3034.098,3034.098,12820.136,0.0,12820.136,12820.136,97545.918333,83.012929,97474.613,97637.049,5532.181,0.0,5532.181,5532.181,-33052.876,0.0,-33052.876,-33052.876,-37997.474667,9.312843,-38002.97,-37986.722,-0.150667,2.731357,-2.101,2.971,0.0
POSCO_KR,POSCO,KR,ACCELERATED_15C,DISCLOSED_PATH,PORT-69189DCC5A53,False,False,True,True,True,True,,0.0,0.0,0.0,3,3,0.4113003519999999,0.65,1.7000000000000002,2030,11.573996019999996,-11.573996019999996,285.318325,285.318325,CURRENT,POSCO 공시전략 프록시,True,22752.0,2033,9270.0,285.318325,7,117.225341,1.151358,116.50527,118.553235,33446.538,328.503288,33241.089,33825.41,33446.538,328.503288,33241.089,33825.41,42406.159333,607.446811,41739.96,42929.326,117.225341,1.151358,116.50527,118.553235,170.438735,1.151359,169.718664,171.766629,53230.712333,169.102902,53082.732,53415.03,48629.294333,328.503865,48423.845,49008.167,57588.915667,607.446929,56922.716,58112.082,15182.756,0.0,15182.756,15182.756,4609.926667,19.830377,4588.922,4628.325,8.508667,193.94701,-157.998,221.462,0.0,0.0,-0.0,-0.0,31.402193,3.230227,27.739366,33.84364,133.352654,0.592681,132.834003,133.99866,16.127312,0.641963,15.445425,16.720027,9.098048,0.481432,8.610825,9.573472,7.998819,0.752605,7.464499,8.85952,0.959508,0.002078,0.957796,0.96182,0.008108,0.000739,0.007291,0.008731,0.032384,0.001339,0.030889,0.033473,42406.159333,607.446811,41739.96,42929.326,10.025097,0.143604,9.867603,10.148777,17.93893,0.256966,17.65711,18.160243,10519.651333,430.94138,10101.973,10962.732,1491.155,0.0,1491.155,1491.155,5040.592333,94.831779,4931.304,5101.162,36221.824667,361.001502,35829.795,36540.545,130.986,0.0,130.986,130.986,-15182.756,0.0,-15182.756,-15182.756,-4777.725333,138.335723,-4924.209,-4649.314,2.809333,18.409309,-15.225,21.572,0.0
NIPPON_STEEL_JP,Nippon Steel,JP,DISCLOSED_PATH,DISCLOSED_PATH,PORT-7DCD4991144C,True,True,True,True,True,True,,0.0,0.0,0.0,2,2,0.28236113919999994,0.65,0.88,,0.0,3.446647212967946e-06,313.643967,313.643967,P1,지연·현물조달,False,19427.1,2029,6160.0,313.643967,0,22.64596,0.390186,22.292153,23.064443,7102.769,122.379935,6991.799,7234.024,7102.769,122.379935,6991.799,7234.024,10288.619,289.470366,10074.611,10617.982,22.64596,0.390186,22.292153,23.064443,57.621485,0.390187,57.267677,58.039968,19797.808,116.392235,19701.615,19927.19,18072.631,122.379935,17961.661,18203.886,21258.481667,289.469797,21044.474,21587.844,10969.862,0.0,10969.862,10969.862,1700.058,3.096583,1697.272,1703.392,-25.118667,15.80081,-40.443,-8.881,0.0,0.0,0.0,0.0,10.157537,1.107867,9.056727,11.272329,28.14639,0.371096,27.839695,28.558902,5.50043,0.04443,5.459288,5.547543,13.873331,0.094015,13.767152,13.946,0.0,0.0,0.0,0.0,0.86358,0.009944,0.85491,0.874435,0.0,0.0,0.0,0.0,0.13642,0.009944,0.125565,0.14509,10288.619,289.470366,10074.611,10617.982,1.046696,0.029449,1.024924,1.080203,1.916915,0.053932,1.877042,1.97828,6923.329,309.426156,6566.122,7108.782,721.269,0.0,721.269,721.269,12049.751,168.13114,11891.052,12225.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10969.862,0.0,-10969.862,-10969.862,-1619.763,64.907918,-1664.474,-1545.314,-1.954667,5.92345,-6.361,4.779,100.0
NIPPON_STEEL_JP,Nippon Steel,JP,DISCLOSED_PATH,DISCLOSED_PATH,PORT-92BAA222AC4A,True,True,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0,,0.0,3.446647212967946e-06,365.968973,365.968973,P2,지연·부분헤지,False,26736.6,2038,7425.0,365.968973,1,67.320902,0.315547,66.990618,67.61929,24637.361667,115.480351,24516.488,24746.562,24637.361667,115.480351,24516.488,24746.562,31187.438333,304.04135,30896.764,31503.282,67.320902,0.315547,66.990618,67.61929,102.286333,0.315547,101.956049,102.58472,40854.164,107.96737,40740.302,40955.067,37433.624,115.480824,37312.75,37542.825,43983.701,304.041828,43693.026,44299.545,12796.263,0.0,12796.263,12796.263,3418.333667,12.960508,3403.842,3428.815,-2.206,5.377114,-8.4,1.264,0.0,0.0,0.0,0.0,17.897902,1.146303,16.805254,19.09122,76.667432,0.295018,76.356307,76.943146,9.34653,0.021137,9.323856,9.365689,11.144057,0.167026,10.957163,11.278742,44.566841,0.386581,44.159438,44.928535,0.942087,0.004285,0.937424,0.945852,0.002188,0.000158,0.00204,0.002355,0.055725,0.004172,0.051979,0.060221,31187.438333,304.04135,30896.764,31503.282,3.172802,0.030931,3.143231,3.204934,5.81066,0.056647,5.756503,5.869506,11271.831,881.963964,10267.032,11917.913,951.847,0.0,951.847,951.847,13246.441333,390.710392,12816.631,13580.098,15313.536,1152.619828,14585.196,16642.42,56.479,0.0,56.479,56.479,-12796.263,0.0,-12796.263,-12796.263,-3411.668,182.998051,-3543.473,-3202.731,5.158333,5.186424,2.134,11.147,0.0
NIPPON_STEEL_JP,Nippon Steel,JP,DISCLOSED_PATH,DISCLOSED_PATH,PORT-92BAA222AC4A,True,True,True,True,True,True,,0.0,0.0,0.0,2,2,0.45364541439999984,0.65,2.0,,0.0,3.446647212967946e-06,365.968973,365.968973,P3,균형형 라이트헤지,False,26736.6,2038,7425.0,365.968973,2,65.286761,0.228581,65.062259,65.519213,23892.928667,83.653461,23810.768,23977.999,23892.928667,83.653461,23810.768,23977.999,29126.737,244.461484,28919.89,29396.51,65.286761,0.228581,65.062259,65.519213,100.252191,0.228581,100.027689,100.484643,40862.232333,82.134803,40777.818,40941.88,36689.191667,83.653461,36607.031,36774.262,41922.999333,244.462036,41716.152,42192.773,12796.263,0.0,12796.263,12796.263,4160.807,8.730407,4154.923,4170.838,-12.233667,12.060148,-24.056,0.051,0.0,0.0,0.0,0.0,14.301234,0.891044,13.503578,15.262884,76.689478,0.224432,76.458818,76.907114,11.402717,0.018673,11.387901,11.423691,11.948552,0.148949,11.808187,12.10481,42.654123,0.356398,42.264559,42.963794,0.940053,0.004424,0.935234,0.94393,0.00217,0.000157,0.002023,0.002335,0.057777,0.004312,0.053917,0.062431,29126.737,244.461484,28919.89,29396.51,2.96316,0.02487,2.942117,2.990605,5.426722,0.045547,5.388184,5.476985,10625.480667,1031.098512,9721.146,11748.318,951.847,0.0,951.847,951.847,12867.737333,305.268042,12619.317,13208.521,16097.647667,1206.095748,14750.602,17077.386,172.859,0.0,172.859,172.859,-12796.263,0.0,-12796.263,-12796.263,-4030.042333,182.415322,-4220.876,-3857.41,3.662,9.422744,-4.241,14.09,0.0
NIPPON_STEEL_JP,Nippon Steel,JP,DISCLOSED_PATH,DISCLOSED_PATH,PORT-DF77606A395F,False,True,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.5130317823999999,0.65,2.48,,0.0,3.446647212967946e-06,431.518975,431.518975,P4,균형형 전환,False,29766.0,2033,8019.0,431.518975,3,110.293892,0.520128,109.86134,110.87101,47593.907,224.444628,47407.253,47842.944,47593.907,224.444628,47407.253,47842.944,54326.346333,563.610628,53798.03,54919.622,110.293892,0.520128,109.86134,110.87101,145.220182,0.520128,144.78763,145.7973,71391.928333,247.013042,71130.452,71621.348,62665.264,224.444628,62478.61,62914.301,69397.703333,563.610628,68869.387,69990.979,15071.357,0.0,15071.357,15071.357,8746.336667,6.664643,8739.557,8752.88,19.672333,84.227231,-74.531,87.715,0.0,0.0,0.0,0.0,15.601722,1.678294,13.800286,17.121143,130.517021,0.572426,129.911078,131.048677,20.22313,0.200036,20.049738,20.441984,12.132412,0.11472,12.03278,12.257831,87.497073,0.229778,87.245912,87.696725,0.964334,0.002409,0.961772,0.966553,0.004033,0.000376,0.003646,0.004397,0.031633,0.00204,0.029801,0.033831,54326.346333,563.610628,53798.03,54919.622,5.5268,0.057338,5.473053,5.587156,10.121765,0.105008,10.023332,10.2323,13950.629333,695.695524,13378.469,14725.04,1343.314,0.0,1343.314,1343.314,14218.378333,201.604575,13996.886,14391.175,41288.106667,653.50218,40663.521,41967.121,645.271,0.0,645.271,645.271,-15071.357,0.0,-15071.357,-15071.357,-8772.318,101.671632,-8888.734,-8700.972,-8.117,22.889979,-31.688,14.025,0.0
NIPPON_STEEL_JP,Nippon Steel,JP,DISCLOSED_PATH,DISCLOSED_PATH,PORT-C942BD99A66C,False,True,False,False,True,True,2028,0.0,0.0,0.5400000000000009,2,2,0.5840479807999999,0.65,3.12,,0.0,3.446647212967946e-06,536.918941,536.918941,P5,조기 계약형 전환,False,34771.0,2033,8019.0,536.918941,4,126.769446,0.336192,126.546057,127.156092,68064.916667,180.507856,67944.975,68272.514,68064.916667,180.507856,67944.975,68272.514,73673.021,651.259341,73109.448,74386.001,126.769446,0.336192,126.546057,127.156092,161.73888,0.336192,161.515491,162.125525,103651.493333,226.133258,103497.485,103911.11,86840.667667,180.507856,86720.726,87048.265,92448.772,651.259341,91885.199,93161.752,18775.751,0.0,18775.751,18775.751,16799.364667,31.315355,16772.552,16833.782,-11.461,52.22141,-52.607,47.287,0.0,0.0,-0.0,-0.0,10.444973,1.464498,9.008686,11.936139,158.079248,0.421168,157.792411,158.562778,31.309802,0.112631,31.186221,31.406686,15.839515,0.058161,15.787445,15.902282,104.29297,0.182288,104.086716,104.432476,0.961919,0.00377,0.95797,0.965481,0.00468,0.00048,0.004159,0.005103,0.0334,0.00331,0.03036,0.036927,73673.021,651.259341,73109.448,74386.001,7.495002,0.066255,7.437668,7.567536,13.726324,0.121339,13.621322,13.859162,18821.346667,1212.231362,17751.332,20137.895,1772.401,0.0,1772.401,1772.401,17175.769333,537.709624,16784.525,17788.917,64368.619667,420.021449,63900.351,64712.122,1638.363,0.0,1638.363,1638.363,-18775.751,0.0,-18775.751,-18775.751,-16942.841333,227.028514,-17182.627,-16731.193,7.010667,9.407887,-2.642,16.153,0.0
NIPPON_STEEL_JP,Nippon Steel,JP,DISCLOSED_PATH,DISCLOSED_PATH,PORT-7C945F726D00,False,True,False,False,True,True,2028,0.0,0.195,0.0,2,2,0.5659631103999998,0.65,2.96,,0.0,3.446647212967946e-06,498.719413,498.719413,P6,조기 고헤지,False,33506.0,2028,9900.0,498.719413,5,178.541487,0.314553,178.306845,178.898914,89042.105667,156.873332,88925.085,89220.361,89042.105667,156.873332,88925.085,89220.361,91844.579333,228.157242,91711.011,92108.024,178.541487,0.314553,178.306845,178.898914,213.493781,0.314552,213.259139,213.851207,135548.048,207.932808,135397.673,135785.336,106473.493,156.8739,106356.472,106651.749,109275.966667,228.157819,109142.398,109539.412,17431.387,0.0,17431.387,17431.387,29078.146333,49.660823,29044.892,29135.231,3.591,1.899975,1.643,5.439,0.0,0.0,0.0,0.0,5.61934,0.635087,5.001493,6.270367,236.83991,0.416934,236.538388,237.315705,58.298422,0.102799,58.231542,58.416791,25.373937,0.031017,25.342391,25.404397,155.8528,0.095629,155.759543,155.950637,0.966285,0.003349,0.96315,0.969814,0.006694,0.000755,0.005828,0.007212,0.027021,0.002641,0.024357,0.029638,91844.579333,228.157242,91711.011,92108.024,9.343655,0.023211,9.330067,9.370456,17.111941,0.042509,17.087055,17.161025,17466.091667,233.303818,17204.323,17652.099,2018.862,0.0,2018.862,2018.862,13570.189333,14.527591,13555.738,13584.792,98626.282333,190.815832,98419.258,98795.112,3867.581,0.0,3867.581,3867.581,-17431.387,0.0,-17431.387,-17431.387,-29076.604333,53.597917,-29138.487,-29044.864,1.091,1.395059,-0.358,2.425,0.0
NIPPON_STEEL_JP,Nippon Steel,JP,DISCLOSED_PATH,DISCLOSED_PATH,PORT-2ECB61BA4654,False,True,False,False,False,True,2028,0.0,0.3919999395,1.7039994939999996,3,2,0.6292601567999999,0.65,3.5999999999999996,,0.0,3.446647212967946e-06,663.14981,663.14981,P7,완전 수소·계약형,False,38511.0,2028,9900.0,663.14981,6,181.551314,0.078073,181.474323,181.630425,120395.719333,51.773827,120344.663,120448.182,120395.719333,51.773827,120344.663,120448.182,121535.728333,127.519876,121453.742,121682.646,181.551314,0.078073,181.474323,181.630425,216.520924,0.078073,216.443933,216.600035,188430.443333,70.523,188360.358,188501.396,143585.809333,51.773827,143534.753,143638.272,144725.818333,127.519876,144643.832,144872.736,23190.09,0.0,23190.09,23190.09,44844.372333,18.897165,44825.332,44863.123,-0.261333,0.2557,-0.511,-0.0,0.0,0.0,0.0,0.0,1.719082,0.204377,1.542057,1.942749,249.174998,0.106345,249.069313,249.281991,67.623684,0.028297,67.59499,67.651566,29.647058,0.012107,29.633235,29.655779,158.878909,0.32386,158.546549,159.193541,0.96124,0.00459,0.957216,0.966239,0.008522,0.000961,0.007417,0.009165,0.030237,0.003738,0.026344,0.033798,121535.728333,127.519876,121453.742,121682.646,12.364235,0.012973,12.355894,12.379181,22.643821,0.023759,22.628546,22.671194,22013.654333,62.36747,21952.206,22076.902,2733.202,0.0,2733.202,2733.202,18747.44,0.0,18747.44,18747.44,137290.167667,110.639312,137221.219,137417.785,7645.8,0.0,7645.8,7645.8,-23190.09,0.0,-23190.09,-23190.09,-44844.377,18.25739,-44861.628,-44825.257,-0.078,3.862894,-4.195,3.467,0.0
