company_id,company_name,candidate_id,template_plan_id,physical_portfolio_id,scenario_count,feasible_scenario_count,robust_feasible,worst_case_p50_kkrw_per_tco2_mean,worst_case_p50_kkrw_per_tco2_std,worst_case_tcar_kkrw_per_tco2_mean,worst_case_tcar_kkrw_per_tco2_std,maximum_regret_p50_kkrw_per_tco2_mean,maximum_regret_p50_kkrw_per_tco2_std,mean_regret_p50_kkrw_per_tco2_mean,mean_regret_p50_kkrw_per_tco2_std,robust_frontier_frequency_pct,lambda_0_optimal_frequency_pct,lambda_1_optimal_frequency_pct,lambda_4_optimal_frequency_pct
KOBE_STEEL_JP,Kobe Steel,CAND-CE22CF7F8F72DA,P2,PORT-9862FC05DA24,2,2,True,187.244015,2.042014,41.021834,5.605195,134.546874,1.848796,95.794495,2.122577,0.0,0.0,0.0,0.0
KOBE_STEEL_JP,Kobe Steel,CAND-DCD679F188D852,P1,PORT-1144EBE63B41,2,2,True,157.654913,2.280691,40.261086,5.157063,104.957772,2.066952,66.293331,2.199002,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-18F73BD54A9F34,P1,PORT-6742936593A9,2,2,True,86.566662,0.529046,27.14389,2.667047,63.975717,0.131874,53.581058,0.165798,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-32B1C4DEC95227,P3,PORT-0ACD636A8AEE,2,1,False,57.92468,0.243639,13.974518,0.855482,35.333735,0.355586,23.505128,0.389912,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-7400D0EA735D98,P3,PORT-6742936593A9,2,2,True,81.627648,0.34434,17.966473,1.777795,59.036703,0.088494,47.610358,0.127366,100.0,100.0,100.0,100.0
NIPPON_STEEL_JP,Nippon Steel,CAND-87B9435721978E,P1,PORT-5CFD50239439,2,1,False,22.722142,0.395608,11.056375,1.511406,0.131197,0.146408,-12.452298,0.119496,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-97FAAFFD87E907,P1,PORT-160DD6C4A97F,2,1,False,46.05727,0.529162,16.702965,2.053452,23.466325,0.2826,11.733163,0.1413,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-C1AAA9A0078119,P1,PORT-9E76B3BFF9FF,2,2,True,92.819615,0.794859,27.40496,2.803571,70.22867,0.397366,60.054285,0.372047,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-EBD30C485CEFDA,P2,PORT-9E76B3BFF9FF,2,2,True,90.517554,0.713841,23.362299,2.429759,67.926609,0.309995,57.251976,0.252831,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-EF9F86F64A1C2A,P3,PORT-00B029BF7478,2,2,True,94.493852,0.615543,20.467685,2.112299,71.902907,0.200847,60.769546,0.293276,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-F6184286A4322F,P2,PORT-6742936593A9,2,2,True,84.516744,0.432056,22.982953,2.211006,61.925799,0.052106,51.126621,0.129921,0.0,0.0,0.0,0.0
NIPPON_STEEL_JP,Nippon Steel,CAND-FCEB78D7C5F4C6,P1,PORT-7DCD4991144C,2,1,False,22.64596,0.390186,10.816717,1.391938,0.055015,0.095289,-12.576368,0.248425,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-2F5D03A613EDBE,P1,PORT-0E469489028A,2,1,False,9.210718,0.172835,7.913804,1.421831,0.0,0.0,-12.260059,0.068627,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-44C957BBFA61A4,P1,PORT-96133A6427FE,2,2,True,70.937749,0.570564,21.686654,2.748069,61.727031,0.457595,51.361954,0.608179,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-466C04961ED513,P2,PORT-7ED23B40E316,2,1,False,32.62837,0.02872,12.060161,0.981322,23.417652,0.14513,11.708826,0.072565,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-4EF614D30D6D91,P2,PORT-96133A6427FE,2,2,True,69.359669,0.444605,18.649881,2.302112,60.148951,0.323347,49.424429,0.460884,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-6339E6B83A8408,P3,PORT-8826D0B469EE,2,2,True,62.931643,0.256629,15.032857,1.079296,53.720925,0.086402,42.51633,0.119379,100.0,100.0,100.0,66.7
POSCO_KR,POSCO,CAND-63781C106D5099,P1,PORT-41705C04BF44,2,1,False,10.433641,0.184374,7.647614,1.062708,1.222923,0.057939,-11.030453,0.064151,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-7BC738434560A6,P1,PORT-7ED23B40E316,2,1,False,33.248654,0.052855,13.947714,1.144942,24.037936,0.152159,12.427522,0.041735,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-82FF2AA13BA34C,P2,PORT-8826D0B469EE,2,2,True,64.836202,0.313152,19.105709,1.446195,55.625484,0.147868,44.880325,0.182564,0.0,0.0,0.0,0.0
POSCO_KR,POSCO,CAND-921D50D4015721,P3,PORT-96133A6427FE,2,2,True,67.163812,0.345104,14.685971,1.824331,57.953094,0.226209,46.72591,0.328517,66.7,0.0,0.0,33.3
POSCO_KR,POSCO,CAND-C9724A8933A429,P1,PORT-8826D0B469EE,2,2,True,66.228906,0.376191,22.340131,1.730041,57.018188,0.203374,46.553129,0.245384,0.0,0.0,0.0,0.0
