company_id,company_name,scenario_id,plan_id,portfolio_id,is_scenario_feasible,is_frontier_eligible,is_frontier,expected_cost_p50_kkrw_per_tco2,tcar_kkrw_per_tco2
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P6,PORT-7C945F726D00,True,True,True,153.52389,4.488555
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,P7,PORT-2ECB61BA4654,False,False,False,151.974646,1.368818
NIPPON_STEEL_JP,Nippon Steel,ACCELERATED_15C,CURRENT,PORT-FFBF1A00D2CE,False,False,False,69.75075,17.693866
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P1,PORT-9D97003767D5,False,False,False,21.377725,9.410828
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P2,PORT-25A7E18292F6,False,False,False,52.183433,13.844254
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P3,PORT-CCD4397FA6D4,True,True,True,110.884771,19.124231
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P4,PORT-2883A9539B06,False,False,False,126.129714,14.437735
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P5,PORT-2883A9539B06,False,False,False,119.060992,8.34641
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P6,PORT-576B945395C2,False,False,False,183.429688,5.256711
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,P7,PORT-B91429E42CEB,False,False,False,180.626076,1.500343
JFE_STEEL_JP,JFE Steel,DISCLOSED_PATH,CURRENT,PORT-D228BC8B7EB8,False,False,False,55.478045,11.412429
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P1,PORT-9D97003767D5,False,False,False,7.763246,9.89078
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P2,PORT-25A7E18292F6,False,False,False,40.73047,14.327075
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P3,PORT-CCD4397FA6D4,False,False,False,100.577912,20.549967
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P4,PORT-2883A9539B06,True,True,False,114.040643,15.017133
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P5,PORT-2883A9539B06,True,True,True,103.468943,8.246545
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P6,PORT-576B945395C2,False,False,False,157.534013,4.790652
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,P7,PORT-B91429E42CEB,False,False,False,150.812638,1.33126
JFE_STEEL_JP,JFE Steel,ACCELERATED_15C,CURRENT,PORT-D228BC8B7EB8,False,False,False,43.330368,11.987952
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P1,PORT-3DA05887C62D,False,False,False,13.738263,7.456175
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P2,PORT-8384667F6B8E,True,True,False,54.733241,15.812183
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P3,PORT-8384667F6B8E,True,True,True,52.952766,12.65053
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P4,PORT-8A59F01B884D,False,False,False,140.079311,16.467798
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P5,PORT-0095E30DB97C,False,False,False,165.412514,11.065061
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P6,PORT-6AF097B8F6F8,False,False,False,155.202416,4.294689
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,P7,PORT-F194BB679477,False,False,False,151.112704,1.295158
KOBE_STEEL_JP,Kobe Steel,DISCLOSED_PATH,CURRENT,PORT-87CB7C6D5202,True,False,False,59.023221,13.933843
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P1,PORT-3DA05887C62D,False,False,False,-0.168746,7.863442
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P2,PORT-8384667F6B8E,False,False,False,43.551564,16.676093
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P3,PORT-8384667F6B8E,False,False,False,40.973554,13.245665
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P4,PORT-8A59F01B884D,True,True,False,126.541326,16.588221
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P5,PORT-0095E30DB97C,True,True,False,147.585553,10.5614
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P6,PORT-6AF097B8F6F8,True,True,False,131.913133,3.99586
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,P7,PORT-F194BB679477,True,True,True,125.016919,1.142255
KOBE_STEEL_JP,Kobe Steel,ACCELERATED_15C,CURRENT,PORT-87CB7C6D5202,False,False,False,47.611026,15.321769
