company_id,company_name,candidate_id,template_plan_id,physical_portfolio_id,from_scenario_id,to_scenario_id,from_scenario_feasible,to_scenario_feasible,same_physical_portfolio,common_avoided_emissions_mtco2,delta_p50_common_kkrw_per_tco2,delta_tcar_kkrw_per_tco2,delta_absolute_npv_p50_bn_krw,delta_absolute_npv_p90_bn_krw,delta_aligned_capex_bn_krw,delta_net_cash_cost_p50_bn_krw,delta_avoided_carbon_value_p50_bn_krw,delta_policy_support_value_p50_bn_krw
JFE_STEEL_JP,JFE Steel,CAND-53E6B469D62558,P1,PORT-33091F63E785,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,303.40837,13.844546,-0.59734,4200.551,4019.313,0.0,-835.808,-5036.36,-313.681
JFE_STEEL_JP,JFE Steel,CAND-56A2BE8D3222E8,P5,PORT-29DB1A43C5DD,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,239.320837,17.529281,0.416567,4195.123,4294.816,0.0,165.746,-4029.377,-4533.505
JFE_STEEL_JP,JFE Steel,CAND-5B53A6D662B077,P2,PORT-BFE68456F5A9,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,87.500896,8.171512,-1.140693,715.015,615.203,0.0,-767.381,-1482.396,-322.889
JFE_STEEL_JP,JFE Steel,CAND-65F7157232C73A,P1,PORT-04FFFE8075F6,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,348.620862,0.496245,-5.400647,173.001,-1709.777,0.0,-5613.715,-5786.717,-849.614
JFE_STEEL_JP,JFE Steel,CAND-6740F2BE1999AB,P2,PORT-6E49C004BA31,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,163.575867,5.828223,-4.10089,953.357,282.55,0.0,-1812.788,-2766.145,-766.532
JFE_STEEL_JP,JFE Steel,CAND-68030B11D579DF,P1,PORT-7BA11C62DF95,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,219.408411,4.17072,-3.546625,915.091,136.932,0.0,-2672.4,-3587.491,-401.279
JFE_STEEL_JP,JFE Steel,CAND-74F6415EBB9977,P3,PORT-E123D45B71CC,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,226.220909,8.248043,0.925556,1865.88,2075.26,0.0,-1838.98,-3704.86,-2162.325
JFE_STEEL_JP,JFE Steel,CAND-8143AC9B1B780D,P5,PORT-0032610F15CE,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,334.010871,19.231402,0.886147,6423.497,6719.48,0.0,1006.588,-5416.909,-7048.45
JFE_STEEL_JP,JFE Steel,CAND-81AEAF431DDC0A,P4,PORT-844170813924,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,381.425854,12.870249,-0.38186,4909.045,4763.394,0.0,-1323.923,-6232.969,-5017.333
JFE_STEEL_JP,JFE Steel,CAND-82646489D4D4D1,P2,PORT-25A7E18292F6,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,310.220867,11.792252,-1.117287,3658.203,3311.596,0.0,-1495.526,-5153.728,-562.319
JFE_STEEL_JP,JFE Steel,CAND-8A107782070451,P4,PORT-0032610F15CE,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,334.010871,12.758895,-0.151494,4261.609,4211.009,0.0,-1155.3,-5416.909,-4927.743
JFE_STEEL_JP,JFE Steel,CAND-8A2CE57122B1A0,P1,PORT-1741394F78A8,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,199.008409,13.98597,-1.059411,2783.325,2572.494,0.0,-477.333,-3260.658,-192.397
JFE_STEEL_JP,JFE Steel,CAND-8DC42B3C7EA2DB,P2,PORT-E123D45B71CC,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,226.220909,3.90698,-0.121105,883.841,856.445,0.0,-2821.019,-3704.86,-1182.609
JFE_STEEL_JP,JFE Steel,CAND-8F0E9CFE80824D,P6,PORT-576B945395C2,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,417.556839,25.807504,0.505613,10776.1,10987.222,0.0,3971.093,-6805.006,-11849.829
JFE_STEEL_JP,JFE Steel,CAND-942FF71D4F4188,P4,PORT-2883A9539B06,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,367.500849,12.091183,-0.531746,4443.52,4248.103,0.0,-1585.4,-6028.919,-3210.228
JFE_STEEL_JP,JFE Steel,CAND-94E38421D8FAE7,P1,PORT-36B22CA0D026,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,159.495924,13.86256,-0.935534,2211.021,2061.808,0.0,-368.899,-2579.92,-123.462
JFE_STEEL_JP,JFE Steel,CAND-953F1AFEF37202,P1,PORT-6E49C004BA31,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,163.575867,3.40503,-5.43686,556.981,-332.359,0.0,-2209.165,-2766.145,-344.274
JFE_STEEL_JP,JFE Steel,CAND-A735954AF09420,P3,PORT-CCD4397FA6D4,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,281.895878,10.534408,-1.508798,2969.606,2544.282,0.0,-1692.17,-4661.776,-1432.389
JFE_STEEL_JP,JFE Steel,CAND-AE1C3F48385E3F,P5,PORT-2883A9539B06,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,367.500849,15.570006,0.201596,5721.991,5796.077,0.0,-306.929,-6028.919,-4583.919
JFE_STEEL_JP,JFE Steel,CAND-AFB45421E864E1,P3,PORT-48EB0158352D,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,209.90085,8.142026,-2.137668,1709.018,1260.321,0.0,-1855.234,-3564.253,-1953.876
JFE_STEEL_JP,JFE Steel,CAND-B210B35AD45FF1,P1,PORT-263958B6D89F,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,80.688399,15.270537,-0.819368,1232.156,1166.042,0.0,-132.872,-1365.028,-68.01
JFE_STEEL_JP,JFE Steel,CAND-B38C1D7FD5CCAE,P3,PORT-7C1FC602A00B,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,341.808365,8.647513,-0.621193,2955.792,2743.463,0.0,-2713.555,-5669.347,-3049.495
JFE_STEEL_JP,JFE Steel,CAND-B4CBF9F7B55581,P3,PORT-7F45069F34E3,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,203.088353,9.698699,-1.550945,1969.692,1654.714,0.0,-1477.191,-3446.883,-1423.15
JFE_STEEL_JP,JFE Steel,CAND-BC3B7FD8701906,P1,PORT-25A7E18292F6,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,310.220867,11.290882,-1.4693,3502.667,3046.86,0.0,-1651.061,-5153.728,-436.547
JFE_STEEL_JP,JFE Steel,CAND-BD5FC0B8045E4C,P1,PORT-BFE68456F5A9,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,87.500896,6.686412,-1.903778,585.067,418.485,0.0,-897.329,-1482.396,-181.52
JFE_STEEL_JP,JFE Steel,CAND-BD69BDF77D11F9,P2,PORT-1C641A2E58FD,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,205.820907,11.125122,-1.903391,2289.782,1898.025,0.0,-1088.244,-3378.027,-448.928
JFE_STEEL_JP,JFE Steel,CAND-C535F3B5D7A55A,P1,PORT-1C641A2E58FD,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,205.820907,10.522252,-2.366554,2165.699,1678.614,0.0,-1212.328,-3378.027,-309.544
JFE_STEEL_JP,JFE Steel,CAND-C973F96EA1BC5C,P1,PORT-E123D45B71CC,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,226.220909,1.068881,-1.110558,241.803,-9.428,0.0,-3463.056,-3704.86,-520.316
JFE_STEEL_JP,JFE Steel,CAND-CB30BCF3D9CF92,P1,PORT-D5A2DA370FDA,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,185.08836,14.246401,-0.6386,2636.843,2518.645,0.0,-503.885,-3140.728,-192.645
JFE_STEEL_JP,JFE Steel,CAND-CBE864A3B5E624,P2,PORT-408F044D6828,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,302.295879,3.088509,-1.254367,933.643,554.454,0.0,-4054.966,-4988.609,-1696.853
JFE_STEEL_JP,JFE Steel,CAND-D31DAEDCB107AF,P1,PORT-0FD37D80B1EA,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,330.620869,4.56695,-1.683993,1509.929,953.166,0.0,-3970.631,-5480.561,-630.445
JFE_STEEL_JP,JFE Steel,CAND-DF57CBE06564A4,P3,PORT-6E49C004BA31,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,163.575867,9.341092,-2.365977,1527.977,1140.96,0.0,-1238.168,-2766.145,-1356.044
JFE_STEEL_JP,JFE Steel,CAND-DFCA23D16E81A2,P1,PORT-408F044D6828,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,302.295879,0.109156,-2.417102,32.998,-697.683,0.0,-4955.611,-4988.609,-672.658
JFE_STEEL_JP,JFE Steel,CAND-DFD36ABEC37623,P1,PORT-7F45069F34E3,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,203.088353,4.387152,-3.523618,890.98,175.373,0.0,-2555.904,-3446.883,-404.987
JFE_STEEL_JP,JFE Steel,CAND-E142C0366C78ED,P4,PORT-49F18FB13125,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,369.350858,13.399059,-0.343177,4948.954,4822.201,0.0,-1083.757,-6032.711,-3688.305
JFE_STEEL_JP,JFE Steel,CAND-E1C48D333700EA,P7,PORT-B91429E42CEB,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,445.512827,29.757432,0.285937,13257.318,13384.707,0.0,6042.711,-7214.607,-14492.314
JFE_STEEL_JP,JFE Steel,CAND-E280945A557960,P1,PORT-E5F3D5116135,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,321.408363,7.40577,-2.345142,2380.276,1626.528,0.0,-2962.238,-5342.515,-532.659
JFE_STEEL_JP,JFE Steel,CAND-E2E67FC7600525,P2,PORT-7BA11C62DF95,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,219.408411,6.517642,-2.514283,1430.025,878.371,0.0,-2157.466,-3587.491,-936.582
JFE_STEEL_JP,JFE Steel,CAND-E5C3BE482793EF,P4,PORT-4577AB24CD05,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,389.600851,12.757036,0.076967,4970.152,5000.138,0.0,-1403.516,-6373.669,-5794.679
JFE_STEEL_JP,JFE Steel,CAND-E72109958C3B57,P2,PORT-E5F3D5116135,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,321.408363,8.804833,-1.883212,2829.947,2224.667,0.0,-2512.567,-5342.515,-947.639
JFE_STEEL_JP,JFE Steel,CAND-E8FAD9BDD034A5,P3,PORT-51A2628EF9C2,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,328.220861,9.298965,-1.193397,3052.114,2660.417,0.0,-2407.769,-5459.883,-2011.816
JFE_STEEL_JP,JFE Steel,CAND-E97F5B55830909,P1,PORT-A7F00CD0D5D9,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,145.575874,14.428396,-0.653698,2100.426,2005.264,0.0,-359.564,-2459.99,-127.91
JFE_STEEL_JP,JFE Steel,CAND-F1788FF7DCC7F6,P2,PORT-E3494C854A0D,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,323.808372,9.10805,-2.006983,2949.263,2299.385,0.0,-2413.929,-5363.192,-1068.924
JFE_STEEL_JP,JFE Steel,CAND-F4B6AD5FB08D71,P2,PORT-51A2628EF9C2,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,328.220861,6.852791,-2.268834,2249.229,1504.551,0.0,-3210.654,-5459.883,-1217.007
JFE_STEEL_JP,JFE Steel,CAND-FA1953D51D82F3,P3,PORT-0FD37D80B1EA,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,330.620869,9.733675,0.193859,3218.156,3282.25,0.0,-2262.405,-5480.561,-2318.821
JFE_STEEL_JP,JFE Steel,CAND-FC0AA3F9FE37C6,P3,PORT-E5F3D5116135,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,321.408363,10.758982,-1.282528,3458.027,3045.812,0.0,-1884.488,-5342.515,-1543.937
JFE_STEEL_JP,JFE Steel,CAND-FCDB7C1BD7991A,P1,PORT-51A2628EF9C2,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,328.220861,5.145648,-3.114917,1688.909,666.527,0.0,-3770.974,-5459.883,-645.321
KOBE_STEEL_JP,Kobe Steel,CAND-0E9003448A63C3,P7,PORT-F194BB679477,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,131.48782,26.086529,0.220147,3430.061,3459.008,0.0,1308.796,-2121.265,-3452.703
KOBE_STEEL_JP,Kobe Steel,CAND-17BC99375C7C5C,P1,PORT-3DA05887C62D,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,93.541093,13.889357,-0.441631,1299.226,1257.915,0.0,-227.572,-1526.797,-84.107
KOBE_STEEL_JP,Kobe Steel,CAND-202E0A81514742,P2,PORT-5EAB84C29074,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,85.5131,5.509361,-2.12032,471.123,289.808,0.0,-906.688,-1377.81,-353.36
KOBE_STEEL_JP,Kobe Steel,CAND-20911E55FBB215,P3,PORT-661396C334A7,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,45.121088,11.405449,-1.267181,514.627,457.45,0.0,-239.935,-754.561,-220.939
KOBE_STEEL_JP,Kobe Steel,CAND-314B41E5534D98,P3,PORT-9862FC05DA24,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,105.301092,8.997392,-1.15412,947.436,825.905,0.0,-771.283,-1718.719,-888.1
KOBE_STEEL_JP,Kobe Steel,CAND-344C7E39FA18A3,P1,PORT-661396C334A7,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,45.121088,8.390102,-3.038535,378.57,241.468,0.0,-375.991,-754.561,-88.213
KOBE_STEEL_JP,Kobe Steel,CAND-352C3A40240600,P4,PORT-0095E30DB97C,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,118.419093,12.574911,-0.065064,1489.11,1481.404,0.0,-411.509,-1900.618,-1461.451
KOBE_STEEL_JP,Kobe Steel,CAND-4D158AE8BC3521,P3,PORT-1144EBE63B41,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,102.391093,10.07387,-0.779472,1031.474,951.664,0.0,-637.111,-1668.585,-694.588
KOBE_STEEL_JP,Kobe Steel,CAND-7994EC1E34FADB,P4,PORT-ED997010A5D3,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,93.684102,13.555209,0.186931,1269.908,1287.42,0.0,-204.565,-1474.473,-1098.736
KOBE_STEEL_JP,Kobe Steel,CAND-7F0A690E87B72D,P2,PORT-8384667F6B8E,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,96.451092,11.16647,-1.262773,1077.019,955.222,0.0,-499.913,-1576.93,-194.198
KOBE_STEEL_JP,Kobe Steel,CAND-88A58A95717947,P1,PORT-5EAB84C29074,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,85.5131,3.017226,-3.338381,258.012,-27.463,0.0,-1119.797,-1377.81,-140.652
KOBE_STEEL_JP,Kobe Steel,CAND-8D7AF2E68805C6,P3,PORT-5EAB84C29074,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,85.5131,9.279935,-0.735554,793.556,730.656,0.0,-584.254,-1377.81,-661.36
KOBE_STEEL_JP,Kobe Steel,CAND-9D068D97FB272C,P2,PORT-661396C334A7,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,45.121088,9.594389,-2.231843,432.909,332.206,0.0,-321.652,-754.561,-144.486
KOBE_STEEL_JP,Kobe Steel,CAND-9DD8DD0C56A40D,P3,PORT-8384667F6B8E,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,96.451092,11.990048,-0.905699,1156.453,1069.098,0.0,-420.478,-1576.93,-270.849
KOBE_STEEL_JP,Kobe Steel,CAND-B3597FD7767497,P1,PORT-9862FC05DA24,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,105.301092,2.989168,-3.56436,314.762,-60.569,0.0,-1403.956,-1718.719,-228.249
KOBE_STEEL_JP,Kobe Steel,CAND-B51B2DE2F2D28C,P4,PORT-8A59F01B884D,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,114.781594,13.825546,-0.232248,1586.918,1560.26,0.0,-251.031,-1837.95,-1128.36
KOBE_STEEL_JP,Kobe Steel,CAND-B928C0FFDA3842,P1,PORT-D7B02E3224C4,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,76.663099,14.103241,-0.95513,1081.198,1007.975,0.0,-154.824,-1236.022,-51.925
KOBE_STEEL_JP,Kobe Steel,CAND-C9A7A01CF97824,P6,PORT-6AF097B8F6F8,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,124.953456,23.16806,0.742145,2894.929,2987.662,0.0,882.515,-2012.414,-2897.331
KOBE_STEEL_JP,Kobe Steel,CAND-C9EAFC0F482485,P2,PORT-1144EBE63B41,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,102.391093,6.888425,-1.730198,705.313,528.156,0.0,-963.272,-1668.585,-388.038
KOBE_STEEL_JP,Kobe Steel,CAND-CE22CF7F8F72DA,P2,PORT-9862FC05DA24,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,105.301092,5.41098,-2.455498,569.782,311.215,0.0,-1148.936,-1718.719,-509.879
KOBE_STEEL_JP,Kobe Steel,CAND-D80CE96AA3B5C1,P1,PORT-8384667F6B8E,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,96.451092,10.744984,-1.709291,1036.365,871.502,0.0,-540.565,-1576.93,-141.274
KOBE_STEEL_JP,Kobe Steel,CAND-DCD679F188D852,P1,PORT-1144EBE63B41,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,102.391093,4.769934,-2.71618,488.399,210.286,0.0,-1180.186,-1668.585,-170.982
KOBE_STEEL_JP,Kobe Steel,CAND-DDE822F7D41D2E,P5,PORT-0095E30DB97C,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,118.419093,17.833026,0.530029,2111.77,2174.537,0.0,211.153,-1900.618,-2101.602
KOBE_STEEL_JP,Kobe Steel,CAND-E9169FB41B03EE,P1,PORT-0CA13428C264,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,42.211089,15.632766,-0.062099,659.876,657.254,0.0,-44.552,-704.428,-32.668
KOBE_STEEL_JP,Kobe Steel,CAND-F3EC79559B1773,P1,PORT-B0BA3BE7A418,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,25.333096,16.109507,-0.023542,408.104,407.507,0.0,-5.549,-413.653,-0.399
NIPPON_STEEL_JP,Nippon Steel,CAND-004C84C918F9F0,P2,PORT-7DC6DDA55D96,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,209.368973,10.209245,-1.678598,2137.499,1786.052,0.0,-1428.124,-3565.623,-740.369
NIPPON_STEEL_JP,Nippon Steel,CAND-005FE12044C08C,P2,PORT-91584DA203D9,ACCELERATED_15C,DISCLOSED_PATH,False,False,True,223.148943,9.184574,-1.862593,2049.528,1633.893,0.0,-1721.233,-3770.761,-642.035
NIPPON_STEEL_JP,Nippon Steel,CAND-009A19D2863AA5,P1,PORT-1411E33E415A,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,447.753948,10.928779,-2.053978,4893.404,3973.727,0.0,-2557.428,-7450.833,-673.249
NIPPON_STEEL_JP,Nippon Steel,CAND-0902F4B4859A1C,P2,PORT-1411E33E415A,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,447.753948,11.608659,-1.803325,5197.823,4390.377,0.0,-2253.01,-7450.833,-939.455
NIPPON_STEEL_JP,Nippon Steel,CAND-0B64D3C56ED2FD,P1,PORT-93BA44A86FDE,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,468.703944,6.213484,-3.552541,2912.284,1247.194,0.0,-4894.029,-7806.313,-959.1
NIPPON_STEEL_JP,Nippon Steel,CAND-0CCB31C64DEB2F,P1,PORT-4025A7B6BA3A,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,379.748943,10.518571,-2.345585,3994.416,3103.683,0.0,-2285.268,-6279.684,-540.656
NIPPON_STEEL_JP,Nippon Steel,CAND-0E307C2CAB5D7A,P2,PORT-792EEE640306,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,339.438974,10.865182,-1.92427,3688.066,3034.894,0.0,-1928.781,-5616.846,-773.13
NIPPON_STEEL_JP,Nippon Steel,CAND-185224D49A1B91,P1,PORT-3391EE4132D6,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,453.828942,9.321264,-2.542261,4230.259,3076.508,0.0,-3320.882,-7551.142,-802.981
NIPPON_STEEL_JP,Nippon Steel,CAND-18F73BD54A9F34,P1,PORT-6742936593A9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,454.753949,9.229693,-2.639821,4197.239,2996.77,0.0,-3374.193,-7571.432,-792.851
NIPPON_STEEL_JP,Nippon Steel,CAND-1D35A6D7D808A4,P1,PORT-5DE4D9A04480,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,461.703943,6.84456,-1.86656,3160.16,2298.362,0.0,-4525.554,-7685.714,-843.836
NIPPON_STEEL_JP,Nippon Steel,CAND-1F99EBB5AE8665,P3,PORT-05EE518306D9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,460.828943,10.672229,-0.668799,4918.072,4609.87,0.0,-2753.668,-7671.74,-2317.058
NIPPON_STEEL_JP,Nippon Steel,CAND-1FF01FDB28F13A,P4,PORT-D74D023C0D05,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,521.418946,12.050558,-0.455176,6283.389,6046.051,0.0,-2294.167,-8577.556,-3416.584
NIPPON_STEEL_JP,Nippon Steel,CAND-23459FF23C9DCD,P1,PORT-032FE0BDCFB5,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,326.198932,12.340335,-1.198392,4025.404,3634.49,0.0,-1339.186,-5364.591,-465.858
NIPPON_STEEL_JP,Nippon Steel,CAND-2E3E235F5F3F44,P2,PORT-0ACD636A8AEE,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,446.878947,11.303302,-1.134521,5051.208,4544.214,0.0,-2385.651,-7436.859,-1000.257
NIPPON_STEEL_JP,Nippon Steel,CAND-32B1C4DEC95227,P3,PORT-0ACD636A8AEE,ACCELERATED_15C,DISCLOSED_PATH,True,False,True,446.878947,12.11462,-0.896658,5413.769,5013.071,0.0,-2023.091,-7436.859,-1301.616
NIPPON_STEEL_JP,Nippon Steel,CAND-33480771F67BD6,P2,PORT-5DE4D9A04480,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,461.703943,8.243621,-1.308311,3806.112,3202.06,0.0,-3879.601,-7685.714,-1451.295
NIPPON_STEEL_JP,Nippon Steel,CAND-3DE8D6197F9834,P3,PORT-7F141003EFD9,ACCELERATED_15C,DISCLOSED_PATH,True,True,True,466.428943,9.718786,-0.539161,4533.123,4281.642,0.0,-3233.913,-7767.037,-2669.919
NIPPON_STEEL_JP,Nippon Steel,CAND-43ED54F71B5B31,P2,PORT-00A7244DC13E,ACCELERATED_15C,DISCLOSED_PATH,False,True,True,366.843974,11.22229,-1.97127,4116.829,3393.68,0.0,-1971.691,-6088.521,-852.261
