company_id,company_name,plan_id,plan_name,portfolio_id,portfolio_origin_scenario_id,from_scenario_id,to_scenario_id,from_scenario_feasible,to_scenario_feasible,same_physical_portfolio,common_avoided_emissions_mtco2,delta_p50_common_kkrw_per_tco2,delta_tcar_kkrw_per_tco2,delta_absolute_npv_p50_bn_krw,delta_absolute_npv_p90_bn_krw,delta_aligned_capex_bn_krw,delta_net_cash_cost_p50_bn_krw,delta_avoided_carbon_value_p50_bn_krw,delta_policy_support_value_p50_bn_krw
NIPPON_STEEL_JP,Nippon Steel,P3,균형형 라이트헤지,PORT-92BAA222AC4A,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,True,False,True,365.968973,-11.905574,0.936985,-4357.071,-4014.163,0.0,1717.477,6074.547,1225.966
NIPPON_STEEL_JP,Nippon Steel,P4,균형형 전환,PORT-DF77606A395F,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,431.518975,-12.218317,0.525557,-5272.436,-5045.648,0.0,1810.778,7083.215,3377.414
NIPPON_STEEL_JP,Nippon Steel,P5,조기 계약형 전환,PORT-C942BD99A66C,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,536.918941,-15.82495,-0.056797,-8496.715,-8527.211,0.0,338.485,8835.201,7193.93
NIPPON_STEEL_JP,Nippon Steel,P6,조기 고헤지,PORT-7C945F726D00,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,498.719413,-25.372952,-0.460783,-12653.983,-12883.786,0.0,-4495.513,8158.472,13823.173
NIPPON_STEEL_JP,Nippon Steel,P7,완전 수소·계약형,PORT-2ECB61BA4654,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,663.14981,-29.650208,-0.167002,-19662.53,-19773.277,0.0,-8878.707,10783.823,21617.039
NIPPON_STEEL_JP,Nippon Steel,CURRENT,Nippon Steel 공시전략 프록시,PORT-FFBF1A00D2CE,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,333.598962,-11.139308,0.74269,-3716.061,-3468.302,0.0,1701.667,5417.729,1345.775
JFE_STEEL_JP,JFE Steel,P1,지연·현물조달,PORT-9D97003767D5,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,263.895884,-13.644355,0.779087,-3600.689,-3395.091,0.0,754.932,4355.621,250.247
JFE_STEEL_JP,JFE Steel,P2,지연·부분헤지,PORT-25A7E18292F6,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,310.220867,-11.767591,1.472792,-3650.553,-3193.662,0.0,1503.176,5153.728,560.91
JFE_STEEL_JP,JFE Steel,P3,균형형 라이트헤지,PORT-CCD4397FA6D4,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,True,False,True,281.895878,-10.166969,1.151425,-2866.026,-2541.445,0.0,1795.75,4661.776,1483.329
JFE_STEEL_JP,JFE Steel,P4,균형형 전환,PORT-2883A9539B06,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,367.500849,-12.003997,0.57049,-4411.479,-4201.824,0.0,1617.44,6028.919,3268.891
JFE_STEEL_JP,JFE Steel,P5,조기 계약형 전환,PORT-2883A9539B06,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,367.500849,-15.537887,0.114912,-5710.187,-5667.957,0.0,318.733,6028.919,4567.461
JFE_STEEL_JP,JFE Steel,P6,조기 고헤지,PORT-576B945395C2,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,417.556839,-25.878549,-0.443486,-10805.765,-10990.946,0.0,-4000.76,6805.006,11928.791
JFE_STEEL_JP,JFE Steel,P7,완전 수소·계약형,PORT-B91429E42CEB,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,445.512827,-29.788488,-0.189803,-13271.153,-13355.714,0.0,-6056.547,7214.607,14509.899
JFE_STEEL_JP,JFE Steel,CURRENT,JFE Steel 공시전략 프록시,PORT-D228BC8B7EB8,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,384.280845,-12.282604,0.788246,-4719.97,-4417.062,0.0,1463.577,6183.546,1151.389
KOBE_STEEL_JP,Kobe Steel,P1,지연·현물조달,PORT-3DA05887C62D,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,False,True,93.541093,-13.879048,0.453461,-1298.262,-1255.844,0.0,228.536,1526.797,83.69
KOBE_STEEL_JP,Kobe Steel,P2,지연·부분헤지,PORT-8384667F6B8E,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,True,False,True,96.451092,-11.27633,1.624282,-1087.614,-930.95,0.0,489.316,1576.93,192.665
KOBE_STEEL_JP,Kobe Steel,P3,균형형 라이트헤지,PORT-8384667F6B8E,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,True,False,True,96.451092,-12.055465,0.971674,-1162.763,-1069.044,0.0,414.168,1576.93,270.579
KOBE_STEEL_JP,Kobe Steel,P4,균형형 전환,PORT-8A59F01B884D,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,114.781594,-13.3945,-0.273229,-1537.442,-1568.804,0.0,300.507,1837.95,1143.993
KOBE_STEEL_JP,Kobe Steel,P5,조기 계약형 전환,PORT-0095E30DB97C,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,118.419093,-17.819666,-0.525991,-2110.189,-2172.476,0.0,-209.57,1900.618,2111.386
KOBE_STEEL_JP,Kobe Steel,P6,조기 고헤지,PORT-6AF097B8F6F8,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,124.953456,-23.225022,-0.331879,-2902.047,-2943.517,0.0,-889.633,2012.414,2912.544
KOBE_STEEL_JP,Kobe Steel,P7,완전 수소·계약형,PORT-F194BB679477,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,False,True,True,131.48782,-26.093098,-0.147196,-3430.925,-3450.279,0.0,-1309.66,2121.265,3457.989
KOBE_STEEL_JP,Kobe Steel,CURRENT,Kobe Steel 공시전략 프록시,PORT-87CB7C6D5202,DISCLOSED_PATH,DISCLOSED_PATH,ACCELERATED_15C,True,False,True,108.831592,-11.206067,1.171328,-1219.575,-1092.097,0.0,531.484,1751.058,283.232
